date,date_dt,yy,mm,method,gross_ret,sdf_ret,turnover_raw,turnover,cost,net_ret
20040930,2005-09-30,2005,9,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.00668112815297126,0.13267170087203173,0.0,0.0,0.0,0.00668112815297126
20041029,2005-10-31,2005,10,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.00664355622844183,0.13192560964039762,0.0,0.0,0.0,0.00664355622844183
20041130,2005-11-30,2005,11,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.015036447751501817,0.2985889587191944,0.0,0.0,0.0,0.015036447751501817
20041231,2005-12-31,2005,12,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.0008930562945271038,0.017734025580199767,0.0,0.0,0.0,0.0008930562945271038
20050131,2006-01-31,2006,1,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.004653844726481185,0.09241455654192263,0.0,0.0,0.0,0.004653844726481185
20050228,2006-02-28,2006,2,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.014996361123921054,0.29779293132058804,0.0,0.0,0.0,0.014996361123921054
20050331,2006-03-31,2006,3,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.0210751394264194,0.41850336197709226,0.0,0.0,0.0,0.0210751394264194
20050429,2006-04-30,2006,4,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.0020129339433965256,0.03997219689532444,0.0,0.0,0.0,0.0020129339433965256
20050531,2006-05-31,2006,5,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.0013770962815541964,0.02734593645791595,0.0,0.0,0.0,0.0013770962815541964
20050630,2006-06-30,2006,6,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.008989723368313952,0.17851504451577482,0.0,0.0,0.0,0.008989723368313952
20050729,2006-07-31,2006,7,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.003856832754147002,0.07658774831973297,0.0,0.0,0.0,0.003856832754147002
20050831,2006-08-31,2006,8,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.013437780633234682,0.26684313962210576,0.0,0.0,0.0,0.013437780633234682
20050930,2006-09-30,2006,9,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.006109584215233793,0.12132216459513719,0.0,0.0,0.0,0.006109584215233793
20051031,2006-10-31,2006,10,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.0032105552134767817,0.06375417611561654,0.0,0.0,0.0,0.0032105552134767817
20051130,2006-11-30,2006,11,"AP-tree + RM AP-pruning (static, no TC, lagged trade)",0.009293014062010295,0.18453769387529317,0.0,0.0,0.0,0.009293014062010295
