method,n_months,start_date,end_date,mean_gross_monthly,mean_net_monthly,mean_gross_ann,mean_net_ann,vol_gross_monthly,vol_net_monthly,vol_gross_ann,vol_net_ann,sharpe_gross_ann,sharpe_net_ann,sharpe_decay_due_to_costs,hit_rate_gross,hit_rate_net,avg_turnover,avg_cost,max_drawdown_net,terminal_wealth_gross,terminal_wealth_net
"AP-tree + RM AP-pruning (static + stock-level TC, lagged trade)",275,1994-02-28,2016-12-31,0.006806590264341338,0.0058767972234909415,0.08167908317209606,0.0705215666818913,0.01080303828967808,0.010850169103018635,0.037422822387668836,0.037586088314284616,2.1826008291402963,1.8762677853627434,0.3063330437775529,0.7781818181818182,0.7418181818181818,0.37191721634015856,0.0009297930408503964,-0.0680879571116878,6.357429913824272,4.930167738831215
"AP-tree + RM AP-pruning (static, no TC, lagged trade)",275,1994-02-28,2016-12-31,0.006806590264341338,0.006806590264341338,0.08167908317209606,0.08167908317209606,0.01080303828967808,0.01080303828967808,0.037422822387668836,0.037422822387668836,2.1826008291402963,2.1826008291402963,0.0,0.7781818181818182,0.7781818181818182,0.0,0.0,-0.06562980379774785,6.357429913824272,6.357429913824272
"AP-tree + RM rolling TC-aware (portfolio-level TC, lagged trade)",275,1994-02-28,2016-12-31,0.011380757829078492,0.01138075535536925,0.1365690939489419,0.136569064264431,0.054077346012453155,0.054077345874937156,0.18732942166410219,0.18732942118773277,0.7290317385051349,0.729031581897474,1.5660766095049183e-07,0.6218181818181818,0.6218181818181818,9.894836976426613e-07,2.4737092441066536e-09,-0.5935503176972112,15.053458819447467,15.053448696354002
"AP-tree + RM rolling TC-aware (stock-level TC, lagged trade)",275,1994-02-28,2016-12-31,0.011666982102838633,0.010775090860668225,0.1400037852340636,0.1293010903280187,0.03359669315033859,0.03362012633700044,0.11638235900537545,0.11646353394513859,1.2029639752154972,1.1102281198931108,0.09273585532238648,0.6763636363636364,0.6581818181818182,0.3567564968681623,0.0008918912421704057,-0.34583650365043883,20.85813164797042,16.357288437387748
S&P 500 (SPY adjusted close),275,1994-02-28,2016-12-31,0.008054342012356948,0.008054342012356948,0.09665210414828337,0.09665210414828337,0.042316557129072695,0.042316557129072695,0.14658885389788978,0.14658885389788978,0.6593414272520942,0.6593414272520942,0.0,0.6290909090909091,0.6290909090909091,0.0,0.0,-0.5078482854414446,7.095948680154177,7.095948680154177
