date,date_dt,yy,mm,method,gross_ret,sdf_ret,turnover_raw,turnover,cost,net_ret
20000229,2001-02-28,2001,2,"AP-tree + RM AP-pruning (static, no TC)",0.007904576093327228,0.04292737698428788,0.0,0.0,0.0,0.007904576093327228
20000331,2001-03-31,2001,3,"AP-tree + RM AP-pruning (static, no TC)",0.03473318221166633,0.18862547327779117,0.0,0.0,0.0,0.03473318221166633
20000428,2001-04-30,2001,4,"AP-tree + RM AP-pruning (static, no TC)",0.02704692440465331,0.1468837172893067,0.0,0.0,0.0,0.02704692440465331
20000531,2001-05-31,2001,5,"AP-tree + RM AP-pruning (static, no TC)",0.006585858195595455,0.03576581643208484,0.0,0.0,0.0,0.006585858195595455
20000630,2001-06-30,2001,6,"AP-tree + RM AP-pruning (static, no TC)",0.007396969806753939,0.040170719806716944,0.0,0.0,0.0,0.007396969806753939
20000731,2001-07-31,2001,7,"AP-tree + RM AP-pruning (static, no TC)",0.012330580744791052,0.06696367797808667,0.0,0.0,0.0,0.012330580744791052
20000831,2001-08-31,2001,8,"AP-tree + RM AP-pruning (static, no TC)",0.005339352539932445,0.028996418862635945,0.0,0.0,0.0,0.005339352539932445
20000929,2001-09-30,2001,9,"AP-tree + RM AP-pruning (static, no TC)",0.00508374264925197,0.027608278371785852,0.0,0.0,0.0,0.00508374264925197
20001031,2001-10-31,2001,10,"AP-tree + RM AP-pruning (static, no TC)",0.012068772880932362,0.06554187815775214,0.0,0.0,0.0,0.012068772880932362
20001130,2001-11-30,2001,11,"AP-tree + RM AP-pruning (static, no TC)",0.02258552208492054,0.12265518219816916,0.0,0.0,0.0,0.02258552208492054
20001229,2001-12-31,2001,12,"AP-tree + RM AP-pruning (static, no TC)",0.011165854861270606,0.060638401771631115,0.0,0.0,0.0,0.011165854861270606
20010131,2002-01-31,2002,1,"AP-tree + RM AP-pruning (static, no TC)",-0.0035595318165695666,-0.01933074745228127,0.0,0.0,0.0,-0.0035595318165695666
20010228,2002-02-28,2002,2,"AP-tree + RM AP-pruning (static, no TC)",0.032085219436144306,0.1742451833086489,0.0,0.0,0.0,0.032085219436144306
20010330,2002-03-31,2002,3,"AP-tree + RM AP-pruning (static, no TC)",0.006244536817417194,0.033912202613853214,0.0,0.0,0.0,0.006244536817417194
20010430,2002-04-30,2002,4,"AP-tree + RM AP-pruning (static, no TC)",0.0010842301594712984,0.005888128122727442,0.0,0.0,0.0,0.0010842301594712984
20010531,2002-05-31,2002,5,"AP-tree + RM AP-pruning (static, no TC)",0.029669735579589577,0.16112741647516646,0.0,0.0,0.0,0.029669735579589577
20010629,2002-06-30,2002,6,"AP-tree + RM AP-pruning (static, no TC)",-0.006796848714919881,-0.03691164252778099,0.0,0.0,0.0,-0.006796848714919881
20010731,2002-07-31,2002,7,"AP-tree + RM AP-pruning (static, no TC)",0.026064809717156672,0.14155014760331627,0.0,0.0,0.0,0.026064809717156672
20010831,2002-08-31,2002,8,"AP-tree + RM AP-pruning (static, no TC)",0.018152836542440525,0.0985825992932525,0.0,0.0,0.0,0.018152836542440525
20010928,2002-09-30,2002,9,"AP-tree + RM AP-pruning (static, no TC)",0.013751149825997167,0.07467836169561537,0.0,0.0,0.0,0.013751149825997167
20011031,2002-10-31,2002,10,"AP-tree + RM AP-pruning (static, no TC)",-0.02276471775914688,-0.12362834004631257,0.0,0.0,0.0,-0.02276471775914688
20011130,2002-11-30,2002,11,"AP-tree + RM AP-pruning (static, no TC)",-0.0094983685709484,-0.05158278490417897,0.0,0.0,0.0,-0.0094983685709484
20011231,2002-12-31,2002,12,"AP-tree + RM AP-pruning (static, no TC)",-0.0110744044978304,-0.060141762333867727,0.0,0.0,0.0,-0.0110744044978304
20020131,2003-01-31,2003,1,"AP-tree + RM AP-pruning (static, no TC)",0.029588185892803348,0.16068454463658963,0.0,0.0,0.0,0.029588185892803348
20020228,2003-02-28,2003,2,"AP-tree + RM AP-pruning (static, no TC)",0.02845891630692891,0.15455182092599806,0.0,0.0,0.0,0.02845891630692891
20020328,2003-03-31,2003,3,"AP-tree + RM AP-pruning (static, no TC)",0.0017460364315143066,0.009482199075442892,0.0,0.0,0.0,0.0017460364315143066
20020430,2003-04-30,2003,4,"AP-tree + RM AP-pruning (static, no TC)",0.03966672723810088,0.2154180735030576,0.0,0.0,0.0,0.03966672723810088
20020531,2003-05-31,2003,5,"AP-tree + RM AP-pruning (static, no TC)",0.018025078120315525,0.09788878170142651,0.0,0.0,0.0,0.018025078120315525
20020628,2003-06-30,2003,6,"AP-tree + RM AP-pruning (static, no TC)",0.0008007882768579536,0.0043488404488000836,0.0,0.0,0.0,0.0008007882768579536
20020731,2003-07-31,2003,7,"AP-tree + RM AP-pruning (static, no TC)",-0.00016666379697700268,-0.0009051009893502517,0.0,0.0,0.0,-0.00016666379697700268
20020830,2003-08-31,2003,8,"AP-tree + RM AP-pruning (static, no TC)",-0.0016718661224800401,-0.00907940241951053,0.0,0.0,0.0,-0.0016718661224800401
20020930,2003-09-30,2003,9,"AP-tree + RM AP-pruning (static, no TC)",-0.003861879380214208,-0.020972706197647854,0.0,0.0,0.0,-0.003861879380214208
20021031,2003-10-31,2003,10,"AP-tree + RM AP-pruning (static, no TC)",0.0016611523914249714,0.009021219366241232,0.0,0.0,0.0,0.0016611523914249714
20021129,2003-11-30,2003,11,"AP-tree + RM AP-pruning (static, no TC)",0.0007700182549296357,0.0041817377078641575,0.0,0.0,0.0,0.0007700182549296357
20021231,2003-12-31,2003,12,"AP-tree + RM AP-pruning (static, no TC)",0.006664670785809143,0.036193823921830855,0.0,0.0,0.0,0.006664670785809143
20030131,2004-01-31,2004,1,"AP-tree + RM AP-pruning (static, no TC)",0.0026275392970920527,0.014269376196215959,0.0,0.0,0.0,0.0026275392970920527
20030228,2004-02-29,2004,2,"AP-tree + RM AP-pruning (static, no TC)",0.0010850036488322837,0.005892328710969015,0.0,0.0,0.0,0.0010850036488322837
20030331,2004-03-31,2004,3,"AP-tree + RM AP-pruning (static, no TC)",-0.002993298375395083,-0.016255703818894452,0.0,0.0,0.0,-0.002993298375395083
20030430,2004-04-30,2004,4,"AP-tree + RM AP-pruning (static, no TC)",-0.003115229480381533,-0.016917875002784057,0.0,0.0,0.0,-0.003115229480381533
20030530,2004-05-31,2004,5,"AP-tree + RM AP-pruning (static, no TC)",0.011012983528496594,0.05980820350994065,0.0,0.0,0.0,0.011012983528496594
20030630,2004-06-30,2004,6,"AP-tree + RM AP-pruning (static, no TC)",0.01810687229118608,0.09833298125958388,0.0,0.0,0.0,0.01810687229118608
20030731,2004-07-31,2004,7,"AP-tree + RM AP-pruning (static, no TC)",0.001190293417740693,0.006464125800294944,0.0,0.0,0.0,0.001190293417740693
20030829,2004-08-31,2004,8,"AP-tree + RM AP-pruning (static, no TC)",0.0024114217585965475,0.013095706800365082,0.0,0.0,0.0,0.0024114217585965475
20030930,2004-09-30,2004,9,"AP-tree + RM AP-pruning (static, no TC)",-0.00531287884381838,-0.028852648175904876,0.0,0.0,0.0,-0.00531287884381838
20031031,2004-10-31,2004,10,"AP-tree + RM AP-pruning (static, no TC)",0.002009644243278633,0.010913773871865344,0.0,0.0,0.0,0.002009644243278633
20031128,2004-11-30,2004,11,"AP-tree + RM AP-pruning (static, no TC)",0.003670758293278791,0.01993478501735217,0.0,0.0,0.0,0.003670758293278791
20031231,2004-12-31,2004,12,"AP-tree + RM AP-pruning (static, no TC)",0.02200136470884574,0.11948279906150941,0.0,0.0,0.0,0.02200136470884574
20040130,2005-01-31,2005,1,"AP-tree + RM AP-pruning (static, no TC)",0.016285020612843867,0.08843905236544959,0.0,0.0,0.0,0.016285020612843867
20040227,2005-02-28,2005,2,"AP-tree + RM AP-pruning (static, no TC)",0.009705129004744913,0.05270563867675635,0.0,0.0,0.0,0.009705129004744913
20040331,2005-03-31,2005,3,"AP-tree + RM AP-pruning (static, no TC)",0.013965640105801352,0.07584319393859831,0.0,0.0,0.0,0.013965640105801352
20040430,2005-04-30,2005,4,"AP-tree + RM AP-pruning (static, no TC)",0.00895863758901493,0.04865166816142073,0.0,0.0,0.0,0.00895863758901493
20040528,2005-05-31,2005,5,"AP-tree + RM AP-pruning (static, no TC)",0.009573576235915617,0.05199121512839822,0.0,0.0,0.0,0.009573576235915617
20040630,2005-06-30,2005,6,"AP-tree + RM AP-pruning (static, no TC)",0.019207845446041448,0.10431203555801156,0.0,0.0,0.0,0.019207845446041448
20040730,2005-07-31,2005,7,"AP-tree + RM AP-pruning (static, no TC)",0.024016244043228538,0.13042500313971622,0.0,0.0,0.0,0.024016244043228538
20040831,2005-08-31,2005,8,"AP-tree + RM AP-pruning (static, no TC)",0.008884109119505351,0.048246926443594726,0.0,0.0,0.0,0.008884109119505351
20040930,2005-09-30,2005,9,"AP-tree + RM AP-pruning (static, no TC)",0.005410536545900441,0.029382997804170845,0.0,0.0,0.0,0.005410536545900441
20041029,2005-10-31,2005,10,"AP-tree + RM AP-pruning (static, no TC)",0.005521306838242358,0.029984557969052427,0.0,0.0,0.0,0.005521306838242358
20041130,2005-11-30,2005,11,"AP-tree + RM AP-pruning (static, no TC)",0.020296405115404783,0.11022367594769665,0.0,0.0,0.0,0.020296405115404783
20041231,2005-12-31,2005,12,"AP-tree + RM AP-pruning (static, no TC)",0.0010071043712164547,0.005469281147439175,0.0,0.0,0.0,0.0010071043712164547
20050131,2006-01-31,2006,1,"AP-tree + RM AP-pruning (static, no TC)",0.0069065434886339495,0.03750736187424982,0.0,0.0,0.0,0.0069065434886339495
20050228,2006-02-28,2006,2,"AP-tree + RM AP-pruning (static, no TC)",0.015515884258769846,0.08426210399607041,0.0,0.0,0.0,0.015515884258769846
20050331,2006-03-31,2006,3,"AP-tree + RM AP-pruning (static, no TC)",0.022013116732884343,0.11954662077190563,0.0,0.0,0.0,0.022013116732884343
20050429,2006-04-30,2006,4,"AP-tree + RM AP-pruning (static, no TC)",-0.003208602479768195,-0.017424955698510262,0.0,0.0,0.0,-0.003208602479768195
20050531,2006-05-31,2006,5,"AP-tree + RM AP-pruning (static, no TC)",-0.0008841607328565313,-0.004801611199122573,0.0,0.0,0.0,-0.0008841607328565313
20050630,2006-06-30,2006,6,"AP-tree + RM AP-pruning (static, no TC)",0.009338207485828363,0.05071299818848599,0.0,0.0,0.0,0.009338207485828363
20050729,2006-07-31,2006,7,"AP-tree + RM AP-pruning (static, no TC)",-0.0016399443088715993,-0.008906044644139298,0.0,0.0,0.0,-0.0016399443088715993
20050831,2006-08-31,2006,8,"AP-tree + RM AP-pruning (static, no TC)",0.012476986952211788,0.06775876608712456,0.0,0.0,0.0,0.012476986952211788
20050930,2006-09-30,2006,9,"AP-tree + RM AP-pruning (static, no TC)",0.002485052494898241,0.013495573198959372,0.0,0.0,0.0,0.002485052494898241
20051031,2006-10-31,2006,10,"AP-tree + RM AP-pruning (static, no TC)",-0.003866800887914946,-0.020999433426775217,0.0,0.0,0.0,-0.003866800887914946
20051130,2006-11-30,2006,11,"AP-tree + RM AP-pruning (static, no TC)",0.006588203901297752,0.03577855525473489,0.0,0.0,0.0,0.006588203901297752
20051230,2006-12-31,2006,12,"AP-tree + RM AP-pruning (static, no TC)",0.0038551407345522306,0.02093611063840729,0.0,0.0,0.0,0.0038551407345522306
20060131,2007-01-31,2007,1,"AP-tree + RM AP-pruning (static, no TC)",0.0037240040143643825,0.020223946525174324,0.0,0.0,0.0,0.0037240040143643825
20060228,2007-02-28,2007,2,"AP-tree + RM AP-pruning (static, no TC)",-0.006759845083823756,-0.036710686929011846,0.0,0.0,0.0,-0.006759845083823756
20060331,2007-03-31,2007,3,"AP-tree + RM AP-pruning (static, no TC)",0.00899635063791295,0.04885647639505122,0.0,0.0,0.0,0.00899635063791295
20060428,2007-04-30,2007,4,"AP-tree + RM AP-pruning (static, no TC)",0.01521295203663485,0.08261697014616616,0.0,0.0,0.0,0.01521295203663485
