date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret,wealth_gross,wealth_net,drawdown_net
19980130,1999-01-31,1999,1,AP-tree + RM rolling TC-aware + stock-level TC,-0.0011747006826687942,3.4220217696827315e-11,0.19758468152723957,0.000493961703818099,-0.0016686623864868933,2.577127835748481,2.497350441541185,-0.031233553818637794
19980227,1999-02-28,1999,2,AP-tree + RM rolling TC-aware + stock-level TC,0.0634585911962525,3.332286378256166e-11,0.19438212163082852,0.0004859553040770713,0.06297263589217543,2.7406687375377268,2.6546151815915215,0.0
19980331,1999-03-31,1999,3,AP-tree + RM rolling TC-aware + stock-level TC,0.05008197121639037,3.3019958945931793e-11,0.18130963861933233,0.00045327409654833084,0.04962869711984204,2.8779268303647525,2.786360274408462,0.0
19980430,1999-04-30,1999,4,AP-tree + RM rolling TC-aware + stock-level TC,0.018514694967033733,3.2830405061190504e-11,0.2067391140062559,0.0005168477850156397,0.017997847182018092,2.9312107677663986,2.8365087608213115,0.0
19980529,1999-05-31,1999,5,AP-tree + RM rolling TC-aware + stock-level TC,-0.0330032882903756,3.287029817170689e-11,0.2025545494113141,0.0005063863735282853,-0.03350967466390388,2.834471173757951,2.7414582750648764,-0.033509674663903866
19980630,1999-06-30,1999,6,AP-tree + RM rolling TC-aware + stock-level TC,0.0014752847179304628,3.314238336896147e-11,0.1951273285079459,0.00048781832126986477,0.000987466396660598,2.8386528257640102,2.7441653729893503,-0.032555297944936834
19980731,1999-07-31,1999,7,AP-tree + RM rolling TC-aware + stock-level TC,-0.042433303691098684,3.3335224554689735e-11,0.37897517307629136,0.0009474379326907284,-0.04338074162378941,2.7181994083347707,2.6251214439707495,-0.07452376660009141
19980831,1999-08-31,1999,8,AP-tree + RM rolling TC-aware + stock-level TC,-0.1898591011907162,3.423400961582307e-11,0.2197775115440132,0.000549443778860033,-0.19040854496957624,2.2021245118111943,2.125275889455846,-0.25074234960569197
19980930,1999-09-30,1999,9,AP-tree + RM rolling TC-aware + stock-level TC,0.05048188283900198,4.024243351746781e-11,0.27328285132834707,0.0006832071283208676,0.04979867571068111,2.3132919034133415,2.2311118142705872,-0.2134303108499589
19981030,1999-10-31,1999,10,AP-tree + RM rolling TC-aware + stock-level TC,0.049491088934135744,4.0136331324464036e-11,0.22465111475242752,0.0005616277868810689,0.048929461147254674,2.4277792387357873,2.3402789131021207,-0.17494387980508386
19981130,1999-11-30,1999,11,AP-tree + RM rolling TC-aware + stock-level TC,0.0736789588910986,3.930467431557949e-11,0.22877729897996624,0.0005719432474499156,0.07310701564364869,2.606655485463264,2.5113697202127785,-0.114626489119106
19981231,1999-12-31,1999,12,AP-tree + RM rolling TC-aware + stock-level TC,0.05008836166145595,3.972091004635775e-11,0.21887641796452112,0.0005471910449113028,0.049541170616544644,2.7372185881459665,2.635785916003064,-0.07076404895718647
19990129,2000-01-31,2000,1,AP-tree + RM rolling TC-aware + stock-level TC,0.06306532655812745,3.91251386757524e-11,0.24060791335250145,0.0006015197833812536,0.0624638067747462,2.9098421722683683,2.800427138159877,-0.012720434063100639
19990226,2000-02-29,2000,2,AP-tree + RM rolling TC-aware + stock-level TC,-0.03769062325168135,4.00877207948e-11,0.23647287425024693,0.0005911821856256173,-0.038281805437306964,2.800168407231547,2.6932217313154863,-0.05051527831852576
19990331,2000-03-31,2000,3,AP-tree + RM rolling TC-aware + stock-level TC,0.029909986104866504,4.0645063053082464e-11,0.2104637954643045,0.0005261594886607613,0.02938382661620574,2.883921405383129,2.7723588917074578,-0.022615783881901108
19990430,2000-04-30,2000,4,AP-tree + RM rolling TC-aware + stock-level TC,0.07781877326333456,4.050395836872195e-11,0.23565635436315868,0.0005891408859078967,0.07722963237742667,3.108344631337916,2.9864671497323148,0.0
19990528,2000-05-31,2000,5,AP-tree + RM rolling TC-aware + stock-level TC,0.007848766743466584,4.2238908442952805e-11,0.23067346019540683,0.000576683650488517,0.007272083092978067,3.132741303307594,3.008184986999617,0.0
19990630,2000-06-30,2000,6,AP-tree + RM rolling TC-aware + stock-level TC,0.04305442226605398,4.214036866852233e-11,0.2143422309745075,0.0005358555774362687,0.04251856668861771,3.2676196702305074,3.1360887009810585,0.0
19990730,2000-07-31,2000,7,AP-tree + RM rolling TC-aware + stock-level TC,-0.006425247964567099,4.1845420032694813e-11,0.39705984422322604,0.0009926496105580652,-0.007417897575125164,3.2466244035953795,3.1128255162106737,-0.007417897575125121
19990831,2000-08-31,2000,8,AP-tree + RM rolling TC-aware + stock-level TC,-0.014286852665700588,4.237789947517806e-11,0.2125826443285862,0.0005314566108214655,-0.014818309276522054,3.200240359080344,3.0666987049876147,-0.022126286151197383
19990930,2000-09-30,2000,9,AP-tree + RM rolling TC-aware + stock-level TC,-0.01732661137593418,4.2526488407135243e-11,0.22741942322543093,0.0005685485580635773,-0.017895159933997755,3.144791038068979,3.011819641192478,-0.039625492655773975
19991029,2000-10-31,2000,10,AP-tree + RM rolling TC-aware + stock-level TC,0.02857452530345523,4.224605073318427e-11,0.23245938027456786,0.0005811484506864197,0.02799337685276881,3.2346519491603605,3.0961306434209495,-0.012741367151895
19991130,2000-11-30,2000,11,AP-tree + RM rolling TC-aware + stock-level TC,0.09147432925463488,4.095982223100564e-11,0.2233814577543285,0.0005584536443858213,0.09091587561024905,3.530539566582002,3.377618071871289,0.0
19991231,2000-12-31,2000,12,AP-tree + RM rolling TC-aware + stock-level TC,0.1280575459129322,4.2857338988441795e-11,0.24777533487504097,0.0006194383371876024,0.12743810757574459,3.9826517992270007,3.808055327064201,0.0
20000131,2001-01-31,2001,1,AP-tree + RM rolling TC-aware + stock-level TC,0.020853312020438095,4.363205781919566e-11,0.25748776644101995,0.0006437194161025499,0.020209592604335545,4.0657032798650405,3.885014573838938,0.0
20000229,2001-02-28,2001,2,AP-tree + RM rolling TC-aware + stock-level TC,0.15692198803839713,4.395684467459193e-11,0.23940791294425473,0.0005985197823606368,0.1563234682560365,4.703701521315694,4.492333526246689,0.0
20000331,2001-03-31,2001,3,AP-tree + RM rolling TC-aware + stock-level TC,-0.018041352915270408,2.088720197235966e-10,0.30911434528652626,0.0007727858632163157,-0.018814138778486724,4.618840382161544,4.4078141398446355,-0.0188141387784867
