"yy","mm","date","permno","ret","LME","OP","Investment","size"
1968,1,19670131,"10006",0.126689091383771,0.819552306989493,0.58405682715075,0.595458368376787,219.872614348362
1968,1,19670131,"10014",0.306950483205982,0.277752398355413,0.194159431728493,0.0597140454163162,11.7417705869276
1968,1,19670131,"10057",0.129871082662645,0.525354042941983,0.398579321231255,0.429772918418839,39.0679881148439
1968,1,19670131,"10102",0.0954653186909081,0.864321608040201,0.379636937647987,0.379310344827586,337.636489008652
1968,1,19670131,"10137",-0.0879783855013941,0.910461397898584,0.72138910812944,0.2026913372582,535.3566026411
1968,1,19670131,"10145",0.213627256175369,0.952032891731384,0.493291239147593,0.560975609756098,907.169446749834
1968,1,19670131,"10153",0.129382395315949,0.812243033348561,0.220994475138122,0.479394449116905,206.097387963839
1968,1,19670131,"10161",0.197566222720475,0.928277752398355,0.24388318863457,0.867956265769554,634.204044936458
1968,1,19670131,"10188",0.388934334505987,0.493832800365464,0.314917127071823,0.597140454163162,33.4865717580169
1968,1,19670131,"10225",0.216430117163362,0.948378254910918,0.438831886345698,0.206896551724138,878.283713953119
1968,1,19670131,"10233",-0.11650845381697,0.878483325719507,0.492501973164957,0.712363330529857,396.541780758082
1968,1,19670131,"10241",-0.0198496013527454,0.941982640475103,0.410418310970797,0.284272497897393,772.44434749522
1968,1,19670131,"10268",0.123135106705128,0.133851073549566,0.104972375690608,0.175777964676198,5.46825861089282
1968,1,19670131,"10321",0.392124266204589,0.73184102329831,0.0418310970797159,0.457527333894029,119.186069965957
1968,1,19670131,"10364",0.202805174915279,0.929191411603472,0.257300710339384,0.259882253994954,644.020493797812
1968,1,19670131,"10372",0.0227673549154732,0.79945180447693,0.171270718232044,0.358284272497897,187.489260449987
1968,1,19670131,"10401",-0.00897979830752476,1,0.330702446724546,0.349873843566022,29668.0064623374
1968,1,19670131,"10460",0.334629408531336,0.503426222019187,0.704025256511444,0.238856181665265,34.876263419351
1968,1,19670131,"10479",0.156665499102545,0.667428049337597,0.709550118389897,0.317914213624895,83.4957190519835
1968,1,19670131,"10487",0.131734016915065,0.71356783919598,0.462509865824783,0.228763666947014,105.592255818362
1968,1,19670131,"10495",0.0700280500785961,0.94792142530836,0.215469613259669,0.227922624053827,875.127858759213
1968,1,19670131,"10516",8.3142422523042e-05,0.60666971219735,0.0970797158642463,0.789739276703112,56.5639953445303
1968,1,19670131,"10559",-0.0550283200038509,0.886249428962997,0.35043409629045,0.459209419680404,414.86561003248
1968,1,19670131,"10604",-0.0125911449789495,0.959798994974874,0.194948697711129,0.215306980656013,983.166557396572
1968,1,19670131,"10727",0.197062555461501,0.296482412060302,0.0528808208366219,0.0176619007569386,12.8580798312152
1968,1,19670131,"10735",-0.0922518161364297,0.854728186386478,0.588792423046567,0.798149705634987,304.819069954217
1968,1,19670131,"10743",-0.0114406768673214,0.277295568752855,0.0978689818468824,0.723296888141295,11.7041210877584
1968,1,19670131,"10751",-0.0303168368623436,0.882594792142531,0.166535122336227,0.566021867115223,407.106060575513
1968,1,19670131,"10786",0.160938552006398,0.974874371859296,0.378058405682715,0.449116904962153,1344.95290050981
1968,1,19670131,"10823",-0.0287364538209652,0.758337140246688,0.490923441199684,0.250630782169891,140.527722198073
1968,1,19670131,"10866",0.093201616190615,0.798994974874372,0.545382794001579,0.20605550883095,183.261886450237
1968,1,19670131,"10874",0.523018245725093,0.744175422567382,0.00394632991318074,0.00588730025231287,126.482757398042
1968,1,19670131,"10890",0.0793470393974456,0.935587026039287,0.804262036306235,0.511354079058032,717.325255220256
1968,1,19670131,"10911",0.130110923347825,0.47647327546825,0.0299921073401736,0.930193439865433,30.5875815782452
1968,1,19670131,"10938",0.170567579549146,0.280036546368205,0.160220994475138,0.748528174936922,11.8469878854255
1968,1,19670131,"10970",0.0637568677414083,0.917313841936958,0.846093133385951,0.571909167367536,561.733118695584
1968,1,19670131,"10989",0.0338640312607146,0.964824120603015,0.703235990528808,0.589571068124474,1043.08585827158
1968,1,19670131,"11017",0.0772195947066329,0.454545454545455,0.149960536700868,0.264928511354079,27.7774488650275
1968,1,19670131,"11041",0.0780646059326952,0.937871174052079,0.0749802683504341,0.142136248948696,730.937337177152
1968,1,19670131,"11068",0.0615978694457803,0.673823663773413,0.79715864246251,0.828427249789739,86.6085825183032
1968,1,19670131,"11084",0.375371954188827,0.0694380995888534,0.513022888713496,0.953742640874685,3.3837369616403
1968,1,19670131,"11092",0.149408054508237,0.829602558245774,0.314127861089187,0.121951219512195,234.746874152887
1968,1,19670131,"11105",0.337596471140732,0.530379168570123,0.145224940805051,0.00168208578637511,40.1295590368879
1968,1,19670131,"11156",0.137342938777929,0.909547738693467,0.139700078926598,0.141295206055509,531.076953754643
1968,1,19670131,"11164",0.136140045456991,0.754682503426222,0.558800315706393,0.648444070647603,136.794279214192
1968,1,19670131,"11260",0.072322118461438,0.978072179077204,0.62509865824783,0.787216148023549,1406.99611823977
1968,1,19670131,"11295",0.141830029609364,0.719963453631795,0.603788476716653,0.703111858704794,111.660564822049
1968,1,19670131,"11308",0.156309628029718,0.989949748743719,0.894238358326756,0.383515559293524,2556.43065469852
1968,1,19670131,"11332",0.324344816179512,0.597076290543627,0.840568271507498,0.431455004205214,54.1358893942517
1968,1,19670131,"11340",-0.00445468033130107,0.942439470077661,0.57379636937648,0.24053826745164,776.558250028436
1968,1,19670131,"11391",0.137978493726014,0.682503426222019,0.424625098658248,0.83515559293524,90.116082654124
1968,1,19670131,"11404",0.138337023202638,0.969392416628598,0.327545382794002,0.252312867956266,1178.25977522697
1968,1,19670131,"11447",-0.016498401479121,0.943353129282777,0.444356748224152,0.43313708999159,787.793959944308
1968,1,19670131,"11471",0.0399438051255176,0.980813156692554,0.602209944751381,0.434819175777965,1604.42541200786
1968,1,19670131,"11498",0.27673116948312,0.480127912288716,0.50828729281768,0.470984020185029,31.0231319154042
1968,1,19670131,"11543",0.169367236595369,0.243947007766103,0.996053670086819,0.00252312867956266,9.98771063362999
1968,1,19670131,"11607",0.0497063779590986,0.82549109182275,0.536700868192581,0.40201850294365,230.11521698573
1968,1,19670131,"11658",-0.025623142120852,0.85153037916857,0.443567482241515,0.277544154751892,293.721422918337
1968,1,19670131,"11674",0.0648585749090053,0.956144358154408,0.394632991318074,0.195121951219512,954.946197121903
1968,1,19670131,"11690",-0.0874812322493299,0.668798538145272,0.134964483030781,0.207737594617325,83.9366627418561
1968,1,19670131,"11703",0.080594077677611,0.996345363179534,0.908445146014207,0.455845248107653,6611.74914344823
1968,1,19670131,"11754",0.0339950688128704,0.998172681589767,0.876874506708761,0.60470984020185,10318.6571552928
1968,1,19670131,"11826",0.0213618261221807,0.358154408405665,0.0836621941594317,0.519764507989907,17.6559296066114
1968,1,19670131,"11850",0.0189524376155621,0.998629511192325,0.348855564325178,0.261564339781329,13626.8241765868
1968,1,19670131,"11949",0.0447570894904124,0.523983554134308,0.0962904498816101,0.0613961312026913,38.5695543952542
1968,1,19670131,"11981",-0.00361151992053259,0.921425308359982,0.131807419100237,0.0285954583683768,592.259210064831
1968,1,19670131,"12036",0.0519960964243306,0.874828688899041,0.404893449092344,0.43650126156434,384.685719677531
1968,1,19670131,"12044",0.283279854334071,0.455002284148013,0.214680347277032,0.270815811606392,27.7328051164547
1968,1,19670131,"12052",0.100597151566694,0.904065783462768,0.87292817679558,0.414634146341463,496.877722028224
1968,1,19670131,"12060",-0.0884873843247631,0.99725902238465,0.779794790844515,0.923465096719933,8017.90678453792
1968,1,19670131,"12079",0.0946789333720594,0.999086340794883,0.933701657458563,0.596299411269975,18819.1469987143
1968,1,19670131,"12087",0.167831529697161,0.587026039287346,0.120757695343331,0.347350714886459,51.0140354291413
1968,1,19670131,"12095",0.238447969528343,0.603471904979443,0.531176006314128,0.524810765349033,55.936943363014
1968,1,19670131,"12140",0.0879570445711,0.916400182731841,0.251775848460931,0.518082422203532,560.019855067903
