"yy","mm","date","permno","ret","LME","OP","Investment","size"
1973,1,19720131,"10006",-0.0641624460132427,0.812083169870537,0.521883920076118,0.565548780487805,288.272841157716
1973,1,19720131,"10014",0.133915901360098,0.306002353864261,0.0518553758325404,0.143292682926829,20.4817333817297
1973,1,19720131,"10057",0.157079740529237,0.524127108670067,0.262131303520457,0.489329268292683,54.8414482176509
1973,1,19720131,"10102",-0.057517821961313,0.788936837975677,0.346336822074215,0.342987804878049,239.840837007472
1973,1,19720131,"10137",-0.0299175853183187,0.876422126324049,0.676022835394862,0.633130081300813,497.017610580245
1973,1,19720131,"10145",0.150440315247431,0.926637897214594,0.407231208372978,0.393292682926829,802.61658762683
1973,1,19720131,"10153",0.126750518897171,0.701059238917222,0.276879162702188,0.61280487804878,137.622233137648
1973,1,19720131,"10161",0.0377426354828546,0.908591604550804,0.329686013320647,0.730182926829268,668.680811519187
1973,1,19720131,"10188",0.189429678978367,0.520988622989408,0.413415794481446,0.29979674796748,54.2634136024077
1973,1,19720131,"10225",-0.00982003342898271,0.958022754021185,0.783063748810657,0.91260162601626,1127.10705080727
1973,1,19720131,"10233",0.0883246545745934,0.840329540996469,0.702664129400571,0.329268292682927,373.342417458683
1973,1,19720131,"10241",0.0572343027067216,0.895253040408003,0.514272121788773,0.529979674796748,592.231897900039
1973,1,19720131,"10321",0.168242405314624,0.748528834837191,0.0470980019029496,0.944613821138211,177.631032596035
1973,1,19720131,"10364",0.0294763526795076,0.883876029815614,0.133206470028544,0.417174796747967,528.949318149401
1973,1,19720131,"10372",-0.0507933711335571,0.768536681051393,0.82825880114177,0.380081300813008,199.986220669706
1973,1,19720131,"10401",-0.0599406408334467,0.999607689289918,0.507611798287345,0.721544715447154,24581.5283946449
1973,1,19720131,"10460",-0.0132483251435016,0.626520204001569,0.4895337773549,0.0396341463414634,93.6416420676946
1973,1,19720131,"10479",0.01268696594504,0.688897606904669,0.542816365366318,0.165650406504065,127.71487134167
1973,1,19720131,"10487",0.0496236601845791,0.646920360925853,0.321598477640343,0.249491869918699,104.800651130715
1973,1,19720131,"10495",0.0503635307582524,0.830129462534327,0.138439581351094,0.294207317073171,339.357711201691
1973,1,19720131,"10516",-0.0785291014402818,0.669282071400549,0.495718363463368,0.946138211382114,117.217517789896
1973,1,19720131,"10559",0.044501036413531,0.912514711651628,0.349666983824929,0.492378048780488,701.514465272637
1973,1,19720131,"10604",-0.0767855291951561,0.988230678697528,0.535204567078972,0.388211382113821,3253.32569614229
1973,1,19720131,"10727",0.0854268644445154,0.186347587289133,0.160323501427212,0.0487804878048781,11.1417935089835
1973,1,19720131,"10743",0.166678876339262,0.528050215770891,0.494291151284491,0.201727642276423,55.7942240299766
1973,1,19720131,"10751",0.0943868213250869,0.883483719105532,0.534253092293054,0.46900406504065,527.551216184617
1973,1,19720131,"10786",0.0798477467184102,0.964299725382503,0.218363463368221,0.373983739837398,1276.39015565073
1973,1,19720131,"10823",0.0858126358920588,0.684974499803845,0.5,0.36280487804878,124.666932852109
1973,1,19720131,"10866",-0.012072866618161,0.808552373479796,0.558991436726927,0.763719512195122,276.857204669282
1973,1,19720131,"10874",0.155780913193806,0.911337779521381,0.38011417697431,0.423780487804878,695.631939298794
1973,1,19720131,"10890",-0.0316324659010688,0.985876814437034,0.843006660323501,0.90650406504065,2808.61160223929
1973,1,19720131,"10911",0.217252914313064,0.372302863868184,0.0918173168411037,0.0904471544715447,27.3225434048237
1973,1,19720131,"10970",-0.125916880625082,0.948214986269125,0.894386298763083,0.095020325203252,992.938376815256
1973,1,19720131,"10989",0.176699228134183,0.918007061592781,0.746431969552807,0.573678861788618,751.367886117031
1973,1,19720131,"11017",0.25189240168352,0.374656728128678,0.217887725975262,0.0503048780487805,28.0135520973214
1973,1,19720131,"11041",0.0015445118564904,0.950568850529619,0.138915318744053,0.354166666666667,1012.10963774893
1973,1,19720131,"11084",0.10703399543327,0.107493134562574,0.954804947668887,0.360264227642276,7.00710813190877
1973,1,19720131,"11092",-0.0028158967286535,0.676343664182032,0.143672692673644,0.117886178861789,120.473305065585
1973,1,19720131,"11105",-0.00610072770238591,0.774029030992546,0.345861084681256,0.853150406504065,213.175397808395
1973,1,19720131,"11113",0.299718088435832,0.221655551196548,0.715509039010466,0.99390243902439,13.8461474926488
1973,1,19720131,"11156",0.0883223338745576,0.866614358571989,0.186489058039962,0.311991869918699,453.678926324725
1973,1,19720131,"11164",-0.0395199625851626,0.772067477442134,0.38534728829686,0.390752032520325,207.797141203501
1973,1,19720131,"11260",0.0355661975270798,0.969399764613574,0.279257849666984,0.347560975609756,1433.16219343767
1973,1,19720131,"11295",-0.0119631613020926,0.767752059631228,0.356803044719315,0.279471544715447,198.717127259941
1973,1,19720131,"11308",-0.134019105605187,0.996076892899176,0.909134157944814,0.773882113821138,7277.38158654879
1973,1,19720131,"11332",0.00589072279974946,0.64966653589643,0.714557564224548,0.123983739837398,105.967315849063
1973,1,19720131,"11340",-0.0371309954601982,0.950961161239702,0.611798287345385,0.603658536585366,1012.35370662582
1973,1,19720131,"11404",0.0940986889387685,0.961553550411926,0.377259752616556,0.606707317073171,1189.41162734724
1973,1,19720131,"11447",-0.0935788785220941,0.941153393487642,0.631779257849667,0.892784552845528,923.349288114461
1973,1,19720131,"11471",-0.157427886493776,0.969792075323656,0.642245480494767,0.410060975609756,1440.97535935062
1973,1,19720131,"11498",0.0529328160660318,0.485680659081993,0.637963843958135,0.320630081300813,44.7549986104427
1973,1,19720131,"11607",0.0133369985901665,0.873675951353472,0.652711703139867,0.456808943089431,482.85099619505
1973,1,19720131,"11658",0.0105295619130045,0.823067869752844,0.539010466222645,0.286585365853659,319.661078494925
1973,1,19720131,"11674",-0.0606485469741764,0.917614750882699,0.414367269267364,0.828252032520325,750.771785420294
1973,1,19720131,"11690",0.21342071167031,0.648881914476265,0.147954329210276,0.384654471544715,105.648044060982
1973,1,19720131,"11703",0.075835237493434,0.995684582189094,0.681255946717412,0.373475609756098,6852.790499253
1973,1,19720131,"11746",-0.10359671316044,0.761867398979992,0.299238820171265,0.425813008130081,193.521789282276
1973,1,19720131,"11754",0.0183285184210051,0.998038446449588,0.800666032350143,0.535060975609756,15710.2211791867
1973,1,19720131,"11850",-0.0387812434438611,0.998823067869753,0.574215033301617,0.622967479674797,16514.1141545092
1973,1,19720131,"11949",0.0812968019244829,0.440172616712436,0.237392959086584,0.32469512195122,37.6335312789123
1973,1,19720131,"11981",0.105523821760388,0.81090623774029,0.179828734538535,0.146849593495935,282.705434867902
1973,1,19720131,"12036",0.0418113655400464,0.900745390349157,0.460038058991437,0.665142276422764,625.373284802655
1973,1,19720131,"12044",0.0087867618225524,0.51157316594743,0.597050428163654,0.292682926829268,51.6982831814162
1973,1,19720131,"12052",0.325856606908552,0.785798352295018,0.27592768791627,0.353658536585366,229.202072850442
1973,1,19720131,"12060",-0.0491429418622053,0.997646135739506,0.710275927687916,0.441565040650407,11405.3714385033
1973,1,19720131,"12079",-0.0133136794541996,0.999215378579835,0.382492863939106,0.150406504065041,23041.1508707171
1973,1,19720131,"12087",0.0735697885862689,0.397018438603374,0.367269267364415,0.605182926829268,30.8314919956025
1973,1,19720131,"12095",0.048682962577389,0.706159278148293,0.924357754519505,0.451219512195122,142.981181613938
1973,1,19720131,"12140",0.0698450553064853,0.852098862298941,0.317316841103711,0.392784552845528,411.640757313042
1973,1,19720131,"12159",0.0693676685011629,0.353864260494312,0.641294005708849,0.202743902439024,25.2816966345452
1973,1,19720131,"12167",0.00617306106472113,0.697920753236563,0.5313986679353,0.436991869918699,134.545068486141
1973,1,19720131,"12271",0.138259700640053,0.47038054138878,0.415318744053283,0.260924796747967,42.2171801997545
1973,1,19720131,"12319",0.243377075963703,0.635151039623382,0.0951474785918173,0.760162601626016,99.5857550355373
1973,1,19720131,"12343",0.00113328631159902,0.706551588858376,0.588962892483349,0.958333333333333,143.118078430935
1973,1,19720131,"12431",-0.0386741986010548,0.934484111416242,0.938629876308278,0.533536585365854,845.081682942082
1973,1,19720131,"12458",-0.0259862260036912,0.897214593958415,0.338249286393911,0.350609756097561,603.72031070906
1973,1,19720131,"12466",0.154152709727239,0.599450765005885,0.880589914367269,0.796239837398374,79.7149723609852
1973,1,19720131,"12490",0.131603268245552,1,0.90104662226451,0.77489837398374,38696.1212837889
