"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.519739837727827,0.238610403899754,0.480998162488808,5,0,0,0,0,0,0.548800756045966,0,0,0.432168432599989,0,0,0,0,0,0,0,0,0,0,-1.15637912771996,0,0,0,0,0,0.297012056203533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87839788287047,0,0,0
0.530804900132167,0.238499381079424,0.484302667693731,6,0,0,0,0,0,0.558391237781049,0,0,0.419634742123885,0,0,0,0,0,0,0,0,0,0,-1.21514236268071,0,0,0,0,0,0.364451617512175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289696099435489,0,0,0,0.843695155320053,0,0,0
0.537136369567188,0.239040863648419,0.485968601645267,7,0,0,0,0,0,0.56030013926425,0,0,0.408619575717729,0.012739083057952,0,0,0,0,0,0,0,0,0,-1.24963166931241,0,0,0,0,0,0.399982191898717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461852018991717,0,0,0,0.82180547747459,0,0,0
0.539150611683357,0.238202475746442,0.486580924843339,8,0,0,0,0,0.00817380857137838,0.557641459425526,0,0,0.403273646518955,0.0157424289228404,0,0,0,0,0,0,0,0,0,-1.2602153818658,0,0,0,0,0,0.408512249763357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513237608807557,0,0,0,0.815548027782987,0,0,0
0.54718687220911,0.237927536782538,0.489826909684066,9,0,0,0,-0.0279521840974483,0.0315999739853055,0.561780724715633,0,0,0.395923678092457,0.023541923436853,0,0,0,0,0,0,0,0,0,-1.27112783391842,0,0,0,0,0,0.428354034518857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617124764185838,0,0,0,0.796167206848176,0,0,0
0.557530757647696,0.23957648069453,0.493097130897039,10,0,0,0,-0.046047133391511,0.0558707135853874,0.568250064093854,0,0,0.390809499725259,0.0302167205766867,0,0,0,0,0,0,0,0,-0.0333818012269635,-1.27272960571995,0,0,0,0,0,0.452300166719112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728313797830541,0,0,0,0.781879995855069,0,0,0
0.579196546951803,0.242832395547381,0.497087904733522,11,0,0,0,-0.0824257773569615,0.104415195749923,0.577912033028203,0,0,0.381886001728812,0.0422498667438542,0,0,0,0,0,0,0,0,-0.104454486345659,-1.28431032495923,0,0,0,0,0,0.487118718305063,0,0,0,0.0305125438621339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941555334922117,0,0,0,0.752940695751649,0,0,0
0.628381627896325,0.26749720701771,0.501863730571582,12,0,0,0,-0.122585423284693,0.169117210494305,0.590422278656746,0,0,0.362858732183372,0.0710819142604437,0,0,0,0,0,0,0,0,-0.191770690846337,-1.25220091733409,0,0,0,-0.172365697574611,0,0.577615626223575,0,0,0,0.118415086654419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14325171597742,0,0,0,0.706160164589449,0,0,0
0.65684598459766,0.279719311736945,0.5040808140137,13,0,0,-0.0434357083290833,-0.138339865742355,0.218741106594201,0.601966691061982,0,0,0.361116638160503,0.0845472414395436,0,0,0,0,0,0,0,0,-0.240383260192043,-1.22711291066317,0,0,0,-0.261207733474615,0,0.62244999111954,0,0,0,0.170528677115028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163463323755548,0,0,0,0.687665809154925,0,0,0
0.677434815885831,0.288382875662651,0.503271722697383,14,0,0,-0.0762724171294261,-0.145748354158404,0.245837033116995,0.609040324845006,0,0,0.360398254702352,0.0896253295776964,0,0,0,0,0,0,0,0,-0.270522990550428,-1.20355478548907,0,0,0,-0.308384478192802,0,0.674530915135536,0,0,0,0.204979324392282,0,0,0,0,0,-0.042607807498261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182343944914576,0,0,0,0.680335706333951,0,0,0
