"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.386453233137285,0.431724521473187,5,0,0,0,0,0,0.451124119242095,0,0,0.853807493422762,0.207382354118254,0,0,0,0,0,0,0,0,0,-0.862223465045992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349909498262881,0,0,0
0.416841682931282,0.457551758043144,6,0,0,0,0,0,0.542642271500423,0,0,0.827840962936022,0.269220872773937,0,0,0,0,0,0,0,0,0,-0.90183289670548,0,0,0,-0.148164398306256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410293187801354,0,0,0
0.471185434869994,0.494128817333785,7,0,0,0,0,0,0.602376945210919,0,0,0.758221520517832,0.306624732696028,0,0,0,0,0,0,0,0,0,-0.941906345904668,0,0,0,-0.417611047393726,0,0.254587548736928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437706646136688,0,0,0
0.48157783761592,0.498281713738023,8,0,0,0,0,0,0.611439012964051,0,0,0.744567237045569,0.311115716716866,0,0,0,0,0,0,0,0,0,-0.953697686726927,0,0,0,-0.472946736249971,0,0.287422438686737,0,0,0,0.0314530261365591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440646991427116,0,0,0
0.48366525949836,0.499021135505975,9,0,0,0,0,0,0.612890410807603,0,0,0.741529884363458,0.311541194953038,0,0,0,0,0,0,0,0,0,-0.955105820464617,0,0,0,-0.483733831633668,0,0.292244334837972,0,0,0,0.0373170211119214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366186699610975,0,0,0,0.439654939028184,0,0,0
0.486940305453542,0.500434990900218,10,0,0,0,-0.00607773418226154,0,0.616746779012941,0,0,0.738685233013524,0.312724126446211,0,0,0,0,0,0,0,0,0,-0.954999407004762,0,0,0,-0.496691432439912,0,0.298866096467843,0,0,0,0.0449892471555441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826934398330243,0,0,0,0.437487747547568,0,0,0
0.514998983618673,0.507280316482473,11,0,0,0,-0.0452121943951941,0,0.657849091487784,0,0,0.72462869717477,0.32413512322269,0,0,0,0,0,0,0,0,-0.0715698584181454,-0.946500617949716,0,0,0,-0.574405716922723,0,0.353984326289828,0,0,0,0.10702975551421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471324149200225,0,0,0,0.422928979076474,0,0,0
0.524090810297894,0.50879615563455,12,0,0,0,-0.0574627391775215,0,0.669938883800314,0,0,0.720454665245067,0.327228625275643,0,0,0,0,0,0,0,0,-0.0936566143311793,-0.942331737133412,0,0,0,-0.595341352237398,0,0.374366928477949,0,0,0,0.128387634882717,0,0,0,0,0,-0.0115702391780158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060960208500432,0,0,0,0.419025735875406,0,0,0
0.527528592234288,0.509406892721083,13,0,0,0,-0.0615854764828979,0,0.673406564860762,0,0,0.717608292667731,0.328114202586084,0,0,0,0,0,0,0,0,-0.101157453701457,-0.939002926020889,0,0,0,-0.6030696285953,0,0.380766855466505,0,0,0,0.135787498670906,0,0,0,0,0,-0.0166783245948536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641507443144979,0,0,0,0.416020957152263,0.00563869367665041,0,0
0.593806555284475,0.513934679650641,14,0,0,-0.134365873857581,-0.117981331483491,0,0.767555452636447,0,0,0.682385512344105,0.348424346131852,0,0,0,0,0,0,0,0,-0.242689046893977,-0.847389301372825,0,0,0,-0.729329323066513,0,0.513219538286633,0,0,0,0.292811235867317,0,0,0,0,0,-0.1321188700939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123058047835201,0,0,0,0.367055609960309,0.109364003706423,0,0
0.5952745858169,0.513743227850564,15,0,0,-0.137635580145457,-0.119060759724928,0,0.76949676016227,0,0,0.681371595444391,0.349005558515134,0,0,0,0,0,0,0,0,-0.246326827584318,-0.845251229797698,0,0,0,-0.732505279000356,0,0.515359396473827,0,0,0,0.296386360428421,0,0,0,0,0.00363044640909796,-0.135581742468764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123518898452906,0,0,0,0.366201320255807,0.111391082579666,0,0
0.622655546448607,0.509237853209201,16,0,0,-0.203255015865421,-0.145099157795689,0,0.798638029759213,0,0,0.650928402587586,0.352271296774576,0,0,0,0,0.0561846137496404,0,0,0,-0.315153715750051,-0.800734494970497,0,0,0,-0.806212156965685,0,0.551318254110639,0,0,0,0.36111071470591,0,0,0,0,0.0662913784402901,-0.202963140571573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135535292452509,0,0,0,0.348671716197886,0.152467983140664,0,0
0.629862476358185,0.506463560135894,17,0,0,-0.216150039358919,-0.14934209117381,0,0.807832167716316,0,0,0.645991630935472,0.354457727928867,0,0,0,0,0.0722777980840942,0,0,-0.0400926486224873,-0.325698517645744,-0.788631023498049,0,0,0,-0.819138558301432,0,0.564208621063744,0,0,0,0.377311729465936,0,0,0,0,0.0831142118910548,-0.213712374080592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141043751173374,0,0,0,0.345893774990188,0.160633839431987,0,0
0.64315784690535,0.494546589456298,18,0,0,-0.231188149692842,-0.146291029676803,0,0.813572049279094,0,0,0.636680179053152,0.362863890013936,0,0,0,0,0.0986269022534988,0,-0.0726043979710995,-0.0979469338678018,-0.331830769762394,-0.755835007430196,0,0,0,-0.829277275833996,0,0.59367181688971,0,0,0,0.40944542951606,0,0,0,0,0.111367780783363,-0.229081035129473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151133668134589,0,0,0,0.342452762428506,0.174240121012697,0,0
0.645617469592258,0.493206491985986,19,0,0,-0.233795992367446,-0.144645654170414,0,0.811365577346627,0,0,0.633701211131058,0.36398386229972,0,0,0,0,0.10247631415128,0,-0.0859147583427339,-0.108680693721919,-0.33313673304545,-0.749544431217064,0,0.0151846748158739,0,-0.831321777822407,0,0.595225165817277,0,0,0,0.412695528116421,0,0,0,0,0.115221961089948,-0.232084291797616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152285247603555,0,0,0,0.341730167789289,0.175254622324002,0,0
