"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.34460289632354,0.191251219027587,0.292327242523998,5,0,0,0,0,0,0.32465324067444,0,0,1.09406026859765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219016234060736,0,0,0,0,0,0,0,0,0,0,0,-0.373598188465934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173900913254576,0,0,0,0,0,0,0
0.415661110237078,0.264739240385295,0.356585783688443,6,0,0,0,0,0,0.4822894954081,0,0,1.04109203721544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.617988693633436,0,0,0,0,0,0,0,0,0,0,0,-0.464312713920069,0,0,0,0,0.20672261148393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352197263446038,0,0,0,0,0,0,0
0.421367194704199,0.272162132418603,0.363065903680013,7,0,0,0,-0.0202672677109879,0,0.501261613013934,0,0,1.04159160178249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.636123755226052,0,0,0,0,0,0,0,0,0,0,0,-0.468035868892339,0,0,0,0,0.220264002138924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361309674894032,0,0,0,0,0,0,0
0.424784273504976,0.276583807765968,0.367173356738506,8,0,0,0,-0.031899279205629,0,0.511255120242789,0,0,1.04050682649121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.648148603257198,0,0,0,0,0,0,0,0,0,0,0,-0.469952480024118,0,0,0,0,0.225083354863046,0,0,0,0.00829489220434795,0,0,0,0,0,0,0,0,0,0,0,0.364860168685548,0,0,0,0,0,0,0
0.435709414443515,0.291189495973424,0.378730116333418,9,0,0,0,-0.0647647126029463,0,0.534577366812475,0,0,1.03167359239514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.68949973067629,0,0,0,0,0,0.0324965143948795,0,0,0,0,0,-0.478439883182768,0,0,0,0,0.234574470007398,0,0,0,0.0252514995544464,0,0,0,0,0,0,0,0,0,0,0,0.374130883297666,0,0,0,0,0,0,0
0.438094272904999,0.29406090043794,0.381428880472098,10,0,0,0,-0.0708098166356033,0,0.537127234082207,0,0,1.02818167086662,0,0,0,0,0,0,0,0,0,0,0,0,0.00817071007783287,0,-0.698837543411995,0,0,0,0,0,0.0380791808367227,0,0,0,0,0,-0.480456354124211,0,0,0,0,0.235530861431701,0,0,0,0.0279140842324721,0,0,0,0,0,0,0,0,0,0,0,0.375099972644255,0,0,0,0,0,0,0
0.438509393170048,0.294554156758844,0.381874443702134,11,0,0,0,-0.0718971807931184,0,0.537500871754427,0,0,1.02747867265893,0,0,0,0,0,0.00068275781385467,0,0,0,0,0,0,0.00924361199538429,0,-0.7005007018079,0,0,0,0,0,0.0388625556971487,0,0,0,0,0,-0.480738890648316,0,0,0,0,0.235722413991436,0,0,0,0.0283970997102442,0,0,0,0,0,0,0,0,0,0,0,0.375248789627913,0,0,0,0,0,0,0
0.48380873966982,0.36668693341379,0.430852931848715,12,0,0,0,-0.15822423419493,0,0.591009924507963,0,0,0.961758748247016,0,0,0,0,0,0.0676812398392001,0,0,0,0,-0.114448201789108,0,0.130153657158801,0,-0.833567627235174,0,0,0,0,0,0.143106019412878,0,0,0,0,0,-0.494090169483937,0,0,0,0,0.252657986760512,0,0,0,0.0632655066956378,0,0,0,0,0,0,0,0,0,0,0,0.390697150081141,0,0,0,0,0,0,0
0.483819357302104,0.366702443619666,0.430862919045004,13,0,0,0,-0.158238188137233,0,0.591026368757363,0,-3.04022375721982e-05,0.96174860335677,0,0,0,0,0,0.0676978596004262,0,0,0,0,-0.114464503902218,0,0.130179579314294,0,-0.833591416077124,0,0,0,0,0,0.14313218289743,0,0,0,0,0,-0.494091665081879,0,0,0,0,0.252659875878495,0,0,0,0.0632731082173082,0,0,0,0,0,0,0,0,0,0,0,0.390698597413939,0,0,0,0,0,0,0
0.484764001395546,0.3681986223308,0.431826509401095,14,0,0,0,-0.1596113891767,0,0.592439486426566,0,-0.00267852399153355,0.960555883917284,0.00119201113918792,0,0,0,0,0.0689864624195593,0,0,0,0,-0.115986902859476,0,0.1324442185578,0,-0.835625283545467,0,0,0,0,0,0.145076137168775,0,0,0,0,0,-0.494069721906871,0,0,0,0,0.252601840097018,0,0,0,0.0639775528681335,0,0,0,0,0,0,0,0,0,0,0,0.390698228885723,0,0,0,0,0,0,0
