"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.388878767381447,0.427281856303331,5,0,0,0,0,0,0.463463311362587,0,0,0.959852779323551,0.195667340063909,0,0,0,0,0,0,0,0,0,-0.940368651990616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321385221240569,0,0,0
0.431198716708321,0.461533873382263,6,0,0,0,0,0,0.600321037754112,0,0,0.911112753050292,0.289753688482886,0,0,0,0,0,0,0,0,0,-0.992816526075692,0,0,0,-0.223173676848517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414802723636918,0,0,0
0.469750108751825,0.487059650285902,7,0,0,0,0,0,0.640635206306674,0,0,0.847681769624622,0.316539024077409,0,0,0,0,0,0,0,0,0,-1.01403078938336,0,0,0,-0.425599953292585,0,0.199239106577295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43553563608995,0,0,0
0.484462811019177,0.493203494630734,8,0,0,0,0,0,0.652422031267525,0,0,0.823724712071534,0.322703737940928,0,0,0,0,0,0,0,0,0,-1.02834339082973,0,0,0,-0.507135364520706,0,0.25021224679259,0,0,0,0.0464908583269987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439925168950861,0,0,0
0.4916085663614,0.494882040692945,9,0,0,0,0,0,0.661644146307023,0,0,0.816893278947346,0.326317033779247,0,0,0,0,0,0,0,0,-0.0216589228947853,-1.03155152187437,0,0,0,-0.53369088299216,0,0.272943236095383,0,0,0,0.0666519945879693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442451638044346,0,0,0
0.50768363909465,0.49953414950202,10,0,0,0,-0.0274833136681616,0,0.688632569603808,0,0,0.807916848176136,0.336192227088078,0,0,0,0,0,0,0,0,-0.0647813167555844,-1.02859337501287,0,0,0,-0.581276760992262,0,0.319491967811342,0,0,0,0.106702451294068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443198702455449,0,0,0
0.513438792479316,0.50090530276858,11,0,0,0,-0.0362613528900369,0,0.697101487849584,0,0,0.803520899965447,0.338463716382883,0,0,0,0,0,0,0,0,-0.080456643884675,-1.02542656862912,0,0,0,-0.598122805514806,0,0.332068077548731,0,0,0,0.120215973793274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920376049549736,0,0,0,0.43969345488322,0,0,0
0.528989650090145,0.503829113444875,12,0,0,0,-0.0586464191754433,0,0.71723703866578,0,0,0.792639373105601,0.343369785896889,0,0,0,0,0,0,0,0,-0.119836467800148,-1.01456439296228,0,0,0,-0.634932227039009,0,0.369783709020883,0,0,0,0.158117949387741,0,0,0,0,0,-0.0207602090456195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356832655250923,0,0,0,0.431908594420511,0,0,0
0.557918614950525,0.50776762182357,13,0,0,-0.0608101643245491,-0.0867201863643706,0,0.763937421604722,0,0,0.782102549590262,0.353172491623523,0,0,0,0,0,0,0,0,-0.186210581752844,-0.982538639862258,0,0,0,-0.688167410304572,0,0.438619153356309,0,0,0,0.22987803224926,0,0,0,0,0,-0.0646643920977878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795274068784803,0,0,0,0.421874319403825,0,0,0
0.597618212609493,0.50942141227625,14,0,0,-0.151664002398556,-0.124801002984305,0,0.820418712295754,0,0,0.74583347259834,0.364304305549745,0,0,0,0,0,0,0,0,-0.278722998596005,-0.907437833430509,0,0,0,-0.769702393894575,0,0.528841824874633,0,0,0,0.332625764178113,0,0,0,0,0,-0.143263234553721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121013563409918,0,0,0,0.384318582440132,0.0782352405110356,0,0
