"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.33510344614927,0.189800325381873,0.288416976457205,5,0,0,0,0,0,0.297010933171191,0,0,0.996307966594863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181637640274708,0,0,0,0,0,0,0,0,0,0,0,-0.315095671670818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203414412179472,0,0,0,0,0,0,0
0.409762182033043,0.265322604027291,0.356894662936404,6,0,0,0,0,0,0.455378271672171,0,0,0.961113667835601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.576973183363926,0,0,0,0,0,0,0,0,0,0,0,-0.413494470586752,0,0,0,0,0.20162803796712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372347676475786,0,0,0,0,0,0,0
0.41765680318684,0.275395375800752,0.365852825135244,7,0,0,0,-0.0262799188001003,0,0.480537678422094,0,0,0.963444574999747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.601342845218689,0,0,0,0,0,0,0,0,0,0,0,-0.419396752697663,0,0,0,0,0.219295926753159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383741336541451,0,0,0,0,0,0,0
0.419706826894177,0.277995182859028,0.368303553368661,8,0,0,0,-0.0328387443136353,0,0.486306453378642,0,0,0.963240910839118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.608335916055242,0,0,0,0,0,0,0,0,0,0,0,-0.420739960578277,0,0,0,0,0.222032503129808,0,0,0,0.00469931840601401,0,0,0,0,0,0,0,0,0,0,0,0.385635435193573,0,0,0,0,0,0,0
0.421445426222522,0.280256086744403,0.370196184528801,9,0,0,0,-0.0377001425560097,0,0.489863666231925,0,0,0.962262744856043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.614623865871706,0,0,0,0,0,0.0048091608871216,0,0,0,0,0,-0.422207116608843,0,0,0,0,0.223451323139889,0,0,0,0.00722487433068411,0,0,0,0,0,0,0,0,0,0,0,0.386919355590897,0,0,0,0,0,0,0
0.433774833217095,0.294769682471653,0.384422710013023,10,0,0,0,-0.0670065560685762,0,0.503326087162022,0,0,0.948166076265396,0,0,0,0,0,0,0,0,0,0,0,0,0.038367531415261,0,-0.660955346663143,0,0,0,0,0,0.0319500406643281,0,0,0,0,0,-0.433554151577848,0,0,0,0,0.228321232457356,0,0,0,0.0203352737962195,0,0,0,0,0,0,0,0,0,0,0,0.391049812548983,0,0,0,0,0,0,0
0.43495876140902,0.296159013855948,0.385692780166797,11,0,0,0,-0.0699465254888335,0,0.504438772377782,0,0,0.946527677027319,0,0,0,0,0,0.00183800067553254,0,0,0,0,0,0,0.0411589189625298,0,-0.665550454374872,0,0,0,0,0,0.0340779285140493,0,0,0,0,0,-0.434464319331711,0,0,0,0,0.228860333409443,0,0,0,0.0216596624120816,0,0,0,0,0,0,0,0,0,0,0,0.39140000581668,0,0,0,0,0,0,0
0.458518312051836,0.332501259728938,0.41271946250292,12,0,0,0,-0.111602497851987,0,0.532137373473866,0,0,0.91973133713371,0,0,0,0,0,0.0340020261518901,0,0,0,0,-0.0550581578768249,0,0.097403508382879,0,-0.731602001114561,0,0,0,0,0,0.0844947039770061,0,0,0,0,0,-0.443649454942787,0,0,0,0,0.237427483641116,0,0,0,0.0388415836368848,0,0,0,0,0,0,0,0,0,0,0,0.397874095388807,0,0,0,0,0,0,0
0.473888311104795,0.359636247397326,0.429035408707993,13,0,0,0,-0.136314754554023,0,0.547862159690291,0,0,0.893645937348864,0,0,0,0,0,0.0557409658547626,0,0,0,0,-0.0911532482555535,0,0.129396756383212,0,-0.773533378288819,0,0,0,0,0,0.118764718765293,0,0,0,0,0,-0.448617312802768,0,0,0,0,0.239331965101377,0,0,0,0.0467700973641944,0,0,0,0,0,0,0,0,0,0,0,0.392102314546397,0,0,0,0,0.0260037788467722,0,0
0.474212095595622,0.360265327790298,0.429392924284834,14,0,0,0,-0.136886397381389,0,0.548181573144177,0,0,0.892979966943048,0.000440563074079205,0,0,0,0,0.0561367858526385,0,0,0,0,-0.0919448175142044,0,0.130061437648224,0,-0.774394209600308,0,0,0,0,0,0.119357982311167,0,0,0,0,0,-0.448664776277001,0,0,0,0,0.239285773561566,0,0,0,0.046947916034345,0,0,0,0,0,0,0,0,0,0,0,0.391924218306151,0,0,0,0,0.0265739838975055,0,0
