"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.353631260587485,0.192120715643702,0.295133831124681,5,0,0,0,0,0,0.357078063546118,0,0,1.20818571221936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.262396238892981,0,0,0,0,0,0,0,0,0,0,0,-0.441936542841762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139069005969261,0,0,0,0,0,0,0
0.421049298447553,0.263504124513609,0.355319835785279,6,0,0,0,0,0,0.513432991302077,0,0,1.13346960128313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.664986394223832,0,0,0,0,0,0,0,0,0,0,0,-0.523198758893546,0,0,0,0,0.212637351508515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328645209023654,0,0,0,0,0,0,0
0.424417705828084,0.267970823359738,0.359156104812442,7,0,0,0,-0.012829240443994,0,0.525119636539742,0,0,1.13283928379137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.675980158227222,0,0,0,0,0,0,0,0,0,0,0,-0.524954650618839,0,0,0,0,0.221149455408955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334655673549989,0,0,0,0,0,0,0
0.429262403524973,0.274364648409098,0.36502226167967,8,0,0,0,-0.0304628777163328,0,0.539841306246654,0,0,1.12993169475059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.693538554191142,0,0,0,0,0,0,0,0,0,0,0,-0.527053158132654,0,0,0,0,0.228402569676979,0,0,0,0.0124996864830055,0,0,0,0,0,0,0,0,0,0,0,0.3403793328829,0,0,0,0,0,0,0
0.441539157736062,0.291132715277147,0.377982558205283,9,0,0,0,-0.0699915190736281,0,0.566857077739381,0,0,1.11623942209575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.741618848421216,0,0,0,0,0,0.0390227448066769,0,0,0,0,0,-0.535287449437708,0,0,0,0,0.239695299489442,0,0,0,0.0327233679684982,0,0,0,0,0,0,0,0,0,0,0,0.352359904832809,0,0,0,0,0,0,0
0.44366484129478,0.294832737316217,0.380433016697928,10,0,0,0,-0.0749304115915808,0,0.57202346591233,0,0,1.11449597699118,0,0,0,0,0,0,0,0,0,0,-0.00603529157678371,0,0,0,-0.747158541922447,0,0,0,0,0,0.0464413307464765,0,0,0,0,0,-0.535722379784869,0,0,0,0,0.241394041524698,0,0,0,0.0351848324445475,0,0,0,0,0,0,0,0,0,0,0,0.354306977256445,0,0,0,0,0,0,0
0.451289304345922,0.307439408169297,0.388652229587346,11,0,0,0,-0.0930812416816419,0,0.586694820844569,0,0,1.10468745228563,0,0,0,0,0,0.0142549062268175,0,0,0,0,-0.0255532027978888,0,0,0,-0.769156053643665,0,0,0,0,0,0.0675756028096583,0,0,0,0,0,-0.536397572259921,0,0,0,0,0.247118075754286,0,0,0,0.0438830069735012,0,0,0,0,0,0,0,0,0,0,0,0.35997420548866,0,0,0,0,0,0,0
0.487861029346475,0.36679068042721,0.427198587921183,12,0,0,0,-0.167148430379045,0,0.628644911483959,0,0,1.03815225567469,0,0,0,0,0,0.0720392748432253,0,0,0,0,-0.123998909898327,0,0.107909569829888,0,-0.879294947124467,0,0,0,0,0,0.156619997746514,0,0,0,0,0,-0.542159069701459,0,0,0,0,0.260877409140814,0,0,0,0.0730493814621399,0,0,0,0,0,0,0,0,0,0,0,0.375308556922071,0,0,0,0,0,0,0
0.492421446767128,0.373568094694875,0.431467008565865,13,0,0,0,-0.173432805097892,0,0.635646043740184,0,-0.0139715043715548,1.03236686847507,0,0,0,0,0,0.0796141972259105,0,0,0,0,-0.131352525977741,0,0.120146292016205,0,-0.889546690481921,0,0,0,0,0,0.168441654596573,0,0,0,0,0,-0.542141631049526,0,0,0,0,0.261628148340787,0,0,0,0.0764011078243388,0,0,0,0,0,0,0,0,0,0,0,0.376200844759563,0,0,0,0,0,0,0
0.499287982089882,0.384794589815452,0.438280380178511,14,0,0,0,-0.184090963112003,0,0.645941076187611,0,-0.0348686814649648,1.02119407854718,0.00955269354813141,0,0,0,0,0.0896669442373976,0,0,0,0,-0.14316641564177,0,0.138514273222014,0,-0.904547760499173,0,0,0,0,0,0.183432637334426,0,0,0,0,0,-0.540869056749897,0,0,0,0,0.260963295973943,0,0,0,0.081746836190867,0,0,0,0,0,0,0,0,0,0,0,0.376531042226243,0,0,0,0,0,0,0
0.500999148527156,0.387182942571815,0.439958174635596,15,0,0,0,-0.186635428028934,0,0.647764353096533,0,-0.0396155010284196,1.01872806328469,0.011114150251586,0,0,0,0,0.0914112593617357,0,0,0,0,-0.145866911130041,0,0.141357263182963,0.0067054351519589,-0.90865485107316,0,0,0,0,0,0.185900629639797,0,0,0,0,0,-0.541493254030474,0,0,0,0,0.260631596639076,0,0,0,0.0826022827317068,0,0,0,0,0,0,0,0,0,0,0,0.376050911950985,0,0,0,0,0,0,0
0.518015144187445,0.410547482067431,0.45515097584189,16,0,0,0,-0.211021217359052,0,0.665308780531171,0,-0.0862678415865253,0.991636846017671,0.0272346112219329,0,0,0,0,0.110566133932644,0,0,0,0,-0.174330729334901,0,0.167985336234904,0.0740819974072287,-0.949181116685456,0,0,0,0,0,0.210007284789273,0,0,0,0,0,-0.550333104466605,0,0,0,0,0.256047743329147,0,0,0,0.0877804443406982,0,0,0,0.0136663588394677,0,0,0,0,0,0,0,0.366818472788401,0,0,0,0,0,0,0
0.519255788546239,0.412290655608786,0.456117672182152,17,0,0,0,-0.212651013890536,0,0.66644624629035,0,-0.0896170847824046,0.989807308747541,0.0284520664069942,0,0,0,0,0.111636885401589,0,0,0,0,-0.176650362327895,0,0.169466448471448,0.0788961111185565,-0.952159031155644,0,0,0,0,0,0.211747346199241,0,0,0,0,0.00176956756381422,-0.551259473598276,0,0,0,0,0.255666034946993,0,0,0,0.0882092966669182,0,0,0,0.0146936052737885,0,0,0,0,0,0,0,0.36554604866752,0,0,0,0,0,0,0
0.53464760225686,0.437109186619103,0.467922588264779,18,0,0,0,-0.230729523993028,0,0.67701755992611,0,-0.128912876585418,0.95781800444452,0.0451126642557854,0,0,0,0,0.124347238534192,0,0,0,0,-0.205336110131119,0,0.183130400164523,0.14010433013886,-0.987077076122861,0,0,0,0,0,0.232899496016426,0,0,0,0,0.0236902911347428,-0.560563688934623,0,0,0,0,0.247222635621397,0,0,0,0.0906478709123251,0,0,0,0.0250642182950146,0,0,0,0,0,0,0,0.341146014308326,0,0,0,0,0.0244185520148289,0,0
0.538678214236221,0.443411945216126,0.471857743616651,19,0,0,0,-0.233070312363667,0,0.680446283938501,0,-0.13537246890164,0.949154999766091,0.0500513748769863,0,0,0,0,0.128722238953993,-0.0145966921475083,0,0,0,-0.210527693494548,0,0.188684105543646,0.154636473796851,-0.991980645409069,0,0,0,0,0,0.242113098645059,0,0,0,0,0.027854556356178,-0.562818079913703,0,0,0,0,0.243996015989059,0,0,0,0.0903898617272277,0,0,0,0.0268240093503985,0,0,0,0,0,0,0,0.336459697592915,0,0,0,0,0.0290331756932302,0,0
0.548816129551826,0.45738913729635,0.482386215244235,20,0,0,0,-0.237889804750617,0,0.683558315276388,0,-0.143619058106115,0.923170699076898,0.0611639096659617,0,0,0,0,0.138752802919555,-0.0423352852845514,0,0,0,-0.214233212622966,0,0.201558835880604,0.186326793234124,-0.990009886800938,0,0,0,0,0,0.2679608330738,0,-0.0436854324632809,0,0,0.0403826275054881,-0.561187552472995,0,0,0,0,0.238343873742677,0,0,0,0.0950109810413247,0,0,0,0.0305133886692588,0,0,0,0,0,0,0,0.32531509845249,0,0,0,0,0.0409020739628934,0,0
0.558849206171302,0.47219608235787,0.492404969824318,21,0,0,0,-0.24190790546135,0,0.684844310675557,0,-0.151881417796485,0.895557724117655,0.0727023749286525,0,0,0,0,0.149896986763525,-0.0703550724266522,0,0,0,-0.2180871065013,0,0.213834253700688,0.21697843413054,-0.985541091626523,0,0,0,0,0,0.293566282083968,0,-0.0893292140879993,0,0,0.0517140190354499,-0.558953666793444,0,0,0,0,0.231601201867933,0,0,0,0.0990879508341498,0,0,0,0.0325672280990483,0,0,0,0,0,0.0109833564406747,0,0.311671514456142,0,0,0,0,0.0510498375597711,0,0
