"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.390319180109613,0.417255995356736,5,0,0,0,0,0,0.484860722724936,0,0,1.16278581033119,0.172830654246562,0,0,0,0,0,0,0,0,0,-1.08574557476231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265268387459622,0,0,0
0.449677728184199,0.462473321840512,6,0,0,0,0,0,0.69897536906907,0,0,1.05672097100776,0.325401323074056,0,0,0,0,0,0,0,0,0,-1.14843449264334,0,0,0,-0.354151981128582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421488810621038,0,0,0
0.464444185880702,0.472283255410458,7,0,0,0,0,0,0.712255588956984,0,0,1.02126445540188,0.335684766429876,0,0,0,0,0,0,0,0,0,-1.15041250497089,0,0,0,-0.438444530438894,0,0.0891882067679602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430464017853084,0,0,0
0.478539792039891,0.479098580877266,8,0,0,0,0,0,0.721125838009078,0,0,0.98966239223876,0.341113119415185,0,0,0,0,0,0,0,0,0,-1.15909674606261,0,0,0,-0.520318072092033,0,0.145384053910079,0,0,0,0.0470032569059634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435126157675581,0,0,0
0.503563087242633,0.485865360394721,9,0,0,0,0,0,0.751962018922704,0,0,0.953425322085612,0.353740065103395,0,0,0,0,0,0,0,0,-0.0824142432820851,-1.1632371188076,0,0,0,-0.620502795316618,0,0.238305438316972,0,0,0,0.123671182953709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445050130023908,0,0,0
0.504532652250273,0.486184634698459,10,0,0,0,-0.00188458790848866,0,0.753578534918708,0,0,0.952457883017886,0.354346902738173,0,0,0,0,0,0,0,0,-0.085213538368424,-1.16269469204965,0,0,0,-0.623539205109861,0,0.241584257937855,0,0,0,0.126269293591763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445095151232042,0,0,0
0.530237532418906,0.493057941478051,11,0,0,0,-0.0509457876773058,0,0.793349152847962,0,0,0.928662019033898,0.369164403626206,0,0,0,0,0,0,0,0,-0.156087904750764,-1.1451920495136,0,0,0,-0.691559210807758,0,0.337489939450511,0,0,0,0.19921038979944,0,0,0,0,0,-0.0342878555225252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45019690351394,0,0,0
0.541319628509454,0.495576273056076,12,0,0,-0.0272350909887049,-0.0652177575361883,0,0.813995976903429,0,0,0.922875021304919,0.375393750673342,0,0,0,0,0,0,0,0,-0.182932065461856,-1.13213134826259,0,0,0,-0.713326913937271,0,0.376170697188249,0,0,0,0.230330888750561,0,0,0,0,0,-0.0512910996987869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453367941064894,0,0,0
0.593541364465328,0.501120821480329,13,0,0,-0.161866496219336,-0.128470384127378,0,0.903803483340881,0,0,0.87546569881914,0.392205771381995,0,0,0,0,0,0,0,0,-0.323905301001698,-1.03768863717336,0,0,0,-0.821350864414135,0,0.532853366262466,0,0,0,0.382025396780209,0,0,0,0,0,-0.14658215502367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106957757261491,0,0,0,0.426552364113395,0,0,0
0.601285659608654,0.50130843738097,14,0,0,-0.183005254992445,-0.137362238139829,0,0.913615547017008,0,0,0.861269446520114,0.39365526185574,0,0,0,0,0,0,0,0,-0.343928505223176,-1.01424297370929,0,0,0,-0.838467544782945,0,0.554092175714687,0,0,0,0.404294294737872,0,0,0,0,0,-0.165112478392291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117420661359844,0,0,0,0.4158195058763,0.0219521021584072,0,0
