"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.35366321434884,0.192139975396008,0.295144877656344,5,0,0,0,0,0,0.357063921876294,0,0,1.20841970170036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26258492716856,0,0,0,0,0,0,0,0,0,0,0,-0.442054111734262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139155415326164,0,0,0,0,0,0,0
0.42107211298182,0.263523356944368,0.355320232813947,6,0,0,0,0,0,0.513457106165296,0,0,1.13364175129141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.665236651706807,0,0,0,0,0,0,0,0,0,0,0,-0.523221662449997,0,0,0,0,0.212638902242371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328720554457725,0,0,0,0,0,0,0
0.424485320608286,0.268050138962892,0.359207198913699,7,0,0,0,-0.0130028642889882,0,0.525304729855037,0,0,1.13300001586766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.676380016811914,0,0,0,0,0,0,0,0,0,0,0,-0.524998027350404,0,0,0,0,0.221265205408925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334810957319683,0,0,0,0,0,0,0
0.429324423983545,0.274437702470579,0.36506567561808,8,0,0,0,-0.0306202935397964,0,0.540017509958172,0,0,1.13009096608717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.693925346543623,0,0,0,0,0,0,0,0,0,0,0,-0.527089573587055,0,0,0,0,0.228508632181982,0,0,0,0.0124907870128216,0,0,0,0,0,0,0,0,0,0,0,0.340527318430325,0,0,0,0,0,0,0
0.441593891722676,0.291198712641337,0.378015052585225,9,0,0,0,-0.070129541418147,0,0.567029396530122,0,0,1.11639224139122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.741998335811559,0,0,0,0,0,0.0390211719424049,0,0,0,0,0,-0.535309889682277,0,0,0,0,0.239787862751031,0,0,0,0.0327076043574428,0,0,0,0,0,0,0,0,0,0,0,0.352499489939763,0,0,0,0,0,0,0
0.443707244572691,0.294877850117342,0.380450920762175,10,0,0,0,-0.0750398962131279,0,0.572167957754689,0,0,1.11465664004805,0,0,0,0,0,0,0,0,0,0,-0.00600210162153296,0,0,0,-0.747507785274585,0,0,0,0,0,0.0464009144702323,0,0,0,0,0,-0.535740779680023,0,0,0,0,0.241475419898511,0,0,0,0.0351545825891449,0,0,0,0,0,0,0,0,0,0,0,0.354435048028644,0,0,0,0,0,0,0
0.45136884372018,0.307547803462751,0.388707985066967,11,0,0,0,-0.0932799663084846,0,0.586917254739432,0,0,1.10479112346562,0,0,0,0,0,0.0143278672461597,0,0,0,0,-0.0256196320919039,0,0,0,-0.769621812881405,0,0,0,0,0,0.0676498198257311,0,0,0,0,0,-0.536413097389616,0,0,0,0,0.247223442905681,0,0,0,0.0438961944740328,0,0,0,0,0,0,0,0,0,0,0,0.360128806014751,0,0,0,0,0,0,0
0.487885508914196,0.366816790739525,0.427191011009586,12,0,0,0,-0.1672201992625,0,0.628803684185723,0,0,1.03829888568383,0,0,0,0,0,0.0720337307989368,0,0,0,0,-0.123941731038487,0,0.107829083956341,0,-0.879645278961663,0,0,0,0,0,0.156608474487675,0,0,0,0,0,-0.542140278006591,0,0,0,0,0.260933673188089,0,0,0,0.0730136088934425,0,0,0,0,0,0,0,0,0,0,0,0.375426346075208,0,0,0,0,0,0,0
0.492532376836804,0.373723825730535,0.431539616936809,13,0,0,0,-0.173622153271084,0,0.63593954303458,0,-0.0142420493327744,1.03239750705625,0,0,0,0,0,0.079754081697346,0,0,0,0,-0.13143617854178,0,0.120307324749768,0,-0.890096982430427,0,0,0,0,0,0.168661943366228,0,0,0,0,0,-0.542119750345053,0,0,0,0,0.261694657167299,0,0,0,0.0764284038395011,0,0,0,0,0,0,0,0,0,0,0,0.376333653010145,0,0,0,0,0,0,0
0.499320047665368,0.384823624245845,0.43827398223285,14,0,0,0,-0.184156801345622,0,0.646120100414296,0,-0.0349073858510338,1.02134208759692,0.00944746077167424,0,0,0,0,0.0896935415471892,0,0,0,0,-0.143117222359875,0,0.138479261503031,0,-0.904933801393293,0,0,0,0,0,0.183489376957644,0,0,0,0,0,-0.540856663591639,0,0,0,0,0.261030141495311,0,0,0,0.0817132503760941,0,0,0,0,0,0,0,0,0,0,0,0.376656653879301,0,0,0,0,0,0,0
0.501087493768575,0.387290545162844,0.440006758667754,15,0,0,0,-0.186784661886169,0,0.648003654893111,0,-0.0398116506447309,1.01879314546698,0.011060449306376,0,0,0,0,0.0914951267570085,0,0,0,0,-0.145906700602519,0,0.141416869040376,0.00693200796691742,-0.909178404035292,0,0,0,0,0,0.186039150209193,0,0,0,0,0,-0.541501256007551,0,0,0,0,0.260686052052635,0,0,0,0.0825967271642955,0,0,0,0,0,0,0,0,0,0,0,0.376159490319374,0,0,0,0,0,0,0
0.518042271989165,0.410571438733923,0.455143547707109,16,0,0,0,-0.211080102160164,0,0.665488515621561,0,-0.0863092897565182,0.99178118412168,0.0271252135174699,0,0,0,0,0.110581023066316,0,0,0,0,-0.17427129101683,0,0.167959699136532,0.0741273543615411,-0.949582771701919,0,0,0,0,0,0.210066055483935,0,0,0,0,0,-0.550309693158297,0,0,0,0,0.256104852013399,0,0,0,0.0877540685489434,0,0,0,0.0136182930776932,0,0,0,0,0,0,0,0.366946888844658,0,0,0,0,0,0,0
0.51929272871165,0.412328338863693,0.456117895608642,17,0,0,0,-0.212722430556682,0,0.666635154900399,0,-0.0896856848409028,0.989936200241963,0.0283524137022825,0,0,0,0,0.111660026121629,0,0,0,0,-0.176609529866005,0,0.169452737138702,0.0789838014504303,-0.952585777026679,0,0,0,0,0,0.211820351081092,0,0,0,0,0.00178391907557294,-0.551243590844445,0,0,0,0,0.255719240418044,0,0,0,0.0881861902468554,0,0,0,0.0146538108505212,0,0,0,0,0,0,0,0.365663167907223,0,0,0,0,0,0,0
0.534701738282171,0.437176278874621,0.467934906634061,18,0,0,0,-0.230816211227551,0,0.677219303145791,0,-0.129033269865592,0.957891022112681,0.0450362217973538,0,0,0,0,0.124382331726099,0,0,0,0,-0.205333121400085,0,0.183130204847089,0.140320584924822,-0.987563229709462,0,0,0,0,0,0.233004016259796,0,0,0,0,0.0237356287873565,-0.560560880593968,0,0,0,0,0.247252760166543,0,0,0,0.0906247239339477,0,0,0,0.0250380548474808,0,0,0,0,0,0,0,0.341212137817619,0,0,0,0,0.0244597224300791,0,0
0.538762761092752,0.443527402434786,0.471899504171111,19,0,0,0,-0.233171967894298,0,0.680674667394971,0,-0.1355418316808,0.949155554055604,0.0500141878730592,0,0,0,0,0.12879083526645,-0.0147168591884162,0,0,0,-0.210565183011154,0,0.188729412640295,0.154976126658287,-0.992505656548341,0,0,0,0,0,0.242295191347638,0,0,0,0,0.0279318472023131,-0.56283366384319,0,0,0,0,0.243996400772628,0,0,0,0.0903622714948997,0,0,0,0.0268111101971623,0,0,0,0,0,0,0,0.336486100584567,0,0,0,0,0.0291114566783245,0,0
0.548903850265884,0.45751003710716,0.482430716934529,20,0,0,0,-0.237987657556628,0,0.683782704719252,0,-0.143783951789768,0.923140245772868,0.0611345058748371,0,0,0,0,0.138825396065071,-0.0424813106173899,0,0,0,-0.214265635210708,0,0.201615647223605,0.186701677516742,-0.99052111700935,0,0,0,0,0,0.268175855603155,0,-0.0437408759424424,0,0,0.0404679149935732,-0.561199520713884,0,0,0,0,0.238332203373813,0,0,0,0.0949860842683816,0,0,0,0.0305002948214869,0,0,0,0,0,0,0,0.325327344634612,0,0,0,0,0.0409901939727742,0,0
0.558897604882891,0.472260046297655,0.492410489647625,21,0,0,0,-0.241984415469347,0,0.685057895029554,0,-0.152006710313129,0.895612405893974,0.0726325168176412,0,0,0,0,0.149927352454388,-0.0704087033270361,0,0,0,-0.218098224305506,0,0.213850731028846,0.217257232697989,-0.986054448265903,0,0,0,0,0,0.293706340081491,0,-0.0892496377163307,0,0,0.0517586774178363,-0.558971155041394,0,0,0,0,0.231605641960856,0,0,0,0.0990485441354374,0,0,0,0.032544332086329,0,0,0,0,0,0.0109422843627946,0,0.311725833523005,0,0,0,0,0.0511035069485042,0,0
0.561772325065244,0.475319843246129,0.49444176387782,22,0,0,0,-0.243914404309236,0,0.684415819467632,0,-0.153688681842542,0.890699154991687,0.0745768957381398,0,0,0,0,0.152390527951664,-0.0781795770209507,0,0,0,-0.220288384594691,0,0.217582312643627,0.225196799846502,-0.984307846407291,0,0,0,0,0,0.300462790122244,0,-0.0964856257731957,0,0,0.0550981957822031,-0.55936605499297,0,0,0,0,0.229074108095302,0,0,0,0.100842307179499,0,0,0,0.0341947234352859,0,0,0,0,0,0.0169497545270791,-0.00901424860727427,0.308393312360181,0,0,0,0,0.0553681214071039,0,0
0.579449392306604,0.496173406905294,0.506046568649143,23,0,0,0,-0.256946583642927,0,0.675598683724502,0,-0.163615156122568,0.857612330119144,0.0845924510678616,0,0,0,0,0.167767635786919,-0.127652099880977,0,0,0,-0.234202952793537,0,0.236973040696833,0.273066998376851,-0.970464596254166,0,0.0254783329454222,0,0,0,0.338480335208924,0,-0.144185347805836,0,0,0.0760213190846434,-0.558837031563482,0,0,0,0,0.208700165658275,0,0,0,0.11262279868885,0,0,0,0.0439620774517876,0,0,0,0,0,0.0553794716407674,-0.0686196160036831,0.284983125634672,0,0,0,0,0.0832846179817227,0,0
0.584855707720628,0.502455136298396,0.509068674888358,24,0,0,0,-0.259905810055094,0,0.670105278381652,0,-0.163838276748809,0.846111078102862,0.0876735101025524,0,0,0,0,0.170414190867546,-0.143256709800895,0,0,0,-0.237942620436558,0,0.241985319269128,0.286412236255728,-0.963674378654237,0,0.0342490854959917,0,0,0,0.347429739140128,0,-0.158986415331393,0,0,0.0823318077951767,-0.557168864304266,0,0,0,0,0.201570546647972,0,0,0,0.114710874683294,0,0,0,0.0454981830260529,0,0,0,0,0,0.0605151729324108,-0.0903420298238407,0.276604433515077,0,0.0189801836515015,0,0,0.0905234652880216,0,0
0.596333504129682,0.510902440021932,0.513258349205873,25,0,0,0,-0.269127633315934,0,0.66965288313389,0,-0.165942012011039,0.841367479883977,0.0928399636800186,0,0,0,0,0.173496002385243,-0.155555458137815,0,0,0,-0.237107196755979,0,0.259048002243827,0.295403307915797,-0.973914084452981,0,0.0429183235490265,0,0,0,0.358181611896935,0,-0.190882993412385,0,0,0.0961041791769113,-0.5565789092578,0,0,0,0,0.2097885355042,0,0,0,0.124687649812691,0,0,0,0.0554097125650299,0,0,0,0,-0.0701896377542174,0.0792403298195655,-0.106969606935978,0.280525676940161,0,0.0402291113862512,0,0,0.107374762140606,0,0
0.596656218648485,0.511124356273626,0.513407836688817,26,0,0,0,-0.269256955569463,0,0.669641202112955,0,-0.166024762271911,0.841242383643617,0.0929247217800182,0,0,0,0,0.173594418819849,-0.155889085422558,0,0,0,-0.237084350356151,0,0.259499968341844,0.295778260918785,-0.974180203906984,0,0.0431297475419812,0,0,0,0.358473793161247,0,-0.191940469897315,0,0,0.0964143588551858,-0.556643042974732,0,0,0,0,0.210047675531819,0,0,0,0.124847412367303,0,0,0,0.0555892379095902,0,0,0,0,-0.0720302351361263,0.0797570598313447,-0.107524834709146,0.280730414772053,0,0.0404174673187202,0,0,0.107653672581069,0,0.000832144757007216
0.617864860481159,0.528994477164976,0.523010465905563,27,0,0,-0.0283328211812907,-0.274407418114905,0,0.671235136753785,0,-0.171492568448539,0.837734015167846,0.0991400662064492,0,0,0,0,0.180995363374483,-0.176022521179173,0,0,0,-0.230896319361023,0,0.291830202108749,0.322029781175148,-0.986107616656256,0,0.0587251490625352,0,0,0,0.37812487099434,0,-0.261571763152306,0,0,0.117105750341887,-0.563066960966749,0,0,0,0,0.231860484720833,0,0,0,0.137007149738724,0,0,0,0.0655009117781269,0,0,0,0,-0.192548627238783,0.114143769432475,-0.145481929791877,0.293890089718996,0,0.0488543714750002,0,0,0.12645238871213,0,0.0552990453293941
