"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.385425609549689,0.433875762606032,5,0,0,0,0,0,0.447256075840784,0,0,0.808584323013258,0.212641702709513,0,0,0,0,0,0,0,0,0,-0.8315135530117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363031451448145,0,0,0
0.409733607731754,0.455011407145152,6,0,0,0,0,0,0.518294043959712,0,0,0.790494579588788,0.260197861840828,0,0,0,0,0,0,0,0,0,-0.863459607544461,0,0,0,-0.114638132915161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409111255070295,0,0,0
0.47058964035641,0.496537605806464,7,0,0,0,0,0,0.585784146854039,0,0,0.721388446133501,0.301355924898301,0,0,0,0,0,0,0,0,0,-0.911791881494169,0,0,0,-0.408419990037455,0,0.2732607850442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438422568601583,0,0,0
0.472159883435644,0.497346255631001,8,0,0,0,0,0,0.58732699679529,0,0,0.719260339191282,0.302074530018307,0,0,0,0,0,0,0,0,0,-0.912406333246358,0,0,0,-0.416298760239887,0,0.279146102977595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298305703416324,0,0,0,0.437914067469608,0,0,0
0.481909051616403,0.50103849424286,9,0,0,0,0,0,0.594370459108889,0,0,0.706725836109704,0.30416749812229,0,0,0,0,0,0,0,0,0,-0.919702911730553,0,0,0,-0.465071457322863,0,0.300482762124756,0,0,0,0.0265170789374183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188676627388549,0,0,0,0.433643071911504,0,0,0
0.488937928749918,0.503995281368607,10,0,0,0,-0.0126644313383716,0,0.602809840044457,0,0,0.701477052130326,0.306768226851523,0,0,0,0,0,0,0,0,0,-0.920182605340603,0,0,0,-0.492564032477939,0,0.314182016880271,0,0,0,0.0427682767225028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281788159055918,0,0,0,0.429226840622242,0,0,0
0.506248342812153,0.508213576567655,11,0,0,0,-0.0358256822826998,0,0.628073868713085,0,0,0.694542894878268,0.313812445704132,0,0,0,0,0,0,0,0,-0.0429208477414237,-0.916486455175222,0,0,0,-0.539458824617045,0,0.346697658906611,0,0,0,0.0800973414337011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506699696179207,0,0,0,0.420797630562674,0,0,0
0.51548764364525,0.510305231587598,12,0,0,0,-0.0476473732621431,0,0.639994123001337,0,0,0.688129077371403,0.31722805282156,0,0,0,0,0,0,0,0,-0.0650877226587663,-0.911094813749656,0,0,0,-0.565630553790201,0,0.361643002938085,0,0,0,0.0992295749541087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587062444685397,0,0,0,0.41288718733905,0.0116432005666819,0,0
0.52779271712472,0.512529272669501,13,0,0,0,-0.0618179612526105,0,0.65272671231621,0,0,0.679682515249385,0.320525233394827,0,0,0,0,0,0,0,0,-0.0912916158771565,-0.900994572402666,0,0,0,-0.592741419757297,0,0.383660128324193,0,0,0,0.125135400223958,0,0,0,0,0,-0.0175323600581286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069488264922463,0,0,0,0.402976358778395,0.0301833161384269,0,0
0.591823863603258,0.516056223800306,14,0,0,-0.12664400809575,-0.114800027830212,0,0.7456865517969,0,0,0.653734572022734,0.340954093446669,0,0,0,0,0,0,0,0,-0.226649124788317,-0.821911045189245,0,0,0,-0.714270468993192,0,0.508328282512726,0,0,0,0.275328636050507,0,0,0,0,0,-0.126044572513608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12388497844722,0,0,0,0.359192863120831,0.123209270012738,0,0
