"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64"
0.390844372450273,0.202018291174824,0.304521973068718,5,0,0,0,0,0,0.561517916158868,0,0,1.7896286391033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.580605143030186,0,0,0,0,0,0,0,0,0,0,0,-0.818157030375257,0,0,0,0,0.0476156181432735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.430494771303681,0.248191551806236,0.338846166609561,6,0,0,0,0,0,0.665302990047442,0,0,1.63588678045881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.879764469281793,0,0,0,0,0,0,0,0,0,0,0,-0.830614666359296,0,0,0,0,0.224050776392976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185138588741864,0,0,0,0,0,0,0
0.435043654450835,0.253836319483126,0.343165494241528,7,0,0,0,0,0,0.674948016604832,0,0,1.61603734245837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.916656076089775,0,0,0,0,0,0,0,0,0,0,0,-0.831664371524979,0,0,0,0,0.237193616799554,0,0,0,0.0181775911908959,0,0,0,0,0,0,0,0,0,0,0,0.201963880561104,0,0,0,0,0,0,0
0.439931894680333,0.260740255652635,0.349228050638984,8,0,0,0,-0.0239382565948139,0,0.691927318744679,0,0,1.60305852943405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.93574391697486,0,0,0,0,0,0,0,0,0,0,0,-0.828721148244391,0,0,0,0,0.246636394517107,0,0,0,0.0346356981244687,0,0,0,0,0,0,0,0,0,0,0,0.212145380993756,0,0,0,0,0,0,0
0.447064638227569,0.271069067296654,0.357049139937119,9,0,0,0,-0.0543083179360252,0,0.708563692041456,0,0,1.58011339685653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9661044122627,0,0,0,0,0,0.0298212570587084,0,0,0,0,0,-0.827046405434504,0,0,0,0,0.254777823991153,0,0,0,0.0495016711971053,0,0,0,0,0,0,0,0,0,0,0,0.224681294488276,0,0,0,0,0,0,0
0.460591419709426,0.295675504490916,0.372697063578705,10,0,0,0,-0.0956978975040937,0,0.744477044712919,0,0,1.54403721660066,0,0,0,0,0,0,0,0,0,0,-0.049686946891713,0,0,0,-1.00122298550575,0,0,0,0,0,0.091344128077978,0,0,0,0,0,-0.816955818045965,0,0,0,0,0.268045604607566,0,0,0,0.0689717935935971,0,0,0,0,0,0,0,0,0,0,0,0.246687860354794,0,0,0,0,0,0,0
0.496990282366862,0.361607963045052,0.407004043510861,11,0,0,0,-0.212008736292825,0,0.818122073604847,0,0,1.4233453309911,0,0,0,0,0,0.0934926892904261,0,0,0,0,-0.171966086012831,0,0,0,-1.11224933443281,0,0,0,0,0,0.2241054221882,0,0,0,0,0,-0.784457844170781,0,0,0,0,0.302066788367302,0,0,0,0.121576983015617,0,0,0,0,0,0,0,0,0,0,0,0.297972713451761,0,0,0,0,0,0,0
0.498153044619938,0.363521587792607,0.407995943271544,12,0,0,0,-0.214558735918547,0,0.820933453886282,0,-0.004822137572228,1.42043613211306,0,0,0,0,0,0.0964859539894688,0,0,0,0,-0.174093402114177,0,0,0,-1.11454887231249,0,0,0,0,0,0.228438955974738,0,0,0,0,0,-0.783238034292688,0,0,0,0,0.302741346113607,0,0,0,0.123069405766435,0,0,0,0,0,0,0,0,0,0,0,0.299155934366539,0,0,0,0,0,0,0
0.500009214094862,0.366372759224044,0.409826003360441,13,0,0,0,-0.217476408912228,0,0.823113068759042,0,-0.0120865224053053,1.41446939457772,0,0,0,0,0,0.100255725182251,0,0,0,0,-0.177549529141683,0,0.0072272638379593,0,-1.11809933649208,0,0,0,0,0,0.23406563715031,0,0,0,0,0,-0.781371760956383,0,0,0,0,0.302809611263795,0,0,0,0.124434748424527,0,0,0,0,0,0,0,0,0,0,0,0.300208108712076,0,0,0,0,0,0,0
0.526038066806169,0.401585496064601,0.434610972695181,14,0,0,0,-0.259054512009588,0,0.840491710737523,0,-0.105200195029659,1.33648437710095,0,0,0,0,0,0.135975933043415,0,0,0,0,-0.223283347726819,0,0.0728169460390828,0.136374528671557,-1.17758787368602,0,0,0,0,0,0.28368678627825,0,0,0,0,0,-0.774595402825331,0,0,0,0,0.297732602166439,0,0,0,0.135111868031983,0,0,0,0,0,0,0,0,0,0,0,0.301046579208217,0,0,0,0,0,0,0
