"V3","V4","V6","V8","V9","V10","V14","V16","V29","V30"
0.053043359346539,0.107334727255333,0.0842554445474629,0.0583628772925711,0.0911359462467427,0.0331067182195893,0.0829138080400978,0.0671469747336713,0.053758323644177,0.0725743345042541
-0.00988349114671072,-0.00549272114925067,-0.0452261183224882,-0.00544320857483676,0.00797589894245531,-0.0102437982731032,-0.00998879014254753,-0.0121133586209915,0.0461865628404314,-0.00267079365439353
0.0530636176914393,-0.000576369840799146,0.0172501709091731,0.0172764272544433,0.0498449951942364,0.0105317728864738,0.014562183610519,0.0419137347154048,0.0193907305467926,0.0453499709605971
0.0429711747288754,0.0474873556730633,0.0548920212979987,0.000513503974433448,0.0386454171449608,0.0513903076744268,0.0384284640999818,0.0625855528197603,0.0223092645376945,0.0587979189869894
0.0280911496236943,0.0337966791225348,0.0395016891856376,0.0339946030543029,0.00325788693886152,0.0192713973734664,0.0425443192722686,0.00520165769357271,0.0442714384358467,0.0476035579338934
-0.0560980476476102,-0.020306701228491,-0.0564206025045258,-0.035527527099191,-0.00912934133042888,0.00209986027555306,0.00112176944165188,-0.00753693147389832,-0.00806408897410073,-0.0675879449003732
-0.0144783679846723,-0.00473134262318613,-0.00490363304764508,-0.0447177597013386,-0.0318498959096785,-0.045296752489966,-0.00739610721835366,0.0139201292207059,-0.0572179094577232,0.0299492677178688
0.0424374968669614,0.0510824404368316,0.030800548733135,0.0342869421445351,0.0855727202358175,0.0232974974826155,0.0495548242928109,0.0597892477032826,0.0457384548593502,0.035630066312885
-0.0377641921031822,-0.0223186191050641,-0.0105981694351299,-0.0257666207756989,-0.0734309517581055,0.00193967530194164,-0.034915526890553,-0.0743433417515793,-0.109551881964043,-0.00418468483945309
0.0205325795408094,0.024279393017765,-0.00836283723787123,0.0210785443415813,0.0232928104635559,0.0353951640522964,-0.00284316257969343,0.0340952424526484,0.0419634983038983,0.0320230038697239
0.0246232128986802,-0.0253417332962997,-0.0418933302704384,-0.00961273762502422,0.000233470617541655,-0.0180510528647914,-0.0344977615905799,-0.0347049569063404,-0.0355278357414134,-0.0273290518114656
0.0580895339281644,0.00916956793811827,0.0014184771664533,0.0163969936971724,0.0130005384640423,-0.00550536445033597,0.0304489748203439,0.00911532759735279,0.0149527251862966,0.0437235651957408
0.0343095890005649,0.00881230281451336,0.061625927145048,-0.0121431859177997,0.0623275925758976,-0.017930437699954,0.0425088785501323,0.0257567295918275,0.109497817811397,0.0410295334295451
0.0148559345352377,0.00521721821290191,0.00408953324409419,0.0129163713083242,0.0698353626810345,0.0136949676589676,0.0241868805866508,0.0169485143487139,0.0619575489110978,-0.0108391818489507
0.0230396353296551,0.0690669621174763,-0.0107447732499862,0.000839171935471008,0.0329536711053815,0.0238094287128576,0.00337002704921703,0.020959399118169,0.0403035446808913,0.0318104465645608
0.00859827168269091,-0.00928015396163217,0.0379900846306147,-0.0159603812942309,-0.0069727542655877,0.0152042434315133,-0.00635301998308903,0.0135997901729507,-0.0615028828137009,0.0167930796151433
-0.00320267865992176,0.0312443695101407,0.0175117049000823,-0.0339423301373964,-0.0149383529003606,0.000867651178137164,0.0447531672148938,0.0108715727315033,0.018254832759718,0.00223130994715609
0.0324543558165669,-0.0269516365984754,0.0375664599225873,0.0623893168517569,0.00590033384265528,-0.0241898941527776,0.0218589452606174,0.00197664811085157,-0.0390833193372621,0.0112641848066286
0.0215717446606584,0.0238517785923327,0.0316717435841186,0.0450987073177579,0.0234099264462102,0.00565603867464789,0.0425838121144189,0.0223763519859783,0.0462059882340597,0.0397287809445529
0.0134664463836709,0.0146698823777268,-0.0159558607297759,-0.000557176190904694,-0.0210449919971549,-0.00362499135766622,0.0118315303843305,0.00032454643584716,-0.0215098273085065,-0.0295944411991018
0.0510939391669128,0.0322389836739002,0.0251643827035736,0.0224169877620929,0.0237319806846507,0.026592974718596,0.0486231297968863,-0.00269168074775792,0.0595358045277839,-2.95220001274676e-05
0.0059286519220405,-0.0145803625322053,0.073087822063391,-0.0135965405284094,0.0801601114599139,-0.028935974291801,0.0182674581049096,0.0198665658122219,0.0204104284649969,0.0100030549353857
-0.0152664074241221,3.01887645376307e-05,-0.0259850353857088,0.00733186528814244,-0.00165254877181539,-0.0183616903652023,-0.0164478905545904,0.0212469197395563,0.00173728673847149,0.0418574863024193
0.00588227410362367,0.019523722479274,0.00330065092349412,-0.0225353880773324,-0.0213684596703927,-0.0068353691244131,-0.0154056358655928,0.00756570072290496,0.00532590542754931,-0.000946648880334579
0.035962462933019,0.0365010264393843,0.0418686234128414,0.0639551603536632,0.081368469382068,0.0107951068177052,0.0230334611957364,0.0776676071757633,0.016985446718016,0.0327557283853366
0.0289873923248771,0.0233416664930498,0.0557041189565196,0.0288406691075634,0.0397117550380233,0.0620851578903465,0.0205067138321414,0.0692462763536242,-0.0339062141840248,0.0210918142568355
0.0236467963419514,-0.00181076355878206,0.0101150238131433,-0.0023997873912036,0.0231331188744698,0.0183509809107281,-0.0102070922722249,-0.00643948470653373,-0.0480167481798264,-0.0699314982489648
