"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.3429750009743,0.353802191613611,5,0,0,0,-0.656833970031731,0,0,0,0,0.458326036466267,0.665642261781143,0,0,0,0.145545162288058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387320509496263,0,0,0
0.414097446838779,0.369892082628688,6,0,0,0,-0.706770429162937,0,0,0,-0.383125965623478,0.601978254074168,0.813702471277285,0,0,0,0.298643395046157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375572274388805,0,0,0
0.435756296032388,0.381635999464631,7,0,0,0,-0.721002487655795,0,0.106561076062971,0,-0.515017261622485,0.607144494254549,0.825736250592226,0,0,0,0.330406090366287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366171838002249,0,0,0
0.477970553740191,0.398238069183507,8,0,0,-0.163906478996747,-0.705575437090782,0,0.338278431684022,0,-0.709883860564465,0.63406253873452,0.854553416399041,0,0,0,0.401455312957465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351016076876945,0,0,0
0.505488195852376,0.409761725556428,9,0,0,-0.281782050830569,-0.716275215644552,0,0.501102743386896,0,-0.809948042574257,0.653256397786073,0.906494026969323,0,0,0,0.456011183400733,0,0,0,0,0,0,0,0,0,-0.0837371155031467,0,0,0,0,0.374878073009499,0,0,0
0.520477620857648,0.417664801875923,10,0,0,-0.358656195697436,-0.723576798080082,0,0.611455099298997,0,-0.871487659503596,0.667724013601891,0.943398484502476,0,0,0,0.491152281837723,0,0,0,0,0,-0.030057052932038,0,0,0,-0.124325844357197,0,0,0,0,0.394373671329263,0,0,0
0.526923943988926,0.421397865325503,11,0,0,-0.387568286455937,-0.719222179659152,0,0.653082344397739,0,-0.895464623365804,0.667319210793232,0.953025698004137,0,0,0,0.502622053870221,0,0,0,0,0,-0.0472103580649687,0,0,0,-0.14635391437197,0,0,0,0,0.39516017298399,0.0246098818685126,0,0
0.539381909664048,0.431209161509564,12,0,0,-0.429822369413133,-0.684871063984383,0,0.724059214843894,0,-0.910797030735787,0.667172997155906,0.968690945793429,0,0,0,0.530024783898925,0,-0.0798763717143145,0,0,0,-0.072387789766741,0,0,0,-0.174212609694316,0,0,0,0,0.395031838355342,0.0669874552611782,0,0
0.54011722803662,0.431845226256927,13,0,0,-0.431919834396191,-0.683026926505053,0,0.72689629507331,0,-0.912243176033448,0.666911339865932,0.967665938177305,0.00510455751569721,0,0,0.530985045255597,0,-0.0848445199484492,0,0,0,-0.0735591142361072,0,0,0,-0.175955342143891,0,0,0,0,0.394617781864625,0.0693679555106723,0,0
0.541394163597433,0.432707310927207,14,0,0,-0.433810851403649,-0.681262187891459,0,0.731194505030075,0,-0.915715468931918,0.666877424338884,0.968073565550733,0.0109909797874305,0,0,0.532569534752037,0,-0.0908272995315114,0,0,0,-0.0741050101878092,0,-0.00731319774176855,0,-0.176243461847423,0,0,0,0,0.395423845838763,0.0741476222376146,0,0
0.54188475408253,0.433026155091777,15,0,0,-0.434474689313622,-0.680588268102009,0,0.732703056038985,0,-0.916944613239289,0.666721812174426,0.967954430506836,0.0130633012291282,0,0,0.533158164151884,0,-0.0928834373718878,0,0,0,-0.0743775693882899,0,-0.0103475533463048,0,-0.176289454509778,0.00127022289317585,0,0,0,0.395505250470969,0.0755293478057771,0,0
0.569255429711155,0.452917469540345,16,0,0,-0.485666269792696,-0.648438823600424,0,0.803134496778907,0.0909417226572008,-0.991106595086677,0.65328655525614,0.947214659642166,0.117343633461776,0,0,0.556089223820715,0,-0.212198800476088,0,0,0,-0.094972204005139,0,-0.175945860023357,0,-0.180594903663777,0.0700244064244725,0,0,0,0.398353928218611,0.15253483038817,0,0
0.600078314685155,0.477828840916325,17,0,0,-0.580422669750352,-0.620360125306233,0,0.882744787912936,0.204900413370411,-1.10818181914112,0.620056586282964,0.912958426670019,0.266177041552646,0,0.103020366766925,0.588232628445424,0,-0.382120852688332,0,0,0,-0.12712922794043,0,-0.400453335747794,0,-0.185620267965873,0.161697979572009,0,0,0,0.397471000140069,0.267029067826728,0,0
0.619529760281287,0.488334214022725,18,0,-0.13695130067785,-0.637181998108291,-0.585076651451196,0,0.965493814155536,0.316813531907956,-1.17977710711147,0.61727943049066,0.901347689747948,0.371661724962299,0,0.186043324047068,0.61098513215509,0,-0.500131646347951,0,0,0,-0.148952736930916,0,-0.548183206654077,0,-0.203351346425443,0.22834013123495,0,0,0,0.39618330400781,0.345457910997874,0,0
