"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.27475383076341,0.183871546306366,0.252658532647686,5,0,0,0,-0.144927950650697,0,0,0,0,0.319646140449695,0.286856283531056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31310927467833,0.225316251991617,0,0
0.464706467924744,0.240025245554063,0.312862240353496,6,0,0,-0.499573516158121,-0.446348999410531,0,0,0,0,0.734081393499952,0.706899243557093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246622759467869,0.258319119043737,0,0
0.481716580674981,0.250576952422496,0.318132415817979,7,0,0,-0.526040340027329,-0.442327045604205,0,0,0,-0.0827046510968739,0.784257426478191,0.757215650225724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238043307191394,0.2715556528331,0,0
0.493866028318472,0.260108058274346,0.322033843226865,8,0,0,-0.548758898720905,-0.443184798053731,0,0,0,-0.143726159417792,0.812187330834785,0.781029549202415,0,0,0,0.0325590737215258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231830456330133,0.278063446103571,0,0
0.524560058214761,0.279203053218033,0.338644114853148,9,0,0,-0.59397359596802,-0.440313371745723,0,0,0,-0.239046908186441,0.870544191418551,0.842261656959547,0,0,0,0.0947269022645849,0,0,0,0,0,-0.085240223000849,0,0,0,0,0,0,0,0,0.22601810390704,0.32502324435131,0,0
0.54359057440632,0.295296886227652,0.355960083820417,10,0,0,-0.628391944218643,-0.43969826049878,0,0.099157648685433,0,-0.30040318768121,0.86982504073899,0.852436915296983,0,0,0,0.117738526629637,0,0,0,0,0,-0.134208209890983,0,0,0,0,0,0,0,0,0.222962562959768,0.340580907978805,0,0
0.571741672888303,0.31937957360414,0.378600297599624,11,0,0,-0.692242487557932,-0.437420116392421,0,0.237611795698844,0,-0.367733437046622,0.868223485637561,0.890927740264892,0,0,0,0.147079496707717,0,0,0,0,0,-0.183129342091226,0,0,0,-0.0755284303068155,0,0,0,0,0.231478886095633,0.38073240899037,0,0
0.576551308516828,0.322896447933835,0.382542851637551,12,0,0,-0.706978664820881,-0.440343525485623,0,0.255695004689377,0,-0.379561100411206,0.865553528578823,0.895214571887351,0,0,0.0176928147080241,0.150733754636634,0,0,0,0,0,-0.191540929326099,0,0,0,-0.0866503278533098,0,0,0,0,0.231882907819919,0.38830196557699,0,0
0.59172314695503,0.33036734847789,0.395775724422568,13,0,0,-0.7457756313437,-0.452245356980701,0,0.309788162232259,0,-0.41985448115946,0.858706318607097,0.897826517949313,0,0,0.0763904243417505,0.160711800661076,0,0,0,0,0,-0.223911304817984,0,0,0,-0.124151859202447,0,0,0,0,0.226846503049263,0.388510768590169,0.0471581380733643,0
0.61182986646014,0.338082333178554,0.411620721092792,14,0,0,-0.808574769432128,-0.47228042086935,0.0757957654377811,0.36767310997722,0,-0.479953418569735,0.837215463031131,0.878255004385761,0,0,0.151357431722134,0.167428391289982,0,0,0,0,0,-0.274792904768251,0,0,0,-0.16988303967184,0,0,0,0,0.212737379520537,0.390414859805181,0.124607148141576,0
