"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.340452262513307,0.352869485572859,5,0,0,0,-0.640340409582091,0,0,0,0,0.443616639818433,0.673451247556195,0,0,0,0.133844672486467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389427849720996,0,0,0
0.407859475180125,0.369396368439757,6,0,0,0,-0.688422811983273,0,0,0,-0.353117312926147,0.577922749993665,0.808917392812856,0,0,0,0.276413186322384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378286795780514,0,0,0
0.435033974232986,0.38409245538744,7,0,0,0,-0.706917358942499,0,0.128529620486771,0,-0.514425518561359,0.585934315018653,0.823777399555004,0,0,0,0.316365835156212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366735707287218,0,0,0
0.478717407386636,0.400841631856587,8,0,0,-0.168729641338198,-0.692622489666302,0,0.364639433973689,0,-0.715189454188017,0.616084475545197,0.853641319814035,0,0,0,0.391136872009988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351039483849609,0,0,0
0.504489600058626,0.411421616247104,9,0,0,-0.278331612302362,-0.703349298978783,0,0.514919438790013,0,-0.80818374814431,0.635023525645168,0.902098460296034,0,0,0,0.442604494301615,0,0,0,0,0,0,0,0,0,-0.0780404921470458,0,0,0,0,0.373259232539671,0,0,0
0.513486346242115,0.416092577809546,10,0,0,-0.32176200805486,-0.707766406126881,0,0.57683914002541,0,-0.842937155083058,0.643604122377786,0.923002847243624,0,0,0,0.462735135111254,0,0,0,0,0,-0.0169379563575971,0,0,0,-0.10105667490145,0,0,0,0,0.384278955765771,0,0,0
0.522362001310073,0.421147728423845,11,0,0,-0.358691048990178,-0.70289907643881,0,0.629433455678652,0,-0.873510845044506,0.643883615615879,0.935563602617371,0,0,0,0.477832478368808,0,0,0,0,0,-0.0385438730496051,0,0,0,-0.129019287131279,0,0,0,0,0.38557682446861,0.0303741539050593,0,0
0.537947315374254,0.433066434788502,12,0,0,-0.410263311440994,-0.663828804590461,0,0.714313656673413,0,-0.893073460627879,0.645373928004913,0.955165569622216,0,0,0,0.511699846410289,0,-0.0935366178134772,0,0,0,-0.068630324481909,0,0,0,-0.162868695710623,0,0,0,0,0.386105127985841,0.0795430859686706,0,0
0.538293602953262,0.433360070764563,13,0,0,-0.411246939214282,-0.663025806580789,0,0.715617861200064,0,-0.893759442572696,0.645290446317489,0.954721677629904,0.00231681937973518,0,0,0.512165427587092,0,-0.095768745058003,0,0,0,-0.0691673392079692,0,0,0,-0.16367744581572,0,0,0,0,0.385931538760976,0.0806019475742004,0,0
0.539785264315447,0.434622152263597,14,0,0,-0.415510654510935,-0.659471623800843,0,0.72109192427411,0,-0.896528237169355,0.644680187352632,0.952244129299475,0.0122342407917312,0,0,0.514162862260361,0,-0.105215584506495,0,0,0,-0.0716758948437059,0,0,0,-0.167225423711152,0.00202933649964756,0,0,0,0.384737715235315,0.0844470228292139,0,0
0.539978217240876,0.434746869766497,15,0,0,-0.415770787481699,-0.659221809256146,0,0.72167234270744,0,-0.897005317790448,0.644628594837219,0.952204006006326,0.0130258131813608,0,0,0.514394464369113,0,-0.105995993496901,0,0,0,-0.0717806923484725,0,-0.00116220145894497,0,-0.167245938182869,0.00251386194396747,0,0,0,0.384772633145527,0.0849710238245277,0,0
0.569500262631408,0.456064017836183,16,0,0,-0.470860051301925,-0.626464445402613,0,0.796715751235134,0.0959589819856711,-0.976510073494412,0.631689835034859,0.931159362085551,0.123155348881253,0,0,0.539685672967902,0,-0.231203773499813,0,0,0,-0.0936355932351907,0,-0.176534493955896,0,-0.172257785090863,0.0750175395380607,0,0,0,0.388386976785678,0.165696747466604,0,0
0.598631168706523,0.479362595512413,17,0,0,-0.559736385869843,-0.601834082016458,0,0.871073526161471,0.201295797867498,-1.08620100373599,0.60228820705905,0.900384612759963,0.2609227664921,0,0.0955439227542183,0.570630055094468,0,-0.387570781837029,0,0,0,-0.123514495262505,0,-0.384823837022132,0,-0.177418503081367,0.159726170858257,0,0,0,0.388227702402271,0.27100632737603,0,0
0.617094946466373,0.48922488741818,18,0,-0.123978608494984,-0.612149714362133,-0.570757894217466,0,0.946647505369769,0.302800562665988,-1.15219262946906,0.600631525917451,0.890436305133886,0.356749175836601,0,0.171065200325621,0.592107966844329,0,-0.494177078448528,0,0,0,-0.143425183880934,0,-0.519407468682036,0,-0.193837101813848,0.220166537967225,0,0,0,0.387510741998581,0.341810157309537,0,0
0.627802766220516,0.492569514978961,19,0,-0.197244270742693,-0.637759907399654,-0.549695502934227,0,0.987242588744869,0.35359315913118,-1.18223771598631,0.602203221694421,0.872743908755936,0.417678943881997,0,0.21586398751335,0.602819121597008,0,-0.560696085867948,0,0,0,-0.164468228474603,0,-0.626594002896685,0.0844358500300512,-0.216821032676844,0.247455463322595,0,0,0,0.378174268185814,0.373306234121745,0,0
0.631568000605459,0.49338352396653,20,0,-0.229166664817467,-0.650441302204158,-0.54206157162772,0.0226894708797918,0.998194915382951,0.372811559155461,-1.193021604041,0.59986347371994,0.8602157868651,0.439172783012107,0,0.231053056749767,0.604933715072639,0,-0.584643063341837,0,0,0,-0.174037507381368,0,-0.668272146796821,0.119994916500081,-0.224641828694521,0.257446663608784,0,0,0,0.373420055676946,0.386489292281326,0,0
0.633708504154816,0.492207457900564,21,-0.0218893840401857,-0.240929678631247,-0.653416096188833,-0.533101492232958,0.0402377055790327,1.00227132843062,0.384844866398613,-1.19629129448404,0.599553519716113,0.853883459032942,0.447300259082954,0,0.240634027631848,0.60607463241681,0,-0.595455691944816,0,0,0,-0.178582532525919,0,-0.689622126241907,0.13600878576238,-0.228584522623496,0.262413141052773,0,0,0,0.37167941909485,0.392971674714465,0,0
0.640778299639714,0.491820802776771,22,-0.083497330024207,-0.280584222927865,-0.658766707627825,-0.503583676749293,0.106217077819741,1.01590293518607,0.42266866727091,-1.21241329307535,0.595013046159808,0.829814337049512,0.472800070978468,0,0.267893328562064,0.60626401739877,0,-0.641153646611207,0,0,0,-0.197678822556394,0,-0.756851291972257,0.174401503674707,-0.25481094398918,0.27996458201809,0,0,0,0.364039144324448,0.400703776483018,0,0.0536574486079713
0.648082132563979,0.488227430127235,23,-0.154941789243727,-0.3278548330578,-0.666276444180333,-0.472763398838565,0.185849587195267,1.03642577934188,0.46912952224002,-1.23500592624748,0.591850252247408,0.804156539439805,0.498774224331566,0,0.30181888609983,0.612068290493468,0,-0.694984885407737,0,0,0,-0.217585786693935,-0.0425175633745473,-0.825152452267765,0.220090652790598,-0.2812543249582,0.306612520615602,0,0,0,0.360077850023907,0.411095416017895,0,0.120387883432844
0.648959140776009,0.48778051991213,24,-0.164431056248792,-0.334046448085434,-0.666908644874541,-0.468920704428384,0.196092141923387,1.03887508888409,0.474885376514571,-1.2378673258628,0.591230084277953,0.800546129075981,0.502751928470671,0,0.306050943204039,0.613015629374724,0,-0.701337912188404,0,0,0,-0.219627798772969,-0.0475925436140968,-0.833548736955499,0.226913024603278,-0.284050115689089,0.310282414066839,0,0,-0.00547634927361936,0.359691158418428,0.412326024537499,0,0.131147692642167
0.653031816736104,0.485481977073188,25,-0.208443736723146,-0.363671296110462,-0.670419924587342,-0.452249993299875,0.247801111999959,1.05290367576002,0.503623040348185,-1.25287536294266,0.585615188392258,0.782574337740439,0.519397031397234,0,0.327171544853217,0.618139864848351,0,-0.732399133771805,0,-0.0252208156081887,0,-0.223234707053957,-0.0712439619954019,-0.867687071454664,0.262204429844364,-0.295101014471979,0.332519009597152,0,0,-0.0306163364906672,0.357830855719648,0.418325104044856,0,0.185058159964461
