"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.345704682695982,0.354788811126943,5,0,0,0,-0.675099650117489,0,0,0,0,0.474297970973691,0.658257589888018,0,0,0,0.157659254606826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384884834648955,0,0,0
0.420511665649305,0.370212307997267,6,0,0,0,-0.726375301392074,0,0,0,-0.41592599391309,0.627770399548497,0.820159340382323,0,0,0,0.321914615326538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372456940047805,0,0,0
0.436602997038717,0.378989105222308,7,0,0,0,-0.736436096839319,0,0.0827726342471403,0,-0.51675025355654,0.630502834555503,0.829181309943107,0,0,0,0.345428375288018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36530119636209,0,0,0
0.477185745721199,0.395407369809599,8,0,0,-0.15855009053657,-0.719717637861433,0,0.309735783543715,0,-0.705152054149204,0.653877290149185,0.856640324535256,0,0,0,0.41245757786153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350708806457522,0,0,0
0.506582326560648,0.408003879808509,9,0,0,-0.285568972785095,-0.730145923874808,0,0.486819843637546,0,-0.813026804853684,0.673005887977651,0.912261690140947,0,0,0,0.470244003311356,0,0,0,0,0,0,0,0,0,-0.0899231194719326,0,0,0,0,0.376333395918019,0,0,0
0.526950871944587,0.418976617353564,10,0,0,-0.396984935429677,-0.739805915656372,0,0.648135095198725,0,-0.90224625022063,0.692673764831342,0.965459296239754,0,0,0,0.52033002459812,0,0,0,0,0,-0.0436306927573342,0,0,0,-0.148451389212144,0,0,0,0,0.404521002408215,0,0,0
0.531284965033054,0.421546914274987,11,0,0,-0.418029323003998,-0.73617395573234,0,0.678841135958607,0,-0.919730581409012,0.691840595927293,0.972272084880359,0,0,0,0.528384221218442,0,0,0,0,0,-0.0562962320017411,0,0,0,-0.164580880424129,0,0,0,0,0.404900452367975,0.0185724822185424,0,0
0.540326982272553,0.428896611997169,12,0,0,-0.44933435504832,-0.708682678110779,0,0.732695363053839,0,-0.930462731487395,0.690512424603636,0.983487514187916,0,0,0,0.548382259996154,0,-0.0619691644988771,0,0,0,-0.075371034765238,0,0,0,-0.185289343880992,0,0,0,0,0.404317382403693,0.051714363546363,0,0
0.541284330712311,0.42950186551765,13,0,0,-0.451133545417403,-0.707066071025455,0,0.737379375603244,0,-0.932757012182216,0.690670067954385,0.985629425760354,0,0,0,0.550220142627247,0,-0.066549924759622,0,0,0,-0.076052930198243,0,-0.00611668720680149,0,-0.185329492327423,0,0,0,0,0.405360754395105,0.0557458967768298,0,0
0.543866660112461,0.431259982844789,14,0,0,-0.454967788286092,-0.70323607331888,0,0.74629917969006,0,-0.939895877878552,0.690457321611526,0.98637118596284,0.0123253530282402,0,0,0.553416055871208,0,-0.079151273198523,0,0,0,-0.0771747330423273,0,-0.0213554294544245,0,-0.185871487120211,0,0,0,0,0.406979845175404,0.0658037209597336,0,0
0.543886745411611,0.431273120018999,15,0,0,-0.454995065037666,-0.703206502537082,0,0.746362642601115,0,-0.93994710852492,0.690449695888216,0.986365314279851,0.0124133164411515,0,0,0.553440172244446,0,-0.0792390740062141,0,0,0,-0.077186149405738,0,-0.021483701049513,0,-0.185872993329754,5.39268035002824e-05,0,0,0,0.406982806312,0.0658627193206072,0,0
0.569053683357681,0.44969095700409,16,0,0,-0.502115093898675,-0.671666386950718,0,0.812059704631601,0.0856468679859533,-1.00867374024885,0.676505038487037,0.965792145147082,0.110747841582921,0,0,0.573975212136246,0,-0.192394687921134,0,0,0,-0.0964079376341972,0,-0.176957625391817,0,-0.189368885505413,0.0648969510406514,0,0,0,0.409047803250596,0.138912793288713,0,0
0.601515317800514,0.476220688650527,17,0,0,-0.602614550379826,-0.639499465570123,0,0.897016423854041,0.208545308328835,-1.13323700256367,0.638843115292384,0.927348062195711,0.271413206300624,0,0.110726205327566,0.607097650613933,0,-0.376719042035285,0,0,0,-0.130809207692539,0,-0.418323803667958,0,-0.19397442769106,0.163878192194443,0,0,0,0.407209574983872,0.263099760509059,0,0
0.621879481724922,0.487369606071183,18,0,-0.150649682915628,-0.663648588622878,-0.59939922738025,0,0.987251667183105,0.331439066016619,-1.21052263278442,0.63456354381433,0.913582880681904,0.387213177041536,0,0.201552955147108,0.630938586001783,0,-0.506936328609854,0,0,0,-0.154548597081724,0,-0.579793796632018,0,-0.212895244094559,0.237065274270551,0,0,0,0.405161765737629,0.349625182226769,0,0
0.631775228936057,0.490506857516648,19,0,-0.226714519434926,-0.688371874318279,-0.57592256622177,0,1.02826177177286,0.383723078288291,-1.23962555224644,0.63471884044263,0.893901218584759,0.450111163894532,0,0.247435715794921,0.640514917430304,0,-0.576507762501937,0,0,0,-0.176240976274486,0,-0.690138441656257,0.089023550189244,-0.236282097639554,0.26509015550687,0,0,0,0.3945368128516,0.382486565537636,0,0
0.635084436017359,0.49123188818091,20,0,-0.258321514059147,-0.700210460099608,-0.567748926779766,0.0228517763715179,1.03853790524255,0.402523132144704,-1.24943022389805,0.631762231363104,0.880891067269685,0.47116295395513,0,0.262150781251542,0.641949678540178,0,-0.600335549610128,0,0,0,-0.185661026458896,0,-0.730945329813151,0.124753202139794,-0.243798919558995,0.274827988719831,0,0,0,0.389446480397993,0.395594752881705,0,0
