"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.261620249322279,0.182708608126922,0.236267523224316,5,0,0,0,-0.113171985914253,0,0,0,0,0.361255398883957,0.245581028381385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341578058963735,0.164757499685174,0,0
0.478083978181898,0.246368007346694,0.310126650415283,6,0,0,-0.588771785460373,-0.47854133242824,0,0,0,0,0.835448682105351,0.75615749814593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252332112778208,0.223374824859124,0,0
0.485487578303964,0.251187752143281,0.312623252074251,7,0,0,-0.599673157767147,-0.475647055367586,0,0,0,-0.0409482182018324,0.857806166936331,0.77988985296668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247875385970505,0.23069702546305,0,0
0.504644223013562,0.266916287784441,0.319262229344125,8,0,0,-0.634851187252932,-0.474864437724196,0,0,0,-0.149394077010205,0.902259781755203,0.820120196933453,0,0,0,0.0561461330254783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23637719640241,0.244206393870788,0,0
0.537111012784768,0.288038463874052,0.337749269086661,9,0,0,-0.682188207386957,-0.467911449682832,0,0,0,-0.26571273558,0.965479787997681,0.891730721213933,0,0,0,0.129360827064109,0,0,0,0,0,-0.103922054014481,0,0,0,0,0,0,0,0,0.228480869288375,0.304682241100172,0,0
0.546535628670157,0.296302357907408,0.346864407653021,10,0,0,-0.698818578579472,-0.466596435348385,0,0.0555289224959654,0,-0.299190758445454,0.96217994723787,0.895929993494654,0,0,0,0.140980588828852,0,0,0,0,0,-0.130533746468461,0,0,0,0,0,0,0,0,0.226642157394811,0.313877909389621,0,0
0.576090560896732,0.32194502763684,0.372019878737286,11,0,0,-0.764698442499137,-0.461377740892681,0,0.214701525233944,0,-0.374670068942741,0.952419095342073,0.935482847207149,0,0,0,0.171252962398993,0,0,0,0,0,-0.185252535967487,0,0,0,-0.0841938883544028,0,0,0,0,0.235621338947678,0.360714907526613,0,0
0.585854926984282,0.32918336795147,0.380462942346462,12,0,0,-0.795943635928522,-0.467158501110482,0,0.255930668860073,0,-0.400939550807583,0.944188263778403,0.943953553288938,0,0,0.0395646664480558,0.178639252126348,0,0,0,0,0,-0.203916805168327,0,0,0,-0.108749521871601,0,0,0,0,0.236333017749183,0.378098592635514,0,0
0.602754579352786,0.337311858448355,0.395942274481201,13,0,0,-0.841823486584565,-0.48102344127722,0,0.325593207779847,0,-0.451643043264971,0.931776451061265,0.945048616355047,0,0,0.113804206648192,0.189916052636122,0,0,0,0,0,-0.244654424280962,0,0,0,-0.155548625978045,0,0,0,0,0.229554373031385,0.378522358974419,0.0604777548994863,0
0.615641816809265,0.341900290178733,0.406629889962943,14,0,0,-0.883880175826628,-0.494314144718092,0.0553538764985577,0.367235140596612,0,-0.494148957272634,0.913167342171045,0.928693447300692,0,0,0.166908239723386,0.193456826544671,0,0,0,0,0,-0.280750608591597,0,0,0,-0.187302439311623,0,0,0,0,0.219030770258951,0.380075954573953,0.116474728052705,0
0.618969990586721,0.342442406440112,0.407862406135273,15,0,0,-0.891697426320573,-0.496481343362488,0.0662119819669171,0.375818853138924,0,-0.503708260011338,0.911366146188029,0.928066292050239,0,0,0.176511770672135,0.194459721044344,0,0,0,0,0,-0.286100025702773,-0.015219631405525,0,0,-0.191854991947401,0,0,0,0,0.220084487620904,0.384019757773695,0.128522668294909,0
0.631103816764789,0.346405355377908,0.413303045999925,16,0,0,-0.913961498833818,-0.50230805240921,0.0936782155921884,0.408820722249252,0,-0.538526475683643,0.906089895049999,0.932972151421385,0,0,0.205220742488886,0.198667786400423,0,0,0,0,0,-0.303510355000401,-0.0456262080167729,-0.0467800089240077,0,-0.201328647617675,0,0,0,0,0.228975213217323,0.408475842033174,0.169140678032898,0
0.663109600491339,0.354066398137238,0.42260452840284,17,0,0,-0.968414401233747,-0.517344794249973,0.175993761288436,0.489889695633991,0,-0.616462891320003,0.89534564451658,0.928151510710053,0,0,0.270828482994588,0.208210804668942,0,0,0,0,0,-0.363071544043555,-0.121231206532775,-0.199554782599227,0.115128563791958,-0.239215507031381,0,0,0,0,0.238346760211843,0.449184446641834,0.254215456552437,0
0.700269875026895,0.360699745429886,0.42455977294165,18,0,-0.122417086282425,-1.03076597592946,-0.51850493990615,0.322541783572678,0.621821857154838,0,-0.708441726218876,0.884756451927084,0.925047854616246,0,0,0.376452555338405,0.219721392614471,0,0,0,0,0,-0.447718380629765,-0.22830818461171,-0.407035885158806,0.275096835249242,-0.302339089413767,0,0,0,0,0.251712159715479,0.504665496874371,0.383714881088147,0
