"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.249218274851057,0.181202416436805,0.221287822080196,5,0,0,0,-0.0834856214139156,0,0,0,0,0.398041673081719,0.207759629093997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367133439477375,0.110550879760825,0,0
0.486050235448172,0.250358167118408,0.307780016760385,6,0,0,-0.655319928275462,-0.501938057251491,0,0,0,0,0.911253810557945,0.790993016248214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257705846195547,0.197305312525247,0,0
0.486165724024191,0.250435370219392,0.307821888978908,7,0,0,-0.655476912211661,-0.501879363760331,0,0,0,-0.000693535463930132,0.911600971276241,0.791380478000887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257628160266667,0.197440201892128,0,0
0.511351959028139,0.271650625704321,0.317135687968089,8,0,0,-0.699958230737232,-0.498710418382573,0,0,0,-0.154752512139634,0.969136972377063,0.846417783971799,0,0,0,0.0781144318646127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240861002041695,0.218890971004268,0,0
0.544025422349461,0.293527389385186,0.336564591229641,9,0,0,-0.745802196803641,-0.488518226210996,0,0,0,-0.283470886883667,1.03244488531116,0.923265620852548,0,0,0,0.157224284550301,0,0,0,0,0,-0.115514526819573,0,0,0,0,0,0,0,0,0.231629161975169,0.288741884028703,0,0
0.547990792551083,0.29707638709725,0.340556309125235,10,0,0,-0.75250271103493,-0.487645225415819,0,0.0252304358903663,0,-0.298444260823744,1.03004534048406,0.924749620213533,0,0,0,0.162131801283193,0,0,0,0,0,-0.127453026240038,0,0,0,0,0,0,0,0,0.230751991645411,0.293136033997963,0,0
0.57813068497407,0.323409251083588,0.367129937187331,11,0,0,-0.817708477453828,-0.480290464415553,0,0.196694725722587,0,-0.378574648063683,1.01379610148368,0.964196763638664,0,0,0,0.192421489817364,0,0,0,0,0,-0.185774483313386,0,0,0,-0.0893196950274067,0,0,0,0,0.239926112233438,0.344632575378122,0,0
0.590741403303306,0.332823883223569,0.378426857067304,12,0,0,-0.858653230782783,-0.487557233939272,0,0.253761988372373,0,-0.414408905322572,1.00040884084835,0.974802002106216,0,0,0.0541733696515331,0.201809456454923,0,0,0,0,0,-0.211315534510984,0,0,0,-0.1227683819702,0,0,0,0,0.240754854039626,0.368992775052787,0,0
0.608517884414875,0.341196978574615,0.395266970853739,13,0,0,-0.908032139217416,-0.502412262268571,0,0.333730070254419,0,-0.471848193798544,0.983297661220625,0.974476793168039,0,0,0.138538959970469,0.213557238148333,0,0,0,0,0,-0.257647029788579,0,0,0,-0.175712033003985,0,0,0,0,0.232760060811492,0.369954949203815,0.0693359252999024,0
0.617773042121546,0.344319239880481,0.403210721867586,14,0,0,-0.938688880654817,-0.512090136787374,0.0430304761706769,0.365851071567702,0,-0.504271994052836,0.967246797075883,0.960861323626151,0,0,0.179062868429418,0.215586640928062,0,0,0,0,0,-0.285312353638179,0,0,0,-0.199784374691294,0,0,0,0,0.224482978271261,0.3714310126368,0.112594571118546,0
