"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.354319036453748,0.357373087279538,5,0,0,0,-0.737230129790512,0,0,0,0,0.529153895995639,0.631046304420751,0,0,0,0.200261782054711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376768147319411,0,0,0
0.438435310689347,0.369750363788432,6,0,0,0,-0.789394009842095,0,0,0,-0.520208668775742,0.710547582210855,0.83877986421538,0,0,0,0.397493666222749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362781565968853,0,0,0
0.438533753654596,0.369805997606951,7,0,0,0,-0.789443293215606,0,0.000583373366756397,0,-0.520883505500822,0.710538450746759,0.838837061090514,0,0,0,0.397633466736106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362734446776292,0,0,0
0.473726339154148,0.385345062996411,8,0,0,-0.139850535495329,-0.769497563741938,0,0.208842922066306,0,-0.686666467569027,0.723309603394668,0.862109198658321,0,0,0,0.451640174573534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350112668113466,0,0,0
0.50956993685701,0.401867201051076,9,0,0,-0.298492927095973,-0.778005544491878,0,0.436604236485518,0,-0.821630768027269,0.740841799661107,0.930374894801094,0,0,0,0.519617347066249,0,0,0,0,0,0,0,0,0,-0.111143655957281,0,0,0,0,0.381834617558433,0,0,0
0.540601693323484,0.420091336351655,10,0,0,-0.501024607322097,-0.790083379841056,0,0.737931696837335,0,-0.984022428194935,0.768904896148035,1.02567362428426,0,0,0,0.605555231973001,0,0,0,0,0,-0.0799008096884595,0,0,0,-0.215841806044987,0,0,0,0,0.432807581848907,0,0,0
0.542529495774993,0.420950332189977,11,0,0,-0.512650202884031,-0.793168600356294,0,0.75840668343756,0,-0.997802991412024,0.772518169537033,1.03559235123109,0,0,0,0.612354535941667,0,0,0,0,0,-0.0822995578379562,0,-0.0146887930704071,0,-0.217936429120495,0,0,0,0,0.439674834533854,0,0,0
0.543279111095001,0.421313842090166,12,0,0,-0.515044229384252,-0.79293589376409,0,0.763386615892869,0,-1.00162695936763,0.772497377953683,1.03771609154783,0,0,0,0.6137153328831,0,0,0,0,0,-0.0833975665872414,0,-0.0204781999058596,0,-0.218763213231725,0,0,0,0,0.440701104445732,0.00422953951757894,0,0
0.546838958340575,0.423653374685739,13,0,0,-0.521810110863654,-0.785462602504026,0,0.782367240960738,0,-1.01037834433598,0.772348340638783,1.04600431335541,0,0,0,0.620644064601431,0,-0.0194557863461187,0,0,0,-0.086125635173862,0,-0.0454540389772806,0,-0.218602324578567,0,0,0,0,0.4446413609304,0.0212835222927221,0,0
0.549060494291211,0.425206595863154,14,0,0,-0.525113513819254,-0.781343299556866,0,0.790709462879776,0,-1.01682642793769,0.771694246421276,1.04638634193235,0.0118686968779386,0,0,0.623334330304818,0,-0.0318489626329724,0,0,0,-0.0871502179058024,0,-0.0599118319635391,0,-0.218940960254652,0,0,0,0,0.445984394527175,0.0311577411274429,0,0
0.550477725640165,0.426310166963866,15,0,0,-0.527873379000847,-0.779331654245101,0,0.794583071861188,0.00571014721474663,-1.02083513111877,0.771002067789288,1.04568516702092,0.0179017354215433,0,0,0.624237855682441,0,-0.0391797598910196,0,0,0,-0.088078414640131,0,-0.0679404662539416,0,-0.219233843978029,0,0,0,0,0.446616719419221,0.0367358847184895,0,0
0.567085876187901,0.438707576765917,16,0,0,-0.558923502465598,-0.753869091725038,0,0.839878275241638,0.0668927601534368,-1.06707995130838,0.75798878703973,1.02871322277285,0.0881928508165383,0,0,0.636309250725663,0,-0.121798807446802,0,0,0,-0.101448577617897,0,-0.177659583633871,0,-0.220488394516292,0.0464865320878288,0,0,0,0.446612979945163,0.0901932499310337,0,0
0.605094454766642,0.470743617734952,17,0,0,-0.678036466881665,-0.705776147140937,0,0.942585759130012,0.221304992971588,-1.21592031355566,0.703150083818605,0.974739714267551,0.289878868318424,0,0.137443802827991,0.671242783357931,0,-0.357610788677095,0,0,0,-0.143646431468055,0,-0.477210269512757,0,-0.223110237011838,0.171180962798417,0,0,0,0.440602658075549,0.249181028681935,0,0
0.627893205637905,0.483832368888941,18,0,-0.196100057499426,-0.751408797147939,-0.648231416908436,0,1.0563847927389,0.380249155805344,-1.30987341484054,0.692395623579616,0.952995767984687,0.439137221559121,0,0.253519122449131,0.697109875467731,0,-0.528659336299897,0,0,0,-0.173510433175327,0,-0.68266078191388,0,-0.245386928642305,0.265861700272576,0,0,0,0.435245586223322,0.362932320347323,0,0
0.636635853601453,0.486748487706801,19,0,-0.276548633096615,-0.774051673317338,-0.620379356901297,0,1.09762107979856,0.434702310093724,-1.33672311942752,0.68978596498837,0.929717700035192,0.504977794480459,0,0.30086670315764,0.704335871028526,0,-0.603197609900514,0,0,0,-0.19616341855833,0,-0.797598634307534,0.0967109541747886,-0.269230056949991,0.294924281660375,0,0,0,0.422257876752281,0.397991966289222,0,0
0.638174080981408,0.487123448119633,20,0,-0.293787184973655,-0.77981443916717,-0.615326825281483,0.0128366575117685,1.10267620344217,0.44473493452358,-1.3412261675878,0.687554610519434,0.922037409350485,0.516236264554926,0,0.308579132337071,0.704480993497833,0,-0.616306667130606,0,0,0,-0.201248394298214,0,-0.819409663166554,0.116702368173196,-0.273110803841696,0.300085588193504,0,0,0,0.419111194729966,0.405194788613241,0,0
0.6398442070315,0.488306600822454,21,0,-0.309633103161475,-0.78344076756476,-0.609893094010372,0.028281986607015,1.10734502684335,0.453981295172729,-1.34689186622908,0.684576258292081,0.913896372440329,0.526055583686416,0,0.314826613761376,0.703606516685058,0,-0.631537650462916,0,0,0,-0.20726508842017,0,-0.839063753389204,0.130727164879281,-0.280865872439605,0.305313155767347,0,0,0,0.415707731874764,0.407737568443528,0,0.0165359212243102
