"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.363727718771332,0.359258715779604,5,0,0,0,-0.815084761710887,0,0,0,0,0.598037187912724,0.596289841335442,0,0,0,0.254096095555935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366661636906785,0,0,0
0.441742474103359,0.368459070359488,6,0,0,0,-0.852182430125426,0,0,0,-0.516886492679236,0.765116136420318,0.809309204541534,0,0,0,0.439879830961598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354763750881213,0,0,0
0.456486393258812,0.366558596055738,7,0,0,-0.0661305077716969,-0.843924605439723,0,0,0,-0.603576134895802,0.812840141823204,0.860703269251101,0,0,0,0.486245600015915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353842237017002,0,0,0
0.468080623165249,0.372202655880999,8,0,0,-0.115472320912024,-0.834598832961289,0,0.0770073728116518,0,-0.661877843971591,0.813880508381396,0.868532178198688,0,0,0,0.503023845591783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349505092861385,0,0,0
0.512081402823802,0.394203452069827,9,0,0,-0.314662028425224,-0.838149893405968,0,0.373319952264589,0,-0.831719709773096,0.825873383290951,0.952456476436728,0,0,0,0.581711722750858,0,0,0,0,0,0,0,0,0,-0.137754511987841,0,0,0,0,0.388924608849002,0,0,0
0.541366802135085,0.413142661695292,10,0,0,-0.515910621545571,-0.84331515969176,0,0.682765813783849,0,-0.993358514985552,0.844198028834435,1.04552359852258,0,0,0,0.660707283484541,0,0,0,0,0,-0.080196408482552,0,0,0,-0.239705585244536,0,0,0,0,0.439291565324565,0,0,0
0.552094102950868,0.418319073426771,11,0,0,-0.590420415965015,-0.862037860586317,0,0.815687817757831,0,-1.08181187286089,0.865852214348672,1.10895434094051,0,0,0,0.703283115234213,0,0,0,0,0,-0.0956535875197802,0,-0.0945326830442872,0,-0.252695000140081,0,0,0,0,0.483373931835142,0,0,0
0.554231045704506,0.419445246988995,12,0,0,-0.605087514389797,-0.866781961433344,0,0.83916700545578,0,-1.10261679787612,0.869503027039685,1.11549668719135,0.0175677254902119,0,0,0.70998187288709,0,0,0,0,0,-0.0981568737864943,0,-0.113824590730075,0,-0.256316325394778,0,0,0,0,0.491067745546497,0,0,0
0.555878860201267,0.420583427986547,13,0,0,-0.616515817982135,-0.870742118693124,0,0.852185457532584,0.0130101201654559,-1.11684896706778,0.87107662485735,1.11760361581997,0.0270202044154771,0,0,0.71276885118306,0,0,0,0,0,-0.100606846104081,0,-0.125650883450585,0,-0.258963876316968,0,0,0,0,0.495663635640771,0,0,0
0.555947696557589,0.420627641137498,14,0,0,-0.616771852419286,-0.870755560784098,0,0.852498191106345,0.0133899248686369,-1.11727500877291,0.871019934482104,1.11758826584289,0.0273481432250079,0,0,0.71279264124658,0,0,0,0,0,-0.100717348931387,0,-0.126159401892899,0,-0.25906567634973,0,0,0,0,0.495712992415471,0.000394755963275954,0,0
0.557532111920093,0.421587255851526,15,0,0,-0.621935541854593,-0.870667640962676,0,0.859023571286994,0.0206797794155592,-1.12601830309176,0.869207208063755,1.116134984229,0.0342692573051096,0,0,0.713496794740816,0,0,0,0,0,-0.103316567158364,0,-0.13884676783123,0,-0.26086624383961,0.00581324570673816,0,0,0,0.495813426222202,0.00721279776806489,0,0
0.562965723231507,0.425719002575279,16,0,0,-0.631910050592678,-0.860232829191751,0,0.874529933821332,0.0426315173607217,-1.14131539818036,0.863179239599698,1.10905712181238,0.0594746695312099,0,0,0.716659137953346,0,-0.0304267619361249,0,0,0,-0.107959100732268,0,-0.177588438696297,0,-0.260772811718155,0.0225595814364525,0,0,0,0.495150717131154,0.0269634724013386,0,0
0.607513532298425,0.464257075673661,17,0,0,-0.770703057978319,-0.787724708941886,0,0.997468869005013,0.237125577616875,-1.31654865840827,0.782381865806132,1.03247177638744,0.312846910084664,0,0.170453869008663,0.750092813355693,0,-0.333931276305091,0,0,0,-0.159567625996244,0,-0.5488485649036,0,-0.259225934498563,0.180077491853995,0,0,0,0.48178410968192,0.231846544231585,0,0
0.632393307261161,0.47939735491219,18,0,-0.249592820468427,-0.854643433012992,-0.706266493662537,0,1.13651956728296,0.437783506300922,-1.42567366754535,0.760682707828732,0.999061559264695,0.500308524216821,0,0.314850934431558,0.774968958061225,0,-0.553944424650004,0,0,0,-0.196015994009362,0,-0.802875231114951,0,-0.283996365119951,0.299648523232362,0,0,0,0.470795474176931,0.378388674787367,0,0
0.638794755795635,0.481771986937333,19,0,-0.318372092351233,-0.870281646361762,-0.679268534560024,0,1.16947552468747,0.483441992674727,-1.4444247922388,0.755509216154811,0.976619849161435,0.555784971911754,0,0.354076798759688,0.778053916402796,0,-0.618643297688179,0,0,0,-0.215086547248873,0,-0.8991986153916,0.0853684177007305,-0.303448785412417,0.323868741953956,0,0,0,0.45783670711862,0.408688174726902,0,0
0.639818366854575,0.481728466111718,20,0,-0.329951369215314,-0.873245970578605,-0.675531736282739,0,1.17594543742963,0.491519664960763,-1.44829562462115,0.755210988385031,0.97353184251298,0.564405914350628,0,0.361117825784453,0.779756359281896,0,-0.629371533214315,0,0,0,-0.217753309226559,-0.00781783914924506,-0.913460266400966,0.0998382133740179,-0.305777582139373,0.329043568996226,0,0,0,0.456681564020579,0.414153851732054,0,0
0.640070972146366,0.481840471715265,21,0,-0.332260395493378,-0.873545645393548,-0.674644226146964,0,1.17743331686004,0.493217980066336,-1.44938839855411,0.755097835236261,0.972885884990573,0.566154335272387,0,0.362510115896747,0.780031098994924,0,-0.632137328569118,0,0,0,-0.218475904180149,-0.00955137665669122,-0.916328328079634,0.10206569881235,-0.306940803797312,0.330225267230455,0,0,0,0.456412643273097,0.414619870681094,0,0.002618359556643
0.643957825933837,0.483406720416075,22,0,-0.37122109567323,-0.88154515580645,-0.662402065756753,0.0400537407279268,1.190454732497,0.516637214100963,-1.46372483089096,0.747890959825319,0.953452702688947,0.587023542419097,0,0.378309288376713,0.780015547223793,0,-0.669703422984331,0,0,0,-0.231513948432978,-0.0361537019127979,-0.956639686415918,0.137460576904036,-0.322850726004847,0.34644691498066,0,0,0,0.450471513387163,0.421586907589024,0,0.0459509931576249
0.650684161987214,0.480232873652519,23,-0.0839308911743638,-0.420487973977017,-0.880387954950152,-0.62093584982396,0.132415855196084,1.20597770421761,0.564826993205487,-1.47824588077997,0.7377558342233,0.919322636127548,0.611287195752963,0,0.411720508695131,0.779047817181519,0,-0.728984444165609,0,0,0,-0.252455406295047,-0.0824523253130302,-1.024792401844,0.190453980887525,-0.349678841218669,0.37354140997722,0,0,0,0.442293629819829,0.432382721907894,0,0.121325682349709
0.652625426236516,0.478295079726294,24,-0.108645264684578,-0.435878442158888,-0.880764759276009,-0.612420142975744,0.158288941181745,1.21129223994396,0.577671097428577,-1.4904247369615,0.734990938146041,0.911372595006759,0.616190091679722,0.0241682025847822,0.421582242726235,0.781754619896523,0,-0.757017504997305,0,0,0,-0.258422053664651,-0.0953387487644315,-1.04978472375308,0.207991925697569,-0.359321387625581,0.383230322643763,0,0,0,0.439852609209017,0.43864065261659,0,0.140991286100489
0.654098318797843,0.47697582280906,25,-0.127557536781691,-0.447517467845896,-0.880306202324053,-0.60662458415316,0.177298924606506,1.21480468205926,0.586546929317085,-1.49980313370472,0.732460849056911,0.904944637965084,0.621019793429555,0.0436906049884293,0.428543573625497,0.784359884708798,0,-0.777177894519025,0,0,0,-0.261661916801787,-0.103919111700226,-1.06766374585427,0.223152324246499,-0.365209103295769,0.391014384134057,0,0,-0.012037131316211,0.43829885275418,0.443236067825998,0,0.160106319578956
0.658395852521747,0.472447773005148,26,-0.186449252484703,-0.489652849247522,-0.888046213028186,-0.599014960364119,0.234115454706858,1.24030412485892,0.622959072040606,-1.54128055218429,0.732440810109389,0.897613410684978,0.640230782996237,0.0958464418981205,0.451051424910699,0.805273815517438,0,-0.842232611291747,0,0,0,-0.273751830089017,-0.1258291473914,-1.12694865951647,0.276095235974739,-0.381714231608498,0.426587265655702,-0.0568305655621602,0,-0.0445150137605436,0.444109927349772,0.466560740769834,0,0.223077379055367
0.660436837755848,0.469825389085495,27,-0.217369017796762,-0.512014599897342,-0.891972635832956,-0.595552532085573,0.266131408458475,1.2546294017313,0.642699408542284,-1.56396536990633,0.730597755368494,0.892874764900642,0.648898155245703,0.125211353073909,0.463453637299593,0.816376707563576,0,-0.877862594270851,0,-0.0137050857644306,0,-0.276770599826584,-0.137304132412214,-1.1553668450578,0.305895151774797,-0.389357644821727,0.44786864956163,-0.0855442472411243,0,-0.0616143241755734,0.446802228578134,0.478970941994185,0,0.257990064996548
0.668243097092064,0.449441998421472,28,-0.473582311775524,-0.667465099648527,-0.93048878529532,-0.575056134131098,0.468587961961223,1.37082816049452,0.792865891855602,-1.72885397771596,0.726131192592807,0.88217195693563,0.722517241641652,0.321076479752532,0.546404605955998,0.894464441170632,0,-1.11014621256872,0.144194283663239,-0.142889110785805,0,-0.317644698513175,-0.24292614657909,-1.37548901335115,0.499465306963921,-0.444182599371523,0.578927068962524,-0.269769525883314,0,-0.181046444340365,0.469929182685307,0.565544527588569,0,0.476431757735407
