"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.327871717899034,0.346936845122749,5,0,0,0,-0.564950927231499,0,0,0,0,0.380497626880168,0.693725584489316,0,0,0,0.0905634490492112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400164266812804,0,0,0
0.371924358254764,0.362374608828203,6,0,0,0,-0.599440214729107,0,0,0,-0.202671395518587,0.462557610231007,0.769658553000337,0,0,0,0.176475867459966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393419579556384,0,0,0
0.428908781559719,0.393831899840639,7,0,0,0,-0.644828459121396,0,0.219692567930471,0,-0.499585213900798,0.492726634824519,0.800770034396278,0,0,0,0.259247551869134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371976884001792,0,0,0
0.446267381783956,0.399907903271971,8,0,0,-0.0572317377152364,-0.643034192494159,0,0.294915780625435,0,-0.567613700730223,0.50716626278342,0.81204788893174,0,0,0,0.287105466455239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366644232143784,0,0,0
0.477716800462911,0.410601054093903,9,0,0,-0.174631629129718,-0.629537071304852,0,0.447461221841652,0,-0.713922609079107,0.531160226291767,0.826029269840326,0,0,0,0.342736323000831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343037020863076,0.0276672476760239,0,0
0.493005682595761,0.416775066754567,10,0,0,-0.225669771161365,-0.628876119873055,0,0.512302001241377,0,-0.758969068309814,0.536581066850599,0.843991202001379,0,0,0,0.367136364992533,0,0,0,0,0,0,0,0,0,-0.0486148408949078,0,0,0,0,0.344959840102213,0.0571593250510402,0,0
0.493923948982571,0.417303033321179,11,0,0,-0.228042113019837,-0.627593516302371,0,0.515734268930096,0,-0.76011022009433,0.536979290660156,0.844955179129679,0,0,0,0.368852542253783,0,-0.0038773291532842,0,0,0,0,0,0,0,-0.0506361116271981,0,0,0,0,0.345033295375222,0.0587047138480834,0,0
0.511008026584705,0.428634763878878,12,0,0,-0.272482072659731,-0.603803425638111,0,0.582584569020388,0,-0.780145807411346,0.544411169081247,0.864160772332243,0,0,0,0.399567584867113,0,-0.0714047278925211,0,0,0,-0.024259621814483,0,0,0,-0.0798545082895088,0,0,0,0,0.347865039123655,0.0933610292810541,0,0
0.526221131209123,0.438852106934926,13,0,0,-0.318040509163978,-0.578796251597115,0,0.649387187039614,0,-0.799119654769343,0.549898155445736,0.878833504495976,0,0,0,0.43077223253928,0,-0.138844662457075,0,0,0,-0.0506459235693663,0,0,0,-0.110263978438171,0.0173180215178825,0,0,0,0.346926809154577,0.122575069801982,0,0
0.531784339688504,0.443088693982022,14,0,0,-0.333150212561489,-0.570093720724809,0,0.667239231270556,0,-0.809454852896994,0.550325266876419,0.873256270285851,0.0300113506950104,0,0,0.438725714563667,0,-0.166503225360358,0,0,0,-0.0588807699659296,0,0,0,-0.12243687609851,0.0232627948610626,0,0,0,0.344245010110515,0.13345401894501,0,0
