"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.291620002402662,0.185264014187341,0.274248095215036,5,0,0,0,-0.188501115563429,0,0,0,0,0.267742229495653,0.341637520952781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276639659538111,0.302481705576884,0,0
0.439774819208112,0.22930449488457,0.316352390006159,6,0,0,-0.371320867587723,-0.402039805369789,0,0,0,0,0.587770113256119,0.642100388917599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234919093126536,0.308571077657258,0,0
0.473319668105003,0.248549027506136,0.325491925041454,7,0,0,-0.424792213808306,-0.398689438099307,0,0,0,-0.134863780672286,0.681414178472841,0.729477315216443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22164852133866,0.325805417551955,0,0
0.481520026519591,0.252412436235049,0.329779911422779,8,0,0,-0.435132200116207,-0.397165296586776,0,0,0,-0.154199394695,0.699701961016763,0.74892997902454,0,0,0,0,0,0,0,0,0,-0.0195078329047895,0,0,0,0,0,0,0,0,0.220657289314968,0.336715494946502,0,0
0.500956920776505,0.263752575677378,0.339464475668336,9,0,0,-0.463824400504249,-0.397301521193732,0,0,0,-0.204564114828097,0.735413072923864,0.782949433840221,0,0,0,0.0341072917484069,0,0,0,0,0,-0.0638877580842637,0,0,0,0,0,0,0,0,0.217864502607563,0.359243493490288,0,0
0.5359432101821,0.291517303740122,0.368434641198323,10,0,0,-0.527348507538219,-0.399436195722263,0,0.152733762524045,0,-0.301626778295254,0.745072237610739,0.803358152053566,0,0,0,0.0738272283331098,0,0,0,0,0,-0.140347060282751,0,0,0,0,0,0,0,0,0.213672231653463,0.380094929663564,0,0
0.560715556265409,0.311964038831045,0.386618412274924,11,0,0,-0.583461570149648,-0.39964132986842,0,0.258859188961239,0,-0.354465706495199,0.750722155166801,0.83645012461259,0,0,0,0.0989439191693479,0,0,0,0,0,-0.178190462585729,0,0,0,-0.0590971087663887,0,0,0,0,0.220722270718731,0.409158519236675,0,0
0.56383223269735,0.313949108979294,0.389119585593147,12,0,0,-0.589397553385284,-0.400049155917383,0,0.272520205951689,0,-0.361960341906662,0.751813711937259,0.838962852959058,0,0,0,0.102030948063774,0,0,0,0,0,-0.184203015990906,0,0,0,-0.0673616144584652,0,0,0,0,0.22058480652727,0.408819373015118,0.00823978320453115,0
0.571930646384396,0.317997218617586,0.395736946807885,13,0,0,-0.608613708598755,-0.405929817704392,0,0.296547106059153,0,-0.380244825072707,0.750487233558086,0.840982248094977,0,0,0.0264989443440897,0.107157584085053,0,0,0,0,0,-0.198712988623834,0,0,0,-0.084322949169083,0,0,0,0,0.218467406232297,0.408488430170672,0.0291953366244417,0
0.594274204007491,0.327201942071674,0.412248675758876,14,0,0,-0.670732798808905,-0.425628527162433,0.0670527463616896,0.34838165742818,0,-0.43515582785021,0.736631402735256,0.82615765394381,0,0,0.0950103131866878,0.115413028560726,0,0,0,0,0,-0.244640487615698,0,0,0,-0.126202636626723,0,0,0,0,0.206251483436156,0.408935851598716,0.0985261408127474,0
0.603505639724653,0.33025929118236,0.417479577985522,15,0,0,-0.697823574192879,-0.434502254164775,0.0993033545067822,0.368928910907326,0,-0.455546916505883,0.731492589448244,0.814986287474506,0,0,0.123204244739787,0.118711571460813,0,0,0,0,0,-0.267776271352135,0,0,0.0246583949601448,-0.148202204036539,0,0,0,0,0.196906507699236,0.402013117825879,0.123646241229493,0
0.603865175025801,0.330320445335329,0.417571826702093,16,0,0,-0.698569176183265,-0.43472113866756,0.100273188946018,0.36957697603738,0,-0.456253347209383,0.731473660291461,0.81485691523856,0,0,0.123968802192347,0.118826079402369,0,0,0,0,0,-0.268317520116096,-0.00130839482631384,0,0.0254094579258311,-0.148710977682888,0,0,0,0,0.196890726158084,0.402118970156151,0.124485778337306,0
0.637706774657132,0.340630221902482,0.427949832170272,17,0,0,-0.751584134308659,-0.449711377201748,0.16611237536551,0.436387440657809,0,-0.522400843610208,0.730361509516123,0.816071341084188,0,0,0.180170024689835,0.129930719364727,0,0,0,0,0,-0.317678177659768,-0.0639519156854851,-0.124736464756761,0.11679731763818,-0.181412131708771,0,0,0,0,0.205801266884309,0.435094495345139,0.19474855438558,0
0.660246329079533,0.3465108513037,0.430727840935116,18,0,-0.0489857745665603,-0.784142324201224,-0.452549882126254,0.225099005161723,0.491055889987925,0,-0.562506011149824,0.731914623218636,0.818763801552806,0,0,0.225616997613008,0.13728484036408,0,0,0,0,0,-0.353142270736599,-0.108809964716168,-0.210384047845721,0.180749097275644,-0.208700222218884,0,0,0,0,0.21229229862869,0.457790102675844,0.24865384108288,0
0.680509703226083,0.348311965005546,0.431107034166017,19,0,-0.097343286328966,-0.814120672154237,-0.452793931367679,0.296026125761761,0.540615923815743,0,-0.600323957623378,0.733871227136792,0.814774205567608,0,0,0.273676666631476,0.144179424174923,0,0,-0.0408608820992824,0,0,-0.379687075332496,-0.149695160725408,-0.284889533557846,0.243216837970566,-0.234906017592861,0,0,0,0,0.220377896048118,0.482079990003616,0.305802219671552,0
0.692630969799762,0.351564745605626,0.43310986117114,20,0,-0.124267353213984,-0.825957603165325,-0.438452155707865,0.341864572570902,0.575936823152653,0,-0.617590713257385,0.734254164823036,0.812026158488964,0,0,0.304470963943562,0.151586099630828,0,-0.0453691910194961,-0.0685648736148049,0,0,-0.391554635676936,-0.176709078315195,-0.340379556450749,0.287154868263237,-0.244015691735356,0,0,0,0,0.225980147624234,0.497848340260746,0.341738713398934,0
0.69666421872363,0.353441819231174,0.434125709968363,21,0,-0.134161334877553,-0.829682708103955,-0.433089438835273,0.35562918537391,0.58577302711114,0,-0.625127249138952,0.733918134165841,0.807163810162668,0.0144161592638347,0,0.31600286022193,0.153065336833885,0,-0.0635860284821044,-0.0772172660395268,0,0,-0.395184389602963,-0.184613821340115,-0.361845407924351,0.303015864397394,-0.248353668205561,0,0,0,0,0.22696000627839,0.504907807325806,0.352009121415556,0
0.704133748054895,0.358196793221513,0.436677856676821,22,0,-0.156171832279142,-0.840297096562896,-0.423578668288344,0.379733331833807,0.604437330324199,0.0235610466039605,-0.641922502860275,0.733388519752227,0.795824522279343,0.0392342798487693,0,0.336017626147019,0.15478263610592,0,-0.0997780225285887,-0.092865546039775,0,0,-0.403054176044826,-0.199457037654418,-0.401584726457991,0.331044273854243,-0.256938095298893,0,0,0,0,0.228561182012531,0.517632221447186,0.371430733805942,0
0.712289034141516,0.363785173876292,0.439662188090521,23,0,-0.181662660239577,-0.852078087695372,-0.41266773663614,0.405671297053831,0.625978540362857,0.0504182743142969,-0.662549492065354,0.73186265379836,0.782753697574095,0.0720279127707933,0,0.360386916038439,0.156726989009564,0,-0.139048787824348,-0.109990555821999,0,0,-0.410811514824851,-0.216479278244605,-0.447632712780665,0.368158035581282,-0.265153946286479,0,0,0,-0.0206829987058676,0.230891915203467,0.533266301363815,0.400615238054455,0
0.716810639214419,0.366717187564122,0.44113714019747,24,0,-0.198885596989014,-0.858645294815502,-0.404937167300005,0.424266733180115,0.63841550572558,0.0665532563141901,-0.675294487358524,0.730274659858129,0.772537908488914,0.092484120193803,0,0.375346218438743,0.15737109840929,0,-0.162788703581262,-0.120467651733182,0,0,-0.416224157344564,-0.228057965427628,-0.475834026765085,0.38775849995369,-0.269830987218645,0,0,0.0135222953038715,-0.035267118496516,0.231419681563885,0.53973764382739,0.416545535772327,0
0.719250331346668,0.36754541370034,0.441858621591177,25,0,-0.20785365280722,-0.861838624641866,-0.401321899998425,0.434646305300092,0.64403399929246,0.0737358775076373,-0.681598678903085,0.729714473730783,0.766620342196404,0.103271931399267,0,0.384333029974194,0.157721073575496,0,-0.174380905428565,-0.128558193903593,0.0101484697226969,0,-0.421866153925392,-0.234536433611695,-0.492522548303929,0.397958302285478,-0.272877311428898,0,0,0.019192526256057,-0.0447855031053861,0.231566546459816,0.541465372075522,0.427731656282151,0
0.728241926558292,0.367070661188994,0.443840693231339,26,0,-0.240272683862142,-0.885594527306712,-0.401511921592329,0.468753225123146,0.667201509897505,0.0963861403713735,-0.706230121918076,0.739623970925009,0.764458147983625,0.136549002812099,0,0.412683552951724,0.162970353797448,0,-0.205225909425337,-0.153979174069343,0.0478932806147886,0,-0.443264676939989,-0.249576607614417,-0.539709323682564,0.438904873134708,-0.283792806619744,0,-0.0738232579443708,0.0441123378712735,-0.0805946900028561,0.241508890997324,0.569706412848913,0.472824001648944,0
0.728332208699664,0.367074319608831,0.443874140602074,27,0,-0.240648794623619,-0.88579781927536,-0.401493312759543,0.469157038710291,0.667474719979454,0.0966415601208223,-0.706536545636289,0.739706986534722,0.764409084470768,0.136942419890441,0,0.412958181517804,0.163051569881235,0,-0.205659499934029,-0.154271174043119,0.0482711779968394,0,-0.443478257891706,-0.24972618923976,-0.540218897866292,0.439360960097052,-0.283970963245881,0,-0.0745968695410404,0.0443078278819376,-0.0810271670691957,0.241624213484282,0.569989195655384,0.473154345093763,0.00037620981103855
0.738627181310918,0.361730747996107,0.446549389021092,28,0,-0.293018381855548,-0.909215293647592,-0.399425028252465,0.529552337634244,0.697701720488672,0.129329771846441,-0.740442924113677,0.753300863296205,0.757529137689376,0.186107090436231,0,0.450564403538054,0.168080321793264,0,-0.26260044170711,-0.191562210498997,0.10508577663204,0,-0.473700835676305,-0.266399448692485,-0.595096372027389,0.50339452000818,-0.309518842087517,-0.0445195318671147,-0.168018478587123,0.0769418525897997,-0.137245814890598,0.258267915286594,0.607324823052026,0.522502266110658,0.0450808035021335
0.741806249289986,0.359783312009967,0.446166533005849,29,-0.0180512562587248,-0.310715976466414,-0.916775890514584,-0.395221097669842,0.558168258316379,0.709679052479057,0.144618783014718,-0.753531703417294,0.759829493114243,0.755189017843001,0.204786538802193,0,0.467304332187814,0.171353902628074,0,-0.2838425276257,-0.204526897729156,0.128375812370934,0,-0.486720613166492,-0.273170183481074,-0.618766004339,0.527342299171864,-0.320222508775216,-0.0623106367257796,-0.207968285869055,0.0901417064227029,-0.161015625624704,0.265968333903378,0.623596444061144,0.542995574785462,0.0634896585620713
0.745060300332012,0.356423215721825,0.445314038918142,30,-0.0393490439955507,-0.330567436893512,-0.928157657916629,-0.389990774129504,0.591126405496419,0.728342991165973,0.161935115648327,-0.76975841026735,0.764626147136991,0.755930943281015,0.226170283989779,0,0.488078318779908,0.174946909025944,0,-0.306647722440551,-0.219798419236442,0.168041532892747,-0.0254364366265148,-0.501037127016849,-0.284587516087458,-0.648385709974609,0.558985047787802,-0.333218117449003,-0.0858174583026594,-0.25858653416856,0.11134053132295,-0.187165704471167,0.274451421185156,0.651478551870794,0.568621066977607,0.0844288024149508
