"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.540355785201332,0.0986947558770103,0.386482215308911,5,0,0,0,-1.43392039633722,0,0,0,0,0,1.32124131844915,0.137523544755927,0,0,0.275196696282069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69995883685008,0,0,0
0.54088317336734,0.0986572196465884,0.38652935035655,6,0,0,0,-1.43625603541838,0,0,0,0,0,1.3218380297142,0.139482716061866,0,0,0.276329368954534,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236376075220752,0.700969681439988,0,0,0
0.554739148933388,0.100265956314403,0.387809679529184,7,0,0,-0.0475561518090526,-1.46353580667167,0,0,0,0,0,1.34536754700963,0.182608548763247,0,0,0.3080589139078,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458141198072838,0.720871068607326,0,0,0
0.555011277668192,0.100291851862075,0.387838441886,8,0,0,-0.0484401519303522,-1.46392610718352,0,0,0,0,0,1.3456019895537,0.183419919969574,0,0,0.308599913228264,0,0,0,0,0,0,0,0,0,0,0.000499173103235001,0,0,-0.0467488256452221,0.720994088904325,0,0,0
0.572935197443515,0.106649070721046,0.389897709622912,9,0,0,-0.079810593866391,-1.45449854293009,0,0,0,-0.0709294713965104,0,1.35217382171279,0.245984382392362,0,0,0.342597410065549,0,0,0,0,0,0,0,0,0,0,0.0267917934384866,0,0,-0.0855364773396795,0.723227677923488,0,0,0
0.622755753274823,0.1332237838371,0.407284805442868,10,0,0,-0.185112328979884,-1.40515138814327,0,0.20982822333616,0,-0.285053839159042,0,1.27902858535016,0.374106601104763,0,0,0.389030766150537,0,0,0,0,0,0,0,0,0,0,0.0833967323083371,0,0,-0.175133325247677,0.715059973279911,0,0,0
0.684801905129018,0.164546250533097,0.435267703574083,11,0,0,-0.28505630937005,-1.23616128795409,0,0.453461817668931,0,-0.497150753416482,0,1.1785703550362,0.57758032507043,0,0,0.47008359811731,0,-0.24532639641212,0,0,0,0,0,0,0,0,0.142408779189039,0,0,-0.232105187833733,0.673695059904565,0,0,0
0.722821784311377,0.176140972390891,0.450633145846944,12,0,0,-0.35754947712339,-1.16202756388407,0,0.62149033642775,0,-0.622380823327322,0,1.14530878674103,0.67539239544253,0,0,0.52676330509776,0,-0.374226545972239,0,-0.119379923201613,0,0,0,0,0,0,0.217014705158882,0,0,-0.222583145999807,0.672177950640488,0,0,0
0.729024481373929,0.177324672801548,0.452196265770623,13,0,-0.0307200760144815,-0.363465238525411,-1.14574576084113,0,0.654655273254804,0,-0.635554612407286,0,1.14920368842067,0.686005113024134,0,0,0.533306726335796,0,-0.390779382725592,0,-0.133061596235689,0,0,0,0,0,0,0.228313439004044,0,0,-0.22404153234553,0.671883959055673,0,0,0
0.733228833582464,0.178330508826369,0.453106236516456,14,0,-0.0527421756232609,-0.367562168045843,-1.13450698350905,0,0.676109633363496,0,-0.64485197452744,0.00369392170060857,1.15180702254202,0.692983759140411,0,0,0.537366628994806,0,-0.402502505387354,0,-0.142272117466298,0,0,0,0,0,0,0.235843543836456,0,0,-0.225049067898658,0.671682482880101,0,0,0
0.745985915288307,0.182862047752786,0.455913936224013,15,0,-0.108382353112014,-0.380622143544877,-1.1096163435579,0,0.734104059703328,0,-0.675259052760036,0.0136457517440508,1.16436255955965,0.724649184290547,0,0,0.551976878670449,0,-0.441909063317244,0,-0.154450379476782,0,0,0,-0.0431717081561928,0,0,0.267270433845047,0,0,-0.219641344194052,0.677043520306023,0,0,0
0.78030592743354,0.195742350730021,0.462758112564905,16,0,-0.288780874757493,-0.425259231972823,-1.02827632127028,0,0.924108481908916,0,-0.773523899858359,0.0467887225219037,1.21359704770769,0.823361691695965,0,0,0.596334635974052,0,-0.568151046745632,0,-0.179021085195303,-0.0271051060268779,0,0,-0.177949748829923,0,0,0.369334898625043,0,0,-0.197182639333535,0.691724475556652,0,0,0
0.780672724189853,0.19587664716032,0.462810463326796,17,0,-0.291141715789381,-0.426038063975793,-1.02743180539527,0.00126234083833306,0.926080000427186,0,-0.77468677037931,0.0470895835752656,1.2138744093575,0.824368350630712,0,0,0.596793860981312,0,-0.569505365765312,0,-0.179366824497473,-0.0274369130134478,0,0,-0.179503020036993,0,0,0.370571966717557,0,0,-0.196839269935596,0.691909236260713,0,0,0
