"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.351148652005922,0.356435307626089,5,0,0,0,-0.713784398751067,0,0,0,0,0.508950706813477,0.639242406181274,0,0,0,0.18558066326868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380010622487635,0,0,0
0.43218362814047,0.370093902376252,6,0,0,0,-0.766671916590298,0,0,0,-0.480959044110326,0.680321088702261,0.82973267727038,0,0,0,0.370877092925819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366700101802165,0,0,0
0.437691699197523,0.37315470662747,7,0,0,0,-0.769744169027291,0,0.0308961716902816,0,-0.517443854576283,0.680415988875503,0.832939998186204,0,0,0,0.378794952718823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364140912132763,0,0,0
0.474936705450473,0.389057854933519,8,0,0,-0.14695266382447,-0.751073622720757,0,0.246048249917826,0,-0.691691615064645,0.69715755818013,0.858108930780281,0,0,0,0.437577498878098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350825663853537,0,0,0
0.508421907124849,0.404050107057762,9,0,0,-0.293652730493536,-0.760718905535512,0,0.453958627221688,0,-0.816436931306126,0.715897538212467,0.921937975615295,0,0,0,0.502002263930684,0,0,0,0,0,0,0,0,0,-0.103336992730141,0,0,0,0,0.380349155085181,0,0,0
0.537637072318454,0.420597467096645,10,0,0,-0.475140671061176,-0.773652932191254,0,0.720741361203274,0,-0.961915313310382,0.744057227297564,1.00818647533747,0,0,0,0.580898642143709,0,0,0,0,0,-0.0715500655220983,0,0,0,-0.197884952839546,0,0,0,0,0.426260228942443,0,0,0
0.53872184961621,0.421279835660394,11,0,0,-0.481299716873233,-0.772297333250751,0,0.729965656273171,0,-0.96705458647387,0.743479855649622,1.01007253883708,0,0,0,0.583066972231264,0,0,0,0,0,-0.0753883932770596,0,0,0,-0.202681842438521,0,0,0,0,0.426247227890605,0.00588962143169435,0,0
0.540454885626737,0.422771446493062,12,0,0,-0.487404507768224,-0.766002060722367,0,0.741037457326291,0,-0.968872912009742,0.742678062248789,1.01210699624288,0,0,0,0.586828528256533,0,-0.0133803631491574,0,0,0,-0.0793225836872514,0,0,0,-0.206774657623926,0,0,0,0,0.425908815486135,0.0131972254000452,0,0
0.544538982956158,0.425412960918417,13,0,0,-0.495084922698799,-0.758195673566919,0,0.761898025295383,0,-0.978726382291086,0.742882034140217,1.02141310960258,0,0,0,0.594681203167286,0,-0.0344034432382814,0,0,0,-0.0823563631442679,0,-0.0273947161772991,0,-0.206765501756937,0,0,0,0,0.430372712435387,0.0316799182327357,0,0
0.547168602196596,0.427231583664136,14,0,0,-0.499010443085423,-0.753729162554806,0,0.771456761082303,0,-0.986205811063021,0.742348244731451,1.02202464226121,0.0134248105410474,0,0,0.59790053037901,0,-0.0483312250000349,0,0,0,-0.0835548440180063,0,-0.043871097263856,0,-0.207245801346602,0,0,0,0,0.431992917113295,0.0428004782234294,0,0
0.548192635970979,0.42802153218248,15,0,0,-0.500987270502225,-0.752406819174567,0,0.77417887849174,0.00396179213892934,-0.989045642014789,0.741940547865711,1.02160197406498,0.0175969247313671,0,0,0.598586473556043,0,-0.0533712773844265,0,0,0,-0.0842112519659346,0,-0.0494686419838243,0,-0.207482807297261,0,0,0,0,0.432465541838811,0.0466415776354419,0,0
0.567625473106048,0.442418882067008,16,0,0,-0.537440478098018,-0.72487103071525,0,0.826251135318706,0.0735036584114025,-1.04266871057775,0.728549415572553,1.00357980706077,0.0971614674527455,0,0,0.613388765230094,0,-0.146364341227016,0,0,0,-0.0996330285185657,0,-0.174552744863343,0,-0.209572013829211,0.0527016799782933,0,0,0,0.433115378206589,0.106851040597992,0,0
0.603888339941273,0.472641644923225,17,0,0,-0.650761095144643,-0.683182746080204,0,0.922985628932527,0.21708905052159,-1.18335390716409,0.680439601613011,0.956078851817945,0.283946445739773,0,0.12832551332149,0.64811073996507,0,-0.363817589791985,0,0,0,-0.139385875742112,0,-0.453929732350818,0,-0.213410700682963,0.16838468498305,0,0,0,0.428892903517476,0.253588226544876,0,0
0.625954198756765,0.485066961846899,18,0,-0.180016944634931,-0.720252335351474,-0.632454322436764,0,1.02851706346706,0.363258100060601,-1.27167845673741,0.672502171016111,0.937921367865682,0.421036838150885,0,0.235652577549622,0.673648359386445,0,-0.520096419693409,0,0,0,-0.167278307884703,0,-0.643963045644254,0,-0.234853971768887,0.255449038497186,0,0,0,0.424959304883693,0.357648983274552,0,0
0.634670331575482,0.48792930811103,19,0,-0.25490501256765,-0.742570967907799,-0.607673753191361,0,1.06755752985012,0.414245023097721,-1.29795391336995,0.671065666615566,0.917357725855002,0.482289168457501,0,0.280139067537306,0.681364973500507,0,-0.589011569221192,0,0,0,-0.188505083001504,0,-0.751364299729006,0.0890334542669642,-0.257414135311869,0.28266122779432,0,0,0,0.413501753223069,0.390183144102256,0,0
0.637370905710063,0.488565314468826,20,0,-0.283439100357512,-0.752534881091299,-0.599699029496161,0.0209610776209094,1.07626277615616,0.430989115720194,-1.3059083082608,0.667766499582893,0.905114032891858,0.500982793838101,0,0.293108647589283,0.681994394055065,0,-0.610621904146402,0,0,0,-0.196962644537749,0,-0.787690776326227,0.121778627437295,-0.263994622639689,0.291288370560792,0,0,0,0.408529924824443,0.402075006578843,0,0
0.638139001808517,0.489098347171219,21,0,-0.29039120679689,-0.75422977274785,-0.597407690928947,0.027653983066182,1.07838886795612,0.435076479090175,-1.30850380465422,0.666554275425867,0.901656522657621,0.505305176727181,0,0.295901843934681,0.681703508544877,0,-0.617272443607714,0,0,0,-0.199609425075317,0,-0.796371217231515,0.127871234849013,-0.267421105486204,0.293598205866363,0,0,0,0.407091395349044,0.403198706105034,0,0.00720646695649842
0.6401206591093,0.489040826228369,22,-0.0192371150191657,-0.30213278209631,-0.754834808475734,-0.58765780031751,0.048119629891841,1.08177765170002,0.446225186824354,-1.31226716194829,0.664463312286016,0.893771371770507,0.512548723813699,0,0.303757460839246,0.680969788719481,0,-0.631129077204353,0,0,0,-0.205299410444636,0,-0.815979084835214,0.139818902589004,-0.27513616527747,0.298681700420058,0,0,0,0.404363512928442,0.405482902469095,0,0.0236932613669112
0.650873380894506,0.484134359189333,23,-0.134285310562659,-0.374604608994481,-0.760894972687151,-0.534883804260044,0.175415313581575,1.10973059517461,0.517202391866289,-1.34134403337409,0.655510843565775,0.850297444634494,0.550578669855279,0,0.354613472160219,0.685598155365495,0,-0.715481048092415,0,0,0,-0.235939424300698,-0.0664727215987368,-0.918720746924474,0.213153492408875,-0.315267605189921,0.339073029888651,0,0,0,0.395833404932984,0.421445999111409,0,0.129441463439016
0.652705242629836,0.483079571156888,24,-0.157876068954582,-0.389256917061985,-0.761252885548518,-0.524684668122375,0.200691998693546,1.11479366030256,0.530745033193665,-1.34697444764713,0.653191170914697,0.840895175579061,0.559675653009819,0,0.364374270475083,0.686990285173124,0,-0.730819884944333,0,0,0,-0.240740354479093,-0.0786958276614167,-0.938136136736401,0.230043995306307,-0.32173215950695,0.34768109357673,0,0,-0.013495842701131,0.394433904366033,0.424356280620853,0,0.155792672152434
