"train_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.324584646329893,0.345558165482638,5,0,0,0,-0.545921717707602,0,0,0,0,0.361350111377731,0.710790854694743,0,0,0,0.0717417150362257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402039036598903,0,0,0
0.361057112774762,0.359395813157611,6,0,0,0,-0.574197598629429,0,0,0,-0.163419568606478,0.4285439618056,0.771148287011832,0,0,0,0.141691127524492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396233790893983,0,0,0
0.405796665174621,0.385868277720894,7,0,0,0,-0.608070861058105,0,0.158036268088716,0,-0.379798523258185,0.452641035736717,0.793075105354048,0,0,0,0.203699125002443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380417850134367,0,0,0
0.429437187513756,0.397862130907908,8,0,0,0,-0.618574079969218,0,0.247682246632841,0,-0.511687078919543,0.461619582945402,0.797114126318469,0,0,0,0.238472304230651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359278287648537,0.0260946111128605,0,0
0.476104750439944,0.413576608768532,9,0,0,-0.163127016046215,-0.602786788190655,0,0.458584392398474,0,-0.714464060280254,0.498541877218997,0.817302573603397,0,0,0,0.318253162603998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328638222090374,0.0590576366018835,0,0
0.482537621618254,0.416170955612809,10,0,0,-0.183548039072006,-0.60281806189044,0,0.484409457616946,0,-0.732433098909863,0.50103999517184,0.824530332875013,0,0,0,0.328240022609517,0,0,0,0,0,0,0,0,0,-0.0191834725527706,0,0,0,0,0.32956816564205,0.0701946985097147,0,0
0.492715823639993,0.421884057315223,11,0,0,-0.209064156956247,-0.59020428350784,0,0.520704219583682,0,-0.744958031470708,0.505915183538209,0.834931388773132,0,0,0,0.346849161101394,0,-0.0398177801581036,0,0,0,0,0,0,0,-0.040539256517064,0,0,0,0,0.330673875988532,0.0855096796250134,0,0
0.502912240846044,0.428516355581864,12,0,0,-0.23491762217116,-0.577544671548744,0,0.558944418378326,0,-0.756892029249926,0.510812326100106,0.846103342124013,0,0,0,0.364867300877011,0,-0.077274433957514,0,0,0,-0.0136720320776807,0,0,0,-0.0572935075271279,0,0,0,0,0.332599877156653,0.104267031896043,0,0
0.52401013064779,0.442314907585239,13,0,0,-0.29605759577667,-0.546907774113462,0,0.647180409654077,0,-0.783145328349548,0.519741824164822,0.866159636713407,0,0,0,0.407157720987136,0,-0.163491341011945,0,0,0,-0.0478966064295626,0,0,0,-0.0974667666699364,0.0217891583509838,0,0,0,0.332339219504934,0.140597442975764,0,0
0.529353717254381,0.446303116617974,14,0,0,-0.310455125867565,-0.539328983407239,0,0.663935819946534,0,-0.793158734774755,0.520635723190014,0.861065528142329,0.0279494347944424,0,0,0.414956590075872,0,-0.188708596061335,0,0,0,-0.055460435958772,0,0,0,-0.108880623354185,0.0271107337115005,0,0,0,0.330092553397907,0.150246116165251,0,0
0.535384324162688,0.451593622724824,15,0,0,-0.329015410031998,-0.53392721477304,0,0.675632813828347,0.0305933158525107,-0.804980231323759,0.519910019286928,0.85161346912484,0.0510629032859574,0,0,0.419233351333502,0,-0.214565700280319,0,0,0,-0.064458649662401,0,0,0,-0.120194738985522,0.0318622720813939,0,0,0,0.327506470657996,0.159727329605564,0,0
0.566872603260472,0.473204150175421,16,0,0,-0.38789095249833,-0.509634774957192,0,0.751016887558174,0.122542402074917,-0.887320604119859,0.514746876708651,0.837331281347075,0.155825445609206,0,0,0.449378209790043,0,-0.330131261715725,0,0,0,-0.086395587072984,0,-0.170659222643548,0,-0.128161005512081,0.100795493239325,0,0,0,0.334429230804351,0.234127581387979,0,0
0.58611112528596,0.487486370361318,17,0,0,-0.442339940555309,-0.500506728394052,0,0.795244521843215,0.182037750137652,-0.95348681147263,0.502759940872257,0.823785410299272,0.233183266505287,0,0.0549011170992248,0.470728655229643,0,-0.415733640140536,0,0,0,-0.103989914005092,0,-0.290142571076597,0,-0.13315692293909,0.148327446732148,0,0,0,0.336580794770628,0.29180762509398,0,0
0.595809509187712,0.492425691024014,18,0,-0.0476653082105502,-0.464848460170091,-0.490742046558441,0,0.825611420702699,0.221416903581197,-0.981309462043057,0.504192396650373,0.821656602748813,0.270402311846824,0,0.0847782696838937,0.480983151305453,0,-0.45603827516468,0,0,0,-0.112102614969174,0,-0.343609958940053,0,-0.140464348694791,0.17176183538808,0,0,0,0.337372516341475,0.31860506650203,0,0
0.608385815205687,0.496518808682506,19,0,-0.106339697605372,-0.489319148837489,-0.477409870897064,0,0.86038737394687,0.263044644736731,-1.00964857438663,0.508614749081276,0.810586202634259,0.319613220852744,0,0.121980694942118,0.492798795185233,0,-0.508067694793942,0,0,0,-0.129338510062251,0,-0.43115279096504,0.0646167946335667,-0.159956693760263,0.194202499314787,0,0,0,0.331900813026124,0.343487192954343,0,0
0.615053823489847,0.498113097976344,20,0,-0.144319989658418,-0.506768193852204,-0.470417541488859,0.0256257271594925,0.875267479890905,0.286662612687425,-1.02529518013842,0.5079738994418,0.797914025869949,0.345767423075274,0,0.141137722920132,0.49747931186206,0,-0.53613059107126,0,0,0,-0.140927826904631,0,-0.482130626604721,0.10512744061827,-0.170062704840487,0.206574732489517,0,0,0,0.327530911748593,0.358991366795585,0,0
0.624139074691748,0.494564932970096,21,-0.0657323287166337,-0.182767973612354,-0.520717711889209,-0.446137102917267,0.0782018747980271,0.891644423770413,0.325835938558299,-1.04070603401735,0.510260162184543,0.781219181545059,0.373349697081223,0,0.173137617526189,0.504608578034643,0,-0.57024783452758,0,0,0,-0.15581596196098,0,-0.552566880272292,0.153823471288579,-0.183959045802064,0.223247229835355,0,0,0,0.323894341728325,0.379428357365078,0,0
0.637433625332563,0.493696536522488,22,-0.161441554951159,-0.249385085880684,-0.536678289314016,-0.404223314545403,0.180990278818031,0.919285123726623,0.389396774426683,-1.07465558562318,0.508078591455945,0.747284387115586,0.417905053076422,0,0.220520213615764,0.510524010869938,0,-0.64429781505751,0,0,0,-0.187668065849104,0,-0.667078977390136,0.214152600915592,-0.228488397868345,0.253323758813237,0,0,0,0.314371746544145,0.392546905380813,0,0.0855376417207577
0.637652189110681,0.493668602648146,23,-0.163088416391461,-0.250577836742917,-0.536991011517815,-0.403558238000446,0.1829333892975,0.91988313531556,0.390583598765152,-1.07532944460593,0.507936536010895,0.746655750381259,0.418608340537695,0,0.221406592856126,0.510667255880304,0,-0.645642907155594,0,-0.00105642951872669,0,-0.187973797779039,0,-0.668867777521201,0.215345831371184,-0.229180096817846,0.254064508006654,0,0,0,0.314210034254653,0.392787132355285,0,0.0871838510187114
0.639644918817348,0.492934099312026,24,-0.177349639471173,-0.261111801115376,-0.53988527994752,-0.398462071494421,0.200346386969316,0.925947771263985,0.401326793704774,-1.08186823076519,0.507145282575721,0.741676700187359,0.423926223313968,0,0.229498488534232,0.513016334978914,0,-0.65741574379855,0,-0.00981067381473528,0,-0.190217485315538,-0.00900923278813331,-0.682293112725932,0.225871556689541,-0.234323631840809,0.261701423583079,0,0,0,0.313822635099054,0.395159186161438,0,0.102308120015993
0.650319187254169,0.486886800939719,25,-0.273044049190642,-0.330689066799571,-0.555408187975311,-0.366558916883126,0.31314200355902,0.963349806165072,0.468846139704783,-1.12389770359261,0.50013138034287,0.706380694426115,0.465086028542225,0,0.280710565576609,0.530356404534802,0,-0.728041318471059,0,-0.0648238237304142,0,-0.199981997801368,-0.0635764309748027,-0.766055692520031,0.30356941372153,-0.261757293100523,0.313442561973554,0,0,-0.0556773879568197,0.312616353370037,0.409522161362456,0,0.222358355717201
