"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.313872983791409,0.238812230822152,0.292768548916925,5,0,0,0,0,0,0.702481196803946,0,-0.620221658384571,0.47427660391111,0,0,0,0,0.622704722730772,0,0,0,0,0,0,0,0,0,-0.179240865061257,0,0,0,0,0,0,0,0
0.397101367816119,0.297488512018372,0.343982378786369,6,0,0,0,0,0,1.03090132838831,0,-1.18293756369833,0.68299037670495,0,0,0,0,0.840532106535535,0,0,0,0,0,-0.139635113128735,0,0,0,-0.231851134801729,0,0,0,0,0,0,0,0
0.431379867371952,0.322425131962123,0.362254110110544,7,0,0,0,0,0,1.13944210193815,0,-1.42321374878153,0.744930985105158,0,0,0,0,0.913227716872181,0,0,0,0,0,-0.228238606376782,0,0,0,-0.268488253589144,0.122339804831973,0,0,0,0,0,0,0
0.436746690346032,0.325606533835743,0.364932022164383,8,0,0,0,0,0,1.15385093524234,0,-1.47190575347385,0.752169931840137,0,0,0,0.0172279714413483,0.924453036738055,0,0,0,0,0,-0.244363997292589,0,0,0,-0.274146888671892,0.14271476417645,0,0,0,0,0,0,0
0.464975492300715,0.340699079532747,0.380134300953409,9,0,0,0,0,0,1.17825974642835,0.182000636336421,-1.77083947533939,0.788735694137529,0,0,0,0.0817141164231679,0.937875266128419,0,0,0,0,0,-0.340118894491702,0,0,0,-0.300889917376096,0.243262827753296,0,0,0,0,0,0,0
0.480014739639196,0.347587767149081,0.38490176288461,10,0,0,0,0,0,1.26381204495743,0.237227006785682,-1.93246697215774,0.813249380451071,0,0,0,0.0980048553677773,0.975282240202524,0,0,0,0,0,-0.368374905007294,0,-0.133165777911346,0,-0.28982869569803,0.336260823009932,0,0,0,0,0,0,0
0.482638332415657,0.349272492746334,0.386413117773241,11,0,0,0,0,0,1.27353922925704,0.24576486761958,-1.94376089515366,0.817552023119563,0,0,0,0.101676329671184,0.982861179792541,0,-0.0180245037287684,0,0,0,-0.370677460083642,0,-0.152205930368779,0,-0.285734580395756,0.349009740270704,0,0,0,0,0,0,0
0.506902347910529,0.370389643363543,0.401503744692771,12,0,0,0,0,0,1.3616893661578,0.330929700770136,-2.03675738601138,0.848253058842003,0,0,0,0.131471648353089,1.04470728790744,0,-0.204108009345162,0,0,0,-0.392006885532619,0,-0.346463023425459,0,-0.250002566623626,0.466154016107896,0,0,0,0.0461327927998859,0,0,0
0.51609837040384,0.380868264225882,0.408063640128923,13,0,0,0,-0.0201297424019886,0,1.40177143418183,0.372134852071786,-2.07028523728207,0.861328678321724,0,0,0,0.148571308835402,1.07334322790419,0,-0.27797848847115,0,0,0,-0.401995670890807,0,-0.428361661039058,0,-0.23798068703603,0.514874931077595,0,0,0,0.0647070547285807,0,0,0
0.519017940061494,0.384465203439207,0.410109325228145,14,0,0,0,-0.0251569427618218,0,1.4083714026004,0.382634240338086,-2.07749311863027,0.861555028531378,0,0,0,0.155279474585143,1.07905841810074,0,-0.296742346278099,0,0,0,-0.405091253715101,0,-0.453478637318029,0,-0.236631737542675,0.524395381576396,0,0,0,0.068578251514631,0.0147218389992169,0,0
