"train_SR","valid_SR","test_SR","portsN","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
0.319764736326191,0.24753462971648,0.297936519155091,5,0,0,0,0,0,0.732453302773795,0,-0.671044269515489,0.476985061518444,0,0,0,0,0.615156657517285,0,0,0,0,0,0,0,0,0,-0.153550752294035,0,0,0,0,0,0,0,0
0.384873673774611,0.292991885158891,0.338929187463994,6,0,0,0,0,0,0.977889378841739,0,-1.09161116909452,0.634334998551737,0,0,0,0,0.780273731811563,0,0,0,0,0,-0.10542552972482,0,0,0,-0.195461410385701,0,0,0,0,0,0,0,0
0.433275819353094,0.327505873122322,0.365314768044835,7,0,0,0,0,0,1.12602985388606,0,-1.41606613200143,0.721289272468375,0,0,0,0,0.882755682866599,0,0,0,0,0,-0.225117432431782,0,0,0,-0.247890249495234,0.158999004707409,0,0,0,0,0,0,0
0.433611292588604,0.327704319835731,0.365505308492131,8,0,0,0,0,0,1.12639782770325,0.00193945429413567,-1.41879588756481,0.721797251280906,0,0,0,0,0.88293158837041,0,0,0,0,0,-0.22604307989352,0,0,0,-0.248197321823556,0.159970167633187,0,0,0,0,0,0,0
0.464747759851739,0.343798265200942,0.382179253628694,9,0,0,0,0,0,1.15515363751565,0.193313821508001,-1.73939936142709,0.763682370859003,0,0,0,0.0697940925351539,0.90168804494824,0,0,0,0,0,-0.328863259618661,0,0,0,-0.279222888819529,0.263853542499233,0,0,0,0,0,0,0
0.473125732687568,0.347611202411167,0.384906607500571,10,0,0,0,0,0,1.19998441730976,0.222053021587482,-1.82398792958612,0.776654251738777,0,0,0,0.0783798781884477,0.921474005509454,0,0,0,0,0,-0.343688519341086,0,-0.0695092348453323,0,-0.273601287826566,0.312241397265187,0,0,0,0,0,0,0
0.473907936525873,0.348126797878655,0.38520028820695,11,0,0,0,0,0,1.20403957652628,0.224785106181478,-1.83162492462339,0.777546342317506,0,0,0,0.0789967392941792,0.922960918658091,0,0,0,0,0,-0.345075283798884,0,-0.0762581048758997,0,-0.273236373917497,0.316576705636944,0,0,0,0.00128929860119311,0,0,0
0.506101990940444,0.375422404833262,0.405055974178856,12,0,0,0,0,0,1.31575637789322,0.329903039368732,-1.95177942412216,0.817377830558497,0,0,0,0.116681506721163,1.00199032262592,0,-0.228033858016304,0,0,0,-0.372613441341261,0,-0.317763636876979,0,-0.230383888968602,0.461402591647064,0,0,0,0.0574625805107128,0,0,0
0.508764119411929,0.378361818178653,0.406928384166625,13,0,0,0,-0.00537797473581708,0,1.32674896037614,0.340924446930176,-1.96124989237896,0.821055635336547,0,0,0,0.121338899751295,1.00990039823146,0,-0.247643874195664,0,0,0,-0.375397962054508,0,-0.339834212684203,0,-0.227283240515483,0.474458393734388,0,0,0,0.0623604222046306,0,0,0
0.511261117619939,0.381716246546349,0.408770557439877,14,0,0,0,-0.010916272930161,0,1.33513148788314,0.350341508148753,-1.96874810460186,0.823521135247899,0.00632685103157749,0,0,0.125203907403238,1.01522859567654,0,-0.266245219895212,0,0,0,-0.377434830118608,0,-0.360721269026692,0,-0.224401122620935,0.48578501737883,0,0,0,0.0669283164234923,0,0,0
