date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,turnover_portfolio,turnover_stock,cost,net_ret,wealth_gross,wealth_net,drawdown_net
20121130,2013-11-30,2013,11,AP-Trees static + stock-level TC (lagged trade),-0.010928821483421721,0.0,0.2672398639810013,0.0,0.2672398639810013,0.0006680996599525033,-0.011596921143374224,24.14957134228332,19.80048938795074,-0.11113985144909988
20121231,2013-12-31,2013,12,AP-Trees static + stock-level TC (lagged trade),0.0010216195971364452,0.0,0.2533712291886429,0.0,0.2533712291886429,0.0006334280729716073,0.0003881915241648379,24.174243017629042,19.808175770105457,-0.11079480347326465
20130131,2014-01-31,2014,1,AP-Trees static + stock-level TC (lagged trade),0.10455509324221146,0.0,0.2597342201569899,0.0,0.2597342201569899,0.0006493355503924747,0.10390575769181899,26.701783250397124,21.866359281990995,-0.018401263784651345
20130228,2014-02-28,2014,2,AP-Trees static + stock-level TC (lagged trade),0.017697947390435804,0.0,0.21747583088683248,0.0,0.21747583088683248,0.0005436895772170812,0.017154257813218724,27.17435000559347,22.241460446550736,-0.0015626659944836252
20130328,2014-03-31,2014,3,AP-Trees static + stock-level TC (lagged trade),0.01982266654216347,0.0,0.22636946759615031,0.0,0.22636946759615031,0.0005659236689903758,0.019256742873173093,27.71301808425439,22.669758531493812,0.0
20130430,2014-04-30,2014,4,AP-Trees static + stock-level TC (lagged trade),-0.012233087731083142,0.0,0.21056304040729337,0.0,0.21056304040729337,0.0005264076010182334,-0.012759495332101375,27.374002302736614,22.38050385333135,-0.012759495332101412
20130531,2014-05-31,2014,5,AP-Trees static + stock-level TC (lagged trade),0.05879730699319075,0.0,0.24489227399406407,0.0,0.24489227399406407,0.0006122306849851602,0.058185076308205595,28.98351991976293,23.682715177853527,0.0
20130628,2014-06-30,2014,6,AP-Trees static + stock-level TC (lagged trade),-0.013350732100160132,0.0,0.23362787467236176,0.0,0.23362787467236176,0.0005840696866809044,-0.013934801786841037,28.59656870999452,23.352701236075927,-0.013934801786841033
20130731,2014-07-31,2014,7,AP-Trees static + stock-level TC (lagged trade),0.09304636128912316,0.0,0.2882968252466267,0.0,0.2882968252466267,0.0007207420631165668,0.0923256192260066,31.257375373813908,25.508753838296567,0.0
20130830,2014-08-31,2014,8,AP-Trees static + stock-level TC (lagged trade),0.0073904699190067745,0.0,0.3048001956318612,0.0,0.3048001956318612,0.0007620004890796531,0.006628469429927121,31.488382066261185,25.677837833309255,0.0
20130930,2014-09-30,2014,9,AP-Trees static + stock-level TC (lagged trade),0.05236870194991974,0.0,0.238380775040662,0.0,0.238380775040662,0.000595951937601655,0.05177275001231808,33.137387761574416,27.00725011231002,0.0
20131031,2014-10-31,2014,10,AP-Trees static + stock-level TC (lagged trade),0.026576149613173686,0.0,0.2634583376871856,0.0,0.2634583376871856,0.0006586458442179639,0.025917503768955723,34.018051936515775,27.707210618884943,0.0
20131129,2014-11-30,2014,11,AP-Trees static + stock-level TC (lagged trade),0.04037036092049206,0.0,0.24640390955617986,0.0,0.24640390955617986,0.0006160097738904497,0.039754351146601606,35.391372971004955,28.808692799120944,0.0
20131231,2014-12-31,2014,12,AP-Trees static + stock-level TC (lagged trade),0.02824984370388803,0.0,0.22855221438056889,0.0,0.22855221438056889,0.0005713805359514223,0.02767846316793661,36.39117372590185,29.60607314167781,0.0
20140131,2015-01-31,2015,1,AP-Trees static + stock-level TC (lagged trade),0.06288324237792042,0.0,0.26128130483572043,0.0,0.26128130483572043,0.0006532032620893011,0.06223003911583112,38.67956872372475,31.448460231350577,0.0
20140228,2015-02-28,2015,2,AP-Trees static + stock-level TC (lagged trade),0.04901595300129115,0.0,0.19843185096071542,0.0,0.19843185096071542,0.0004960796274017886,0.04851987337388936,40.57548464639706,32.974335539579506,0.0
20140331,2015-03-31,2015,3,AP-Trees static + stock-level TC (lagged trade),0.0007999730364843616,0.0,0.2709390856073537,0.0,0.2709390856073537,0.0006773477140183843,0.00012262532246597733,40.60794394005646,32.97837902810815,0.0
20140430,2015-04-30,2015,4,AP-Trees static + stock-level TC (lagged trade),-0.04232712590330669,0.0,0.24426695076340355,0.0,0.24426695076340355,0.0006106673769085089,-0.04293779328021519,38.88912638423127,31.56236020668266,-0.042937793280215186
20140530,2015-05-31,2015,5,AP-Trees static + stock-level TC (lagged trade),-0.01542832208165741,0.0,0.2559618598040109,0.0,0.2559618598040109,0.0006399046495100273,-0.016068226731167437,38.28913241690107,31.055209046710903,-0.058316085813620244
20140630,2015-06-30,2015,6,AP-Trees static + stock-level TC (lagged trade),0.0255751376406976,0.0,0.23525208905980521,0.0,0.23525208905980521,0.000588130222649513,0.024987007418048088,39.26838224860621,31.831185785530103,-0.034786222864388594
20140731,2015-07-31,2015,7,AP-Trees static + stock-level TC (lagged trade),-0.02416086764586827,0.0,0.22438973807495366,0.0,0.22438973807495366,0.0005609743451873842,-0.024721841991055656,38.31962406243027,31.04426024015229,-0.058648085350325174
20140829,2015-08-31,2015,8,AP-Trees static + stock-level TC (lagged trade),0.01697425480653489,0.0,0.30645495960807656,0.0,0.30645495960807656,0.0007661373990201914,0.016208117407514697,38.97007112535658,31.547429254954118,-0.04339054299589451
20140930,2015-09-30,2015,9,AP-Trees static + stock-level TC (lagged trade),-0.04237238494325075,0.0,0.19801425856843502,0.0,0.19801425856843502,0.0004950356464210876,-0.042867420589671835,37.31881627036711,30.195072336559083,-0.08439792292934711
20141031,2015-10-31,2015,10,AP-Trees static + stock-level TC (lagged trade),-0.025067188911262597,0.0,0.20237307809567484,0.0,0.20237307809567484,0.0005059326952391871,-0.025573121606501784,36.38333845297311,29.422890079779137,-0.1078127261894406
20141128,2015-11-30,2015,11,AP-Trees static + stock-level TC (lagged trade),-0.015268903381686608,0.0,0.2749298309906515,0.0,0.2749298309906515,0.0006873245774766287,-0.01595622795916324,35.82780477343146,28.95341173844878,-0.12204866971262629
20141231,2015-12-31,2015,12,AP-Trees static + stock-level TC (lagged trade),-0.02643833144819426,0.0,0.2252446643863422,0.0,0.2252446643863422,0.0005631116609658555,-0.027001443109160115,34.88057739577028,28.171627838576967,-0.14575462260999217
20150130,2016-01-31,2016,1,AP-Trees static + stock-level TC (lagged trade),-0.008292753540593119,0.0,0.24106462154995434,0.0,0.24106462154995434,0.0006026615538748858,-0.008895415094468005,34.59132136407357,27.921029515065953,-0.15335348983440678
20150227,2016-02-29,2016,2,AP-Trees static + stock-level TC (lagged trade),0.07312215668970772,0.0,0.2776523420241942,0.0,0.2776523420241942,0.0006941308550604855,0.07242802583464723,37.1207133849614,29.9432945621131,-0.09203255452331927
20150331,2016-03-31,2016,3,AP-Trees static + stock-level TC (lagged trade),-0.020060725228867413,0.0,0.2599963928853708,0.0,0.2599963928853708,0.000649990982213427,-0.02071071621108084,36.37604495344615,29.323147486012374,-0.11083721061548679
20150430,2016-04-30,2016,4,AP-Trees static + stock-level TC (lagged trade),0.03671831539239472,0.0,0.2543703205724507,0.0,0.2543703205724507,0.0006359258014311267,0.0360823895909636,37.71171204477471,30.38119671763596,-0.0787540924391269
20150529,2016-05-31,2016,5,AP-Trees static + stock-level TC (lagged trade),-0.011759009054370143,0.0,0.24732011140751356,0.0,0.24732011140751356,0.0006183002785187839,-0.012377309332888926,37.2682596813844,30.005159247958428,-0.0901566380086658
20150630,2016-06-30,2016,6,AP-Trees static + stock-level TC (lagged trade),-0.01868651826863835,0.0,0.23584281489962636,0.0,0.23584281489962636,0.0005896070372490659,-0.019276125305887418,36.57184566600785,29.426776038471676,-0.10769489266314058
20150731,2016-07-31,2016,7,AP-Trees static + stock-level TC (lagged trade),-0.04957803082134694,0.0,0.22623243007805005,0.0,0.22623243007805005,0.0005655810751951251,-0.05014361189654206,34.75868557438497,27.951211201432088,-0.1524382936587424
20150831,2016-08-31,2016,8,AP-Trees static + stock-level TC (lagged trade),-0.04737709302076532,0.0,0.34312900851722394,0.0,0.34312900851722394,0.0008578225212930599,-0.04823491554205838,33.1119200946478,26.602986889832774,-0.19332036098079586
20150930,2016-09-30,2016,9,AP-Trees static + stock-level TC (lagged trade),-0.04846730188293847,0.0,0.33469986299270615,0.0,0.33469986299270615,0.0008367496574817655,-0.04930405154042024,31.50707466749677,25.291351853087335,-0.2330929354796063
20151030,2016-10-31,2016,10,AP-Trees static + stock-level TC (lagged trade),0.03357324427956815,0.0,0.25710250660597406,0.0,0.25710250660597406,0.0006427562665149352,0.03293048801305321,32.56486938184324,26.124208412119337,-0.20783831158429178
20151130,2016-11-30,2016,11,AP-Trees static + stock-level TC (lagged trade),-0.0016854031913594463,0.0,0.282060949948625,0.0,0.282060949948625,0.0007051523748715625,-0.002390555566231009,32.50998444706087,26.061757040286366,-0.20973201811788889
20151231,2016-12-31,2016,12,AP-Trees static + stock-level TC (lagged trade),-0.04722415469186412,0.0,0.250168240285874,0.0,0.250168240285874,0.0006254206007146849,-0.04784957529257881,30.97472791250277,24.81471303453029,-0.2475460054182712
19940228,1994-02-28,1994,2,S&P 500 (SPY adjusted close),-0.02916387871676296,0.0,0.0,,,0.0,-0.02916387871676296,0.970836121283237,0.970836121283237,0.0
19940331,1994-03-31,1994,3,S&P 500 (SPY adjusted close),-0.04190096859686554,0.0,0.0,,,0.0,-0.04190096859686554,0.9301571474526453,0.9301571474526453,-0.04190096859686554
19940430,1994-04-30,1994,4,S&P 500 (SPY adjusted close),0.011211853032267571,0.0,0.0,,,0.0,0.011211853032267571,0.9405859326867976,0.9405859326867976,-0.031158903066415777
19940531,1994-05-31,1994,5,S&P 500 (SPY adjusted close),0.015938913580972214,0.0,0.0,,,0.0,0.015938913580972214,0.9555778505833706,0.9555778505833706,-0.015716628548697043
19940630,1994-06-30,1994,6,S&P 500 (SPY adjusted close),-0.022914451973839456,0.0,0.0,,,0.0,-0.022914451973839456,0.9336813078189132,0.9336813078189132,-0.03827094259246666
19940731,1994-07-31,1994,7,S&P 500 (SPY adjusted close),0.03232620474692616,0.0,0.0,,,0.0,0.03232620474692616,0.9638636809438452,0.9638636809438452,-0.0071818921716424455
19940831,1994-08-31,1994,8,S&P 500 (SPY adjusted close),0.0381219302524991,0.0,0.0,,,0.0,0.0381219302524991,1.0006080249617035,1.0006080249617035,0.0
19940930,1994-09-30,1994,9,S&P 500 (SPY adjusted close),-0.025256110669834686,0.0,0.0,,,0.0,-0.025256110669834686,0.975336557946146,0.975336557946146,-0.025256110669834686
19941031,1994-10-31,1994,10,S&P 500 (SPY adjusted close),0.02842719088843504,0.0,0.0,,,0.0,0.02842719088843504,1.0030626364593502,1.0030626364593502,0.0
19941130,1994-11-30,1994,11,S&P 500 (SPY adjusted close),-0.039815201810758816,0.0,0.0,,,0.0,-0.039815201810758816,0.9631254951598894,0.9631254951598894,-0.039815201810758816
19941231,1994-12-31,1994,12,S&P 500 (SPY adjusted close),0.007281476164925138,0.0,0.0,,,0.0,0.007281476164925138,0.9701384704967279,0.9701384704967279,-0.032823639088820356
19950131,1995-01-31,1995,1,S&P 500 (SPY adjusted close),0.033607381049987506,0.0,0.0,,,0.0,0.033607381049987506,1.0027422837459634,1.0027422837459634,-0.00031937458513819905
19950228,1995-02-28,1995,2,S&P 500 (SPY adjusted close),0.04080999072202984,0.0,0.0,,,0.0,0.04080999072202984,1.0436641870422232,1.0436641870422232,0.0
19950331,1995-03-31,1995,3,S&P 500 (SPY adjusted close),0.02784744666055139,0.0,0.0,,,0.0,0.02784744666055139,1.0727275698224092,1.0727275698224092,0.0
19950430,1995-04-30,1995,4,S&P 500 (SPY adjusted close),0.02962306111938262,0.0,0.0,,,0.0,0.02962306111938262,1.1045050441877053,1.1045050441877053,0.0
19950531,1995-05-31,1995,5,S&P 500 (SPY adjusted close),0.03967287746556236,0.0,0.0,,,0.0,0.03967287746556236,1.1483239374658598,1.1483239374658598,0.0
19950630,1995-06-30,1995,6,S&P 500 (SPY adjusted close),0.020230146358837464,0.0,0.0,,,0.0,0.020230146358837464,1.1715546987881507,1.1715546987881507,0.0
