date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,turnover_portfolio,turnover_stock,cost,net_ret
19730228,1974-02-28,1974,2,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",-0.07976972491233318,0.01535509749652681,1.0,0.01535509749652681,1.0,0.0025,-0.08226972491233318
19730330,1974-03-31,1974,3,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",-0.027520388555679072,0.006200791665157357,0.1544537403254987,0.006200791665157357,0.1544537403254987,0.00038613435081374676,-0.027906522906492818
19730430,1974-04-30,1974,4,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",-0.07319587668199724,0.0017649784550637544,0.15582658788901588,0.0017649784550637544,0.15582658788901588,0.0003895664697225397,-0.07358544315171979
19730531,1974-05-31,1974,5,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",-0.09331186718013051,0.0019042728388193007,0.1555717282364361,0.0019042728388193007,0.1555717282364361,0.0003889293205910903,-0.0937007965007216
19730629,1974-06-30,1974,6,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",-0.03163370607612115,3.729640739054407e-05,0.17182420701731135,3.729640739054407e-05,0.17182420701731135,0.0004295605175432784,-0.03206326659366443
19730731,1974-07-31,1974,7,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",0.14342678420404315,0.002128324033306969,0.15057517078694022,0.002128324033306969,0.15057517078694022,0.00037643792696735056,0.1430503462770758
19730831,1974-08-31,1974,8,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",-0.06338207855814021,0.00048216915215671535,0.26661308290052765,0.00048216915215671535,0.26661308290052765,0.0006665327072513191,-0.06404861126539153
19730928,1974-09-30,1974,9,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",0.09225289457961647,0.0002999577143633185,0.20740743442848153,0.0002999577143633185,0.20740743442848153,0.0005185185860712039,0.09173437599354527
19731031,1974-10-31,1974,10,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",0.005328920729987945,0.001062725483428055,0.14547625286485488,0.001062725483428055,0.14547625286485488,0.0003636906321621372,0.0049652300978258075
19731130,1974-11-30,1974,11,"AP-Trees rolling TC-aware (stock-level TC, lagged trade)",-0.1951146329304757,0.0016155819077239703,0.18114815785763283,0.0016155819077239703,0.18114815785763283,0.0004528703946440821,-0.1955675033251198
