date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret
19930129,1994-01-31,1994,1,"AP-Trees AP-pruning (static, no TC)",0.03935913696201294,1.0,1.0,0.0,0.03935913696201294
19930226,1994-02-28,1994,2,"AP-Trees AP-pruning (static, no TC)",0.014822450045753433,0.44489576581318746,0.44489576581318746,0.0,0.014822450045753433
19930331,1994-03-31,1994,3,"AP-Trees AP-pruning (static, no TC)",0.010833596184587988,0.3877878492501293,0.3877878492501293,0.0,0.010833596184587988
19930430,1994-04-30,1994,4,"AP-Trees AP-pruning (static, no TC)",0.00886005136073559,0.37250172918975843,0.37250172918975843,0.0,0.00886005136073559
19930528,1994-05-31,1994,5,"AP-Trees AP-pruning (static, no TC)",0.013838751106190452,0.35553323648000323,0.35553323648000323,0.0,0.013838751106190452
19930630,1994-06-30,1994,6,"AP-Trees AP-pruning (static, no TC)",0.014749731518063974,0.32883951983661386,0.32883951983661386,0.0,0.014749731518063974
19930730,1994-07-31,1994,7,"AP-Trees AP-pruning (static, no TC)",0.00934522299934709,0.6580908340807303,0.6580908340807303,0.0,0.00934522299934709
19930831,1994-08-31,1994,8,"AP-Trees AP-pruning (static, no TC)",0.003233269509043643,0.34644484337462644,0.34644484337462644,0.0,0.003233269509043643
19930930,1994-09-30,1994,9,"AP-Trees AP-pruning (static, no TC)",0.006517500747729376,0.32517490031418594,0.32517490031418594,0.0,0.006517500747729376
19931029,1994-10-31,1994,10,"AP-Trees AP-pruning (static, no TC)",0.015216819971096014,0.39866521695867213,0.39866521695867213,0.0,0.015216819971096014
19931130,1994-11-30,1994,11,"AP-Trees AP-pruning (static, no TC)",0.0007032875350948041,0.35111710096781884,0.35111710096781884,0.0,0.0007032875350948041
19931231,1994-12-31,1994,12,"AP-Trees AP-pruning (static, no TC)",-0.003137422118341221,0.33264777655411604,0.33264777655411604,0.0,-0.003137422118341221
19940131,1995-01-31,1995,1,"AP-Trees AP-pruning (static, no TC)",0.028961270335697214,0.38953837655807344,0.38953837655807344,0.0,0.028961270335697214
19940228,1995-02-28,1995,2,"AP-Trees AP-pruning (static, no TC)",0.006850581363657466,0.4025559947203233,0.4025559947203233,0.0,0.006850581363657466
19940331,1995-03-31,1995,3,"AP-Trees AP-pruning (static, no TC)",-0.0026047864047417566,0.3579083087565151,0.3579083087565151,0.0,-0.0026047864047417566
19940429,1995-04-30,1995,4,"AP-Trees AP-pruning (static, no TC)",-0.00575011857424693,0.37624376081468935,0.37624376081468935,0.0,-0.00575011857424693
19940531,1995-05-31,1995,5,"AP-Trees AP-pruning (static, no TC)",0.010433365697577284,0.3409018619138517,0.3409018619138517,0.0,0.010433365697577284
19940630,1995-06-30,1995,6,"AP-Trees AP-pruning (static, no TC)",-0.009220700662799886,0.3641038523007866,0.3641038523007866,0.0,-0.009220700662799886
19940729,1995-07-31,1995,7,"AP-Trees AP-pruning (static, no TC)",0.006535805164222077,0.6512701897805306,0.6512701897805306,0.0,0.006535805164222077
