Date,Mkt-RF,LME,BEME,OP,Investment,r12_2,ST_REV,LT_REV,AC,IdioVol,Lturnover,rf
197806,-0.0169,0.017200319,-0.003937929,-0.00595306,-0.003517191,-0.027815192,0.021825488,-0.002261975,-0.009945541,0.000702512,0.007355845,0.0054
197807,0.0511,-0.004709378,0.005006559,-0.008287608,-0.013289666,-0.038260825,0.011547012,0.016350292,-0.001908504,-0.01330295,-0.034903486,0.0056
197808,0.0375,0.066590225,0.005283565,-0.016251776,0.004131937,-0.034096727,0.013207021,0.006985913,-0.01496581,-0.047554522,-0.009106594,0.0056
197809,-0.0143,0.007454068,-0.009448227,0.005223775,0.018507866,0.020444537,0.040941976,-0.007950687,-0.001784189,0.009171827,0.036628702,0.0062
197810,-0.1191,-0.112535397,-0.015983073,0.000662608,0.01487788,0.101213429,-0.022656759,-0.029628525,0.014427058,0.159416457,0.127793563,0.0068
197811,0.0271,0.032367867,0.017561955,-0.011356143,-0.011337151,-0.057372344,0.109854068,-0.006938227,0.001439236,-0.041954724,-0.05655812,0.007
197812,0.0088,0.000964079,0.022475376,-0.020408923,-0.020779539,-0.038146054,0.012442442,-0.007996494,0.006880017,0.00429496,-0.010372406,0.0078
197901,0.0423,0.064223508,-0.013267841,0.018155573,0.01601039,0.012076464,0.060675298,0.00242666,-0.009674388,-0.055750956,-0.013617622,0.0077
197902,-0.0356,0.005120897,-0.019103128,0.006676998,0.006472499,0.007070466,0.013090316,0.007491583,0.003291634,0.005898984,0.019059593,0.0073
197903,0.0568,0.020199105,0.003496292,0.003630671,0.006732194,-0.015948422,0.011687517,0.009409741,-0.009264672,-0.060848272,-0.049527739,0.0081
197904,-0.0006,0.022458244,-0.005728776,-0.001913158,0.009632083,-0.004676542,-0.0090576,-0.000760674,-0.016782189,-0.017700606,-0.000943143,0.008
197905,-0.0221,0.009238131,-0.004945657,0.002786702,0.002177339,-0.009019034,0.014036814,0.012440751,-0.002720625,0.006600076,0.007012902,0.0082
197906,0.0385,0.003849935,-0.002410673,0.009853173,-0.005287438,-0.007761223,0.015388598,-0.013456741,-0.010314499,-0.013107978,-0.012516839,0.0081
197907,0.0082,0.001754845,-0.011695742,-0.002804817,0.003837175,0.008325876,0.005213842,-0.0147598,-0.004250649,0.007922062,-0.006010951,0.0077
197908,0.0553,0.017373567,0.007421731,-0.007769578,-0.011424881,-0.007931505,0.018851292,-0.010467124,-0.018827029,-0.021065219,-0.008632273,0.0077
197909,-0.0082,-0.007976356,-0.000249468,0.002171761,0.011964789,-0.049512337,-0.012248638,0.009981382,0.002872401,-0.000217192,0.004918075,0.0083
197910,-0.081,-0.031903189,0.003672225,-0.010194227,0.006986627,-0.016483273,-0.019560664,0.017212591,0.008716818,0.044376772,0.032675317,0.0087
197911,0.0521,0.017605998,0.031797927,-0.011708288,-0.017589842,-0.079399648,0.030788462,-0.005426519,-0.024067141,-0.046616619,-0.061507275,0.0099
197912,0.0179,0.047830601,0.022378492,0.006991626,-0.005866686,-0.051405249,-0.002984674,-0.006749042,-0.017697584,-0.068263385,-0.042247734,0.0095
198001,0.0551,0.044555238,-0.000565023,0.02661795,0.01839681,-0.076445675,-0.033595861,0.002511571,-0.014807075,-0.079923976,-0.026387359,0.008
198002,-0.0122,-0.013733683,-0.003162827,0.003868592,0.022778573,-0.073290833,-0.029463494,0.005319943,0.015161751,-0.020584174,-0.01302881,0.0089
198003,-0.129,-0.05947807,-0.003685545,-0.012237055,-0.011469371,0.091631875,0.066462906,0.012841018,0.024073735,0.132261551,0.084504046,0.0121
198004,0.0397,0.004302707,-0.008050477,0.006620242,-0.001486613,-0.006192376,0.041572486,0.006889595,0.007562655,-0.009935789,-0.003980645,0.0126
198005,0.0526,0.011868651,0.000573077,-0.01071062,-0.010128412,0.00702803,0.025325798,-0.002434553,-0.002901502,-0.010713495,0.002128041,0.0081
198006,0.0306,0.00850321,0.005057382,0.002323779,-0.00630866,-0.006270859,0.024476873,-0.016217235,-0.012468231,-0.002184767,0.017015088,0.0061
198007,0.0649,0.041663294,0.038465743,-0.029244323,-0.025599247,-0.001434253,0.031453608,0.007619893,-0.033749709,-0.028785286,-0.048866514,0.0053
198008,0.018,0.061279059,0.033552857,-0.023766084,-0.00696495,-0.028930084,-0.004401563,-0.01936507,-0.004273539,-0.044579859,-0.035331356,0.0064
198009,0.0219,0.00785444,0.048259868,-0.021989782,0.004560745,-0.035692004,-0.023991479,-0.046309554,0.013385875,-0.013309265,-0.011191266,0.0075
198010,0.0106,0.031423058,0.041267031,-0.026002931,-0.015237788,-0.06943621,-0.035927907,-0.018800326,0.008096978,-0.026350011,-0.015047979,0.0095
198011,0.0959,-0.026283478,0.086071858,-0.035599924,-0.076035722,-0.113516509,-0.062911385,-0.047964549,-0.012623151,-0.052730854,-0.057761759,0.0096
198012,-0.0452,-0.015324626,-0.012423458,0.024306726,0.036190561,0.046973077,0.050001014,0.026098099,-0.000470411,0.054653183,0.012734071,0.0131
198101,-0.0504,0.043548547,-0.056562733,0.021814489,0.041531819,0.074895067,-0.025057574,0.057308962,0.012932332,0.041482779,0.042797462,0.0104
198102,0.0056,-0.017328865,-0.022060773,0.005708574,0.016387718,0.01630294,-0.015621161,0.03240661,-0.009014879,0.035613924,-0.000873999,0.0107
198103,0.0356,0.027224793,-0.006684197,0.004967629,0.017700676,-0.003185583,0.002910059,0.010896792,-0.028090279,-0.016924781,-0.02257775,0.0121
198104,-0.021,0.033242946,-0.008827614,-0.020593675,0.03123901,-0.018451267,-0.024902789,0.00661863,-1.38E-05,0.030829971,0.004132392,0.0108
198105,0.0011,2.09E-02,8.70E-05,0.003000985,-0.005117365,-0.029846215,-0.031782218,0.024186509,-0.01554162,-0.011520029,-0.017301512,0.0115
198106,-0.0236,-0.003876235,-0.050941114,0.001642674,0.028230144,0.027737354,0.027746432,-0.000755276,0.025954145,0.061983218,0.040770606,0.0135
198107,-0.0154,-0.023231577,-0.001032803,-0.019042959,-0.027599232,0.027347545,-0.002465687,-0.020343027,0.016637923,0.007841215,-0.000166144,0.0124
198108,-0.0703,-0.034313942,-0.048760813,-0.000775191,0.016353107,0.012458639,-0.008315147,0.006125621,0.013640725,0.042001756,0.045438441,0.0128
198109,-0.0717,-0.033032682,-0.078007789,0.016719919,0.035066056,0.009692102,-0.016308328,0.053200975,-0.012383813,0.073609552,0.034434905,0.0124
198110,0.0492,0.026561778,0.048674304,-0.027609557,-0.019033566,-0.026216751,0.051424652,-0.038822602,-0.0078674,-0.03908384,-0.058069196,0.0121
198111,0.0336,-0.035817564,-0.02617705,-0.01185843,0.007628948,-0.007997239,0.032151176,0.001603244,0.017442857,0.034155585,0.020870674,0.0107
198112,-0.0365,-0.003564778,-0.015283578,-0.017994295,0.022571623,-0.042103679,0.006238837,-0.000290248,0.008179854,-0.00021459,0.003347676,0.0087
198201,-0.0324,0.007604307,-0.012632526,-0.000468214,0.021505219,-0.031439583,-0.018860757,0.034136129,0.012671505,0.032990022,-0.001364648,0.008
198202,-0.0586,0.004698879,-0.067954496,0.026945088,0.043146622,-0.051120351,-0.026300175,0.057042258,-0.006144963,0.047047525,0.016182997,0.0092
198203,-0.0187,0.003241323,-0.056621477,0.01179238,0.02431371,-0.015054767,-0.027130065,0.046364231,-0.009674241,0.022159563,0.005576949,0.0098
198204,0.0327,0.002718628,0.030565593,-0.027905614,-0.006160537,0.000389108,0.0327449,-0.023633409,0.012251163,-0.009840587,-0.014407735,0.0113
198205,-0.0399,0.009673166,-0.01113673,-0.014169023,-0.001197972,-0.016471352,0.018862896,0.004480818,0.020053094,0.033910482,0.037274913,0.0106
198206,-0.0309,-0.009134455,-0.037665175,0.00539673,0.032363298,-0.058737258,0.010651908,0.030488474,-0.000850537,0.029240501,-0.012895566,0.0096
198207,-0.0319,0.000509803,-0.015882385,-0.009589277,0.022443964,-0.046215972,-0.022895761,0.016734306,-0.001272784,0.024837321,0.002103819,0.0105
198208,0.1114,-0.075717483,-0.015321974,-0.003396196,-0.016367346,0.03593786,0.010907806,-0.002253779,-0.002466417,-0.011804545,-0.012960128,0.0076
198209,0.0129,0.013212978,-0.018344616,0.006554341,0.012569548,-0.050643897,0.031509102,-0.004581349,0.008734486,0.027949746,0.007320247,0.0051
198210,0.113,0.017984766,0.020517749,0.001644095,-0.021868505,0.001123728,0.028190636,-0.011321081,-0.023580014,-0.065155932,-0.058230001,0.0059
198211,0.0467,0.047572909,0.009009538,-0.006793589,0.026301205,-0.043493223,-0.030750798,-0.007899583,-0.00683301,-0.011852554,-0.043817221,0.0063
198212,0.0055,-0.001896241,0.010093142,-0.024484601,0.028301632,0.000678441,0.006024005,-0.009006628,-0.000421672,0.002609297,0.030505964,0.0067
198301,0.036,0.089756471,0.026778773,0.035815142,-0.013079688,0.019250813,0.031076221,0.016360349,-0.009166082,-0.073240906,-0.0503357,0.0069
198302,0.0259,0.024762938,-0.03219908,-0.007329728,0.020807209,-0.046565827,0.033091675,0.005811186,0.009734281,0.026538041,-0.002759432,0.0062
198303,0.0282,0.016332283,-0.0204738,0.004921594,0.021460171,-0.00886347,0.000338266,0.003940436,0.010478881,0.013069651,0.011968712,0.0063
198304,0.0667,0.004093748,-0.014489279,0.021268888,0.021624146,-0.019770266,-0.007545744,0.030763844,0.011083781,-0.014938249,-0.003652654,0.0071
198305,0.0052,0.111445702,0.043702747,0.004155983,-0.026099978,0.016087732,0.038276765,-0.017472474,-0.021439511,-0.067623236,-0.009793197,0.0069
198306,0.0307,0.013135828,0.024679467,-0.013462939,-0.000329707,-0.010782501,0.019675565,-0.013344531,0.011081495,-0.002788457,-0.010414184,0.0067
198307,-0.0407,0.003535682,-0.056220352,-0.008273523,0.02697767,0.029480625,0.021092153,0.00962977,0.006491545,0.040232648,0.062325465,0.0074
198308,-0.005,-0.051494688,-0.045866743,-0.013443562,0.007997933,0.050620246,-0.01053237,-0.008429478,0.00047887,0.043003777,0.030030269,0.0076
198309,0.0092,-0.030711842,-0.017396604,-0.008171106,0.004635529,-0.008348542,0.010275342,0.000459748,-0.000963025,0.048378592,0.016213164,0.0076
198310,-0.0344,-0.041751371,-0.048292291,-0.017864274,0.025477616,0.041852321,-0.024932859,-0.003816292,0.008194533,0.079495369,0.031877687,0.0076
198311,0.0216,0.002318817,-0.005634193,0.002579491,0.008280194,-0.013769006,0.054859286,-0.008628521,-0.004335742,-0.018200864,-0.012639832,0.007
198312,-0.0178,-0.020823175,-0.026645866,-0.009895557,0.016467442,-0.010697471,0.014760187,0.012426616,-0.002183275,0.040095591,0.022881639,0.0073
198401,-0.0192,0.029642628,-0.052398102,0.014220439,0.02884483,0.018638472,0.013628777,0.040886461,0.013489816,0.016040064,0.022913951,0.0076
198402,-0.0482,-0.022853132,-0.029577331,-0.004017989,0.009959894,0.00155657,-0.006705963,0.000488102,0.00719342,0.027239906,0.031257204,0.0071
198403,0.0063,-0.008103234,-0.011228887,0.003387292,0.006479727,-0.016704749,0.014814179,0.011555578,0.006800921,0.027323222,-0.00189566,0.0073
198404,-0.0052,-0.031434429,-0.018386626,-0.020519871,0.011828433,-0.018856222,0.009544719,-0.014458082,0.004283431,0.034311528,0.011114464,0.0081
198405,-0.0597,0.00116263,-0.026946889,-0.022018269,-0.012329871,-0.022641055,0.000509232,-0.003431305,0.00571031,0.030291014,0.020837467,0.0078
198406,0.0182,-0.012090207,0.009676303,-0.013934051,-0.003269986,-0.000220222,0.008490195,-0.026281069,-0.011004222,0.004432948,-0.024876786,0.0075
198407,-0.0274,-0.036394476,-0.025865779,-0.02415004,-0.010405793,-0.04835547,-0.033381328,-0.008112774,-0.002265414,0.071798256,0.000902206,0.0082
198408,0.1028,-0.033663084,0.014345506,-0.002409896,-0.010023609,0.045084139,0.064162845,-0.019809457,-0.001616683,-0.024557676,-0.027222461,0.0083
198409,-0.008,0.001185505,-0.041168577,-0.000333693,0.018508308,-0.03299481,0.030256723,0.012275509,0.009137615,0.037191494,0.022528365,0.0086
198410,-0.0084,-0.033021378,-0.01650566,-0.020723535,-0.012835787,-0.046076086,-0.010970671,-0.014877682,-0.004011959,0.053785917,-0.008754023,0.01
198411,-0.0176,-0.03389209,-0.037631773,-0.005963714,0.013077289,-0.036069855,-0.009817903,0.002979826,0.005706084,0.042777799,0.006660594,0.0073
198412,0.0184,-0.030271373,-0.007453296,-0.010511975,-0.014492025,-0.026157195,0.000966722,-0.028152752,-0.002877972,0.018141046,-0.015541467,0.0064
198501,0.0799,0.049089337,0.046944029,0.00847985,-0.037123195,0.087770752,0.038772997,-0.018113258,-0.012556662,-0.065241495,-0.052993261,0.0065
198502,0.0122,0.03241767,-0.003840577,-0.00572858,0.01032075,-0.010214558,0.029077791,-0.006874924,0.009327221,-0.00518702,0.003062963,0.0058
198503,-0.0084,-0.008874157,-0.025654904,0.005481139,0.02760963,-0.011504475,0.005023435,-0.005645956,0.006752289,0.030470197,0.032202918,0.0062
198504,-0.0096,-0.011847743,-0.033856039,-0.001121576,0.005260394,-0.032285862,-0.017771911,-0.001985962,-0.001223703,0.045659125,0.013554124,0.0072
198505,0.0509,-0.045340695,-0.00597921,-0.015204361,-0.015185802,-0.053943691,-0.009139917,-0.037690268,4.95E-06,0.026826441,-0.027291574,0.0066
198506,0.0127,-0.020082036,-0.010572837,-0.011589322,-0.007856244,-0.036428285,-0.007415597,-0.022660016,-0.001453599,0.021161522,-0.005290964,0.0055
198507,-0.0074,0.020737256,0.005780661,-0.00183227,0.003018417,0.016805269,0.035038738,0.017068235,-0.001883888,-0.00846974,-0.005782413,0.0062
198508,-0.0102,-2.59E-05,-0.010168425,-0.001325686,0.014304703,-0.021246952,0.011582376,-0.000512384,0.012824933,0.019480931,0.002375026,0.0055
198509,-0.0454,-0.024094737,-0.020025578,-0.02254012,0.019991646,-0.028833795,-0.018741661,-0.00879244,-0.002177068,0.053354994,0.028946971,0.006
198510,0.0402,-0.036507629,-0.017163814,0.011372488,-0.008820678,-0.044198714,0.003391501,-0.025571927,-0.000724827,0.016439465,-0.010262621,0.0065
198511,0.0648,-0.025666399,0.018956421,-0.007121775,-0.007755695,-0.009246919,0.015737174,-0.022304111,-0.011676252,0.005612736,-0.018254308,0.0061
198512,0.0388,-0.018898806,0.004634146,-0.002955837,-0.00327526,-0.007796087,-0.021522819,-0.044102167,-0.027862186,0.015408749,-0.022640288,0.0065
198601,0.0065,0.031211666,0.016388593,0.009589189,-0.008474502,-0.030062235,0.00462258,-0.013501115,0.003900322,-0.011046871,-0.011906918,0.0056
198602,0.0713,-0.02794266,-0.004770076,-0.000759779,-0.009248091,-0.03050889,-0.023216158,-0.037940016,0.003775496,-0.002391519,-0.029694691,0.0053
198603,0.0488,-0.010455815,0.001970249,0.003594803,0.010315997,-0.038343537,-0.008101742,-0.020578978,0.000616519,0.01008779,-0.003815466,0.006
198604,-0.0131,0.019133407,0.013888727,-0.004911595,0.00436708,-0.017147143,0.017030765,-0.018350909,-0.019101621,-0.001931025,0.021299285,0.0052
198605,0.0462,-0.01896005,-0.006293305,-0.000707294,0.010715597,-0.014758112,0.003387293,-0.00051887,0.00830276,0.006277505,0.005378402,0.0049
198606,0.0103,-0.013184182,-0.007554568,-0.014058698,0.009756253,-0.05637602,-0.023901103,-0.058313008,0.011520194,0.027253318,0.000378337,0.0052
198607,-0.0645,-0.023004895,-0.029576159,-0.016376372,0.00696672,-0.030335406,-0.025281119,-0.048626271,-7.15E-05,0.063459014,0.031520277,0.0052
198608,0.0607,-0.060273991,-0.042117599,-0.004935368,0.031519804,0.044485033,0.017402421,0.026867614,0.016335013,0.02020889,0.002348162,0.0046
198609,-0.086,0.024956578,-0.038527159,-0.007056431,0.036056308,0.050386124,-0.000574047,0.035791265,0.011334926,0.015809892,0.021174409,0.0045
198610,0.0466,-0.032092806,-0.003252793,-0.023491498,0.006026655,-0.029424341,0.030040963,-0.003235013,-0.004664042,0.023863,-0.032528408,0.0046
198611,0.0117,-0.026923701,-0.004120992,-0.01616009,-0.00335245,-0.011898955,0.004990565,-0.001053463,0.00781134,0.034591475,-0.005658316,0.0039
198612,-0.0327,-0.013286999,-0.015221641,-0.004838352,0.014779899,-0.004859636,0.000895347,0.006137652,-0.00116434,0.030682766,0.019401859,0.0049
198701,0.1247,-0.021586186,0.00972995,-0.018387546,0.007441183,-0.003421821,0.023679137,0.032846837,-0.014089569,-0.012193352,-0.021185509,0.0042
198702,0.0439,0.037875276,0.050272439,0.020762134,-0.023161296,0.026835,-0.010772882,-0.001165891,-0.026299443,-0.028968259,-0.037689556,0.0043
198703,0.0164,0.016114171,-0.022737332,-0.005216872,0.034183446,-0.010097764,0.010617531,0.047075209,0.020775704,-0.001065115,0.023126362,0.0047
198704,-0.0211,-0.004339798,-0.008529501,-0.000581406,0.014800722,-0.023154906,-0.013210912,0.019228783,0.011581023,0.003351889,-0.005122146,0.0044
198705,0.0011,-0.001274718,-0.005949017,-0.008259988,0.016287636,-0.003433873,-0.001331242,0.035143796,0.008821449,0.003381517,0.012416221,0.0038
198706,0.0394,-0.025852961,-0.011432802,-0.018043832,0.002638579,-0.018789294,-0.00565547,0.002296325,0.001339898,0.030925753,-0.000113844,0.0048
198707,0.0385,-0.015210233,-0.005245765,-0.009471651,0.018485553,-0.031958054,-0.001578738,0.044024128,0.009499646,-0.010447611,0.004814278,0.0046
198708,0.0352,-0.033761142,-0.003365029,-0.013115009,-0.026021453,0.002975235,0.018909823,-0.035352673,-0.002389788,0.016725399,-0.018447082,0.0047
198709,-0.0259,0.00949923,-0.013244027,-0.014207898,0.009357723,-0.008467864,0.00036069,0.020371925,-0.000385172,0.000194744,0.00507351,0.0045
198710,-0.2324,-0.076476707,-0.057256719,-0.02787863,0.023755635,0.02907414,-0.014490877,-0.057507652,0.026035408,0.088500771,0.052661042,0.006
198711,-0.0777,0.014470103,-0.030826256,0.004126181,0.001871499,-0.009665087,0.00890207,-0.002757381,-0.00719261,0.019483524,0.031087313,0.0035
198712,0.0681,-0.057241672,0.011591348,-0.023739424,-0.019197132,-0.043943128,0.052575177,-0.013676239,-0.030399971,-0.00239805,-0.050035108,0.0039
198801,0.0421,0.044592909,-0.018723996,0.026425268,0.016217117,0.071894928,0.075740112,0.004744244,2.18E-07,0.022223102,-0.016216081,0.0029
198802,0.0475,0.018530114,0.005788821,-0.017985473,-0.002327589,0.036108156,0.038915253,0.006878327,-0.015432448,-0.021719121,-0.008049792,0.0046
198803,-0.0227,0.06517827,-0.014881833,0.002634175,0.013202526,0.002473417,0.010396591,0.033830586,-0.018065749,-0.023750776,0.031195736,0.0044
198804,0.0056,0.002727217,-0.008371087,-0.003778128,0.012655929,-0.020345692,0.00489395,0.004758378,-0.005453629,0.003876639,0.00541586,0.0046
198805,-0.0029,-0.034446814,-0.021726248,0.001197643,0.004180442,-0.011194856,0.004003829,-0.00332133,0.005145367,0.041759699,-0.00503544,0.0051
198806,0.0479,-0.001245662,0.003999285,-0.000245217,-0.022569545,0.029434928,0.018003092,0.022966003,-0.004693202,-0.016952696,-0.024706104,0.0049
198807,-0.0125,0.00473628,-0.014138026,-0.000823594,0.014223682,-0.013973629,0.023994923,-0.006963156,0.004933659,0.002582753,0.003433342,0.0051
198808,-0.0331,-0.000367962,-0.022149718,-0.008022708,0.011150936,-0.019286905,-0.01276023,-0.015622167,0.007427606,0.011986243,0.011973288,0.0059
198809,0.033,-0.028663867,0.001893401,-0.019853864,-0.010600136,-0.002770594,-0.001574315,-0.019757188,-0.002933982,0.018635172,-0.025253646,0.0062
198810,0.0115,-0.037649351,-0.021134249,-0.031030689,0.010450497,-0.021874353,-0.008615918,-0.012237096,-0.003117444,0.044235373,-0.00505228,0.0061
198811,-0.0229,-0.032190913,-0.025688028,-0.022171622,0.003936243,-0.007519576,-0.008888144,-0.013976619,0.002120075,0.029956625,0.011499355,0.0057
198812,0.0149,0.002632175,0.010178171,-0.021840999,-0.002551883,-0.015910537,0.019132459,0.020494879,0.000376264,0.003974372,-0.021932903,0.0063
198901,0.061,-0.009251498,0.003198396,0.007846691,0.003293038,0.00306983,0.016561241,0.020380568,0.003956529,-0.015710752,-0.015080317,0.0055
198902,-0.0225,0.021155469,-0.007041216,0.000118122,0.007120171,-0.004113605,0.015693523,0.016305243,0.010214322,-0.002286372,0.008150741,0.0061
198903,0.0157,-0.005386679,-0.017503193,0.004988599,0.015935532,-0.039918598,-0.005268117,0.013550429,0.014008183,0.015398383,0.007975253,0.0067
198904,0.0433,-0.024601061,0.002414923,-0.010669773,-0.002716193,-0.022440286,-0.008260332,-0.012219716,-0.001154741,0.02025795,-0.012508575,0.0067
198905,0.0335,-0.017237715,-0.003426721,-0.006695751,0.002088881,-0.013643517,-0.01611542,-0.000710163,0.002705091,-0.00802763,-0.005892691,0.0079
198906,-0.0135,-0.012338608,-0.027525806,0.011947168,0.014793173,-0.021673627,0.008328077,-0.016804895,0.002224285,0.015560916,0.029340238,0.0071
198907,0.072,-0.053635927,0.013083013,-0.02768566,-0.00433764,-0.050118037,0.010809062,-0.020240779,-0.001008895,0.043567264,-0.026496998,0.007
198908,0.0144,-0.008566555,-0.010501282,-0.001644617,-0.008061964,-0.001126638,0.008107182,-0.001706476,0.006275931,0.013178085,-0.013883405,0.0074
198909,-0.0076,0.004257329,0.011490776,0.007684271,0.008184195,-0.031038073,0.008890974,-0.009886875,-0.001986127,0.004139855,0.012157521,0.0065
198910,-0.0367,-0.027845288,0.00797683,-0.024640611,-0.003353207,-0.045734282,-0.033932265,-0.027813115,-0.003043234,0.062384967,0.034687124,0.0068
198911,0.0103,-0.031738298,0.007788794,-0.019539357,-0.000526376,-0.040151141,-0.015504788,-0.005159256,-0.000377257,0.022904274,-0.002518869,0.0069
198912,0.0116,-0.043575448,-0.016646894,-0.024447108,0.014787587,-0.034802956,-0.019312895,-0.002241619,0.001444273,0.01815658,0.013949481,0.0061
199001,-0.0785,0.018208607,-0.013275892,-0.000938796,0.012705986,0.021058769,0.004138354,0.010735108,-0.002065086,0.028578377,0.015972495,0.0057
199002,0.0111,-0.01431287,-0.002479188,0.008888271,0.006829141,0.000842034,0.007811227,0.022236423,-0.007065801,-0.001974614,-0.006548474,0.0057
199003,0.0183,-0.00354838,0.01601838,-0.032924228,-0.001598411,-0.018638338,0.013828037,0.003750252,-0.013814814,0.002098943,-0.014916991,0.0064
199004,-0.0336,0.001943581,0.015724006,-0.017404515,-0.011909129,-0.028214805,-0.015580762,-0.027681721,0.002048834,0.019243522,-0.005246432,0.0069
199005,0.0842,-0.050605849,0.036525865,-0.004259832,-0.014943608,-0.030232451,-0.004829892,0.007949482,0.003728098,-0.010604635,-0.059309876,0.0068
199006,-0.0109,0.013157628,0.019232929,-0.021232052,-0.005651372,-0.03362995,-0.007941587,0.002564592,-0.008959929,0.010737472,-0.013154859,0.0063
199007,-0.019,-0.024070037,-0.006672524,-0.030988623,0.020876956,-0.061404392,-0.01068348,-0.024104448,0.003149565,0.044920075,0.02008442,0.0068
199008,-0.1015,-0.036691596,-0.03752142,-0.007649182,0.020394965,-0.028363784,-0.027122991,-0.00781526,0.009558026,0.059297556,0.040347734,0.0066
199009,-0.0612,-0.035568319,-0.008363184,-0.033543879,0.01921556,-0.067331856,-0.046663984,-0.020445541,0.018978499,0.046774487,0.031832353,0.006
199010,-0.0192,-0.061985774,-0.006599264,-0.048127335,-0.013512545,-0.076728757,0.000768882,-0.052478002,-0.008736797,0.05520728,-0.011895975,0.0068
199011,0.0635,-0.048332951,0.017846535,0.028672964,-0.03459065,0.052677838,0.049312649,-0.000605044,-0.030858735,-0.022706787,-0.038050341,0.0057
199012,0.0246,-0.048859127,-0.002592551,0.000730125,-0.018168225,-0.021044037,-0.005563851,-0.032124578,-0.011590303,0.016348651,-0.013044665,0.006
199101,0.0469,0.04316767,0.002961714,-0.000501124,-0.02073296,0.082000795,0.008261744,0.063556847,-0.007552262,-0.094744092,-0.09350224,0.0052
199102,0.0719,0.067806665,0.019439169,0.025743989,0.004537886,0.072597053,0.018208705,0.04835364,-0.000105942,-0.080089044,-0.031404919,0.0048
199103,0.0265,0.064001721,0.015703768,0.005980754,-0.003850128,-0.003533941,-0.012189603,0.069768477,-0.015166174,-0.053262164,-0.030282837,0.0044
199104,-0.0028,0.030384692,0.010700564,0.025407749,0.003782072,0.005785047,0.012408511,0.013733296,-0.018327246,0.005872956,0.009557595,0.0053
199105,0.0365,-0.020071227,-0.00928691,-0.003003884,-0.008642928,-0.0019383,0.001965368,0.003812258,0.012530708,0.017616744,-0.022203111,0.0047
199106,-0.0494,0.011536464,-0.00993158,-0.012018631,0.007895465,-0.017819379,0.005120868,-0.016531552,-0.000285202,0.042246428,0.034713319,0.0042
199107,0.0424,-0.027113207,0.005238301,-0.005740746,-0.019777231,-0.030728075,0.028216921,-0.001795776,0.00554728,-0.010793792,-0.040111134,0.0049
199108,0.0232,-0.011743666,0.006740936,0.011287775,-0.009240555,-0.011334799,-0.011055828,0.003753422,-0.001142103,-0.012111052,-0.022130804,0.0046
199109,-0.0159,0.024328646,0.018713323,0.004728351,-0.008876126,-0.026388273,0.003500059,-0.006266548,-0.006314617,0.00855608,-0.004011402,0.0046
199110,0.0129,-0.001829197,0.009738453,0.009094859,0.000286842,-0.028039473,-0.010358529,0.006650399,0.013464752,-0.012968568,-0.011199467,0.0042
199111,-0.0419,0.025778846,0.025597802,-0.002415083,-0.008605862,-0.015637099,-0.005204336,-0.013497289,0.008685138,0.013250649,0.019093494,0.0039
199112,0.1084,-0.092699393,0.019737485,-0.017504967,-0.045214994,-0.078532441,0.000156667,-0.031747266,-0.00046763,0.004533819,-0.06270014,0.0038
199201,-0.0059,0.167323201,-0.014604183,0.05580985,0.083136437,0.02050935,0.052954645,0.137205438,-0.001719045,-0.133460644,-0.057481073,0.0034
199202,0.0109,0.029552156,-0.034320057,0.017383801,0.038974142,0.009985868,-0.02946425,0.079002991,0.000532484,-0.018499259,-0.008648965,0.0028
199203,-0.0266,0.005841477,-0.025783905,-0.001647043,0.015158809,-0.000317353,0.00249316,0.001577603,0.006442818,0.040132813,0.036648166,0.0034
199204,0.0107,-0.077033106,-0.050096825,-0.008175925,0.003617336,0.021460276,-0.035926569,-0.015081736,0.003590129,0.072605637,0.049316716,0.0032
199205,0.003,-0.011293864,-0.011547486,0.008159241,0.005422452,-0.003950129,-0.005646622,0.001521081,-0.010720527,0.014861185,0.007615207,0.0028
199206,-0.0234,-0.044959402,-0.022213392,-0.005222014,0.008792225,-0.007212984,0.000159165,-0.01431686,-0.005804017,0.04687737,0.027402091,0.0032
199207,0.0377,-0.021402283,-0.004181986,-0.021716075,0.005870376,-0.01549817,0.017714156,0.008148429,-0.008540811,0.006609038,-0.001166704,0.0031
199208,-0.0238,-0.004353393,0.000554847,-0.025137261,-0.017286461,0.000234549,-0.001560003,-0.049704843,0.002017451,0.036862223,0.022441167,0.0026
199209,0.0119,-0.001985155,0.004219589,0.004830718,-0.006055155,-0.020376454,-0.002540439,0.009505514,0.006776017,-0.003448846,-0.011643986,0.0026
199210,0.0102,0.004476131,0.011732012,0.004545973,-0.00817621,-0.025193936,0.011713803,0.006851202,-0.007784814,-0.017208031,-0.022153629,0.0023
199211,0.0413,0.038492277,0.009841835,0.007159266,-0.011391314,0.000136632,-0.006572803,0.011982783,-0.008886032,-0.043275829,-0.064720992,0.0023
199212,0.0153,0.017678191,-0.024034478,0.015093218,0.01055909,-0.033466904,0.013594756,0.031107007,0.000543326,0.001746295,-0.004699577,0.0028
199301,0.0093,0.059683869,-0.026351233,0.018616993,0.036589741,-0.046039943,-0.000261298,0.074376288,0.016153284,-0.01473788,-0.018770409,0.0023
199302,0.0012,-0.034147297,-0.057998394,0.008856378,0.043025687,-0.033507115,0.000691299,0.033483815,0.021469641,0.050458088,0.059382493,0.0022
