date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret
1974-01-31,1974,1,Triple Sort rolling TC-aware + stock-level TC,-0.04052698396561954,1.296009133344711e-11,1.0,0.0025,-0.04302698396561954
1974-02-28,1974,2,Triple Sort rolling TC-aware + stock-level TC,-0.0696866234011013,1.3541567173147584e-11,0.1078723932191657,0.00026968098304791424,-0.06995630438414921
1974-03-31,1974,3,Triple Sort rolling TC-aware + stock-level TC,-0.02361708953347844,1.5579464801573906e-11,0.10146721887894326,0.0002536680471973582,-0.0238707575806758
1974-04-30,1974,4,Triple Sort rolling TC-aware + stock-level TC,-0.0673161542686557,1.719452011328393e-11,0.10953304184568517,0.0002738326046142129,-0.0675899868732699
1974-05-31,1974,5,Triple Sort rolling TC-aware + stock-level TC,-0.069923145473802,2.2728090243173682e-11,0.1402871484886424,0.00035071787122160604,-0.07027386334502361
1974-06-30,1974,6,Triple Sort rolling TC-aware + stock-level TC,-0.029416717586142994,2.858760450585862e-11,0.10958520174574363,0.0002739630043643591,-0.029690680590507352
1974-07-31,1974,7,Triple Sort rolling TC-aware + stock-level TC,0.10047134270156947,3.0957177793444757e-11,0.5572180662273576,0.001393045165568394,0.09907829753600109
1974-08-31,1974,8,Triple Sort rolling TC-aware + stock-level TC,-0.04712744624317655,5.979035669345656e-11,0.14532704672551022,0.00036331761681377556,-0.04749076385999033
1974-09-30,1974,9,Triple Sort rolling TC-aware + stock-level TC,0.07339894865969376,7.071550636728041e-11,0.09671803245419774,0.00024179508113549437,0.07315715357855827
1974-10-31,1974,10,Triple Sort rolling TC-aware + stock-level TC,-0.0014479079948127413,8.084708943978391e-11,0.12052313894870532,0.0003013078473717633,-0.0017492158421845046
1974-11-30,1974,11,Triple Sort rolling TC-aware + stock-level TC,-0.16422686185911436,7.944328875297835e-11,0.1385658273446813,0.0003464145683617033,-0.16457327642747607
1974-12-31,1974,12,Triple Sort rolling TC-aware + stock-level TC,-0.012976739768827253,1.9694433930905753e-10,0.13457319032116116,0.0003364329758029029,-0.013313172744630156
1975-01-31,1975,1,Triple Sort rolling TC-aware + stock-level TC,0.08385384024346461,2.1731874286223807e-10,0.14752579784093156,0.0003688144946023289,0.08348502574886228
1975-02-28,1975,2,Triple Sort rolling TC-aware + stock-level TC,0.0007440712810435809,4.587008550771543e-10,0.15156722222346775,0.0003789180555586694,0.0003651532254849115
1975-03-31,1975,3,Triple Sort rolling TC-aware + stock-level TC,-0.012989944542375769,4.554348252694407e-10,0.10441584135560424,0.0002610396033890106,-0.013250984145764779
1975-04-30,1975,4,Triple Sort rolling TC-aware + stock-level TC,-0.053743052496173234,4.405223963388494e-10,0.09809454010434712,0.0002452363502608678,-0.0539882888464341
1975-05-31,1975,5,Triple Sort rolling TC-aware + stock-level TC,-0.07713508082780958,4.727667562987037e-10,0.11389325391906785,0.0002847331347976696,-0.07741981396260725
1975-06-30,1975,6,Triple Sort rolling TC-aware + stock-level TC,-0.034949958228708874,5.446082855520284e-10,0.10770944100103272,0.0002692736025025818,-0.03521923183121146
1975-07-31,1975,7,Triple Sort rolling TC-aware + stock-level TC,-0.06393334112760672,5.569886531164858e-10,0.7852629433498716,0.001963157358374679,-0.0658964984859814
1975-08-31,1975,8,Triple Sort rolling TC-aware + stock-level TC,-0.0877140170364952,5.418649105803919e-10,0.12368654237584961,0.00030921635593962404,-0.08802323339243483
1975-09-30,1975,9,Triple Sort rolling TC-aware + stock-level TC,-0.09634949467727066,5.913213946273643e-10,0.1244843417329745,0.00031121085433243625,-0.0966607055316031
1975-10-31,1975,10,Triple Sort rolling TC-aware + stock-level TC,0.12538812364106333,5.921005630238341e-10,0.1322440335757561,0.0003306100839393902,0.12505751355712394
1975-11-30,1975,11,Triple Sort rolling TC-aware + stock-level TC,-0.05082480932045328,3.7660939644634794e-10,0.1727914170890889,0.00043197854272272225,-0.051256787863176
1975-12-31,1975,12,Triple Sort rolling TC-aware + stock-level TC,-0.06603030712522294,4.2306710218431576e-10,0.1350534722189149,0.00033763368054728725,-0.06636794080577023
1976-01-31,1976,1,Triple Sort rolling TC-aware + stock-level TC,0.24077094340743876,5.348660472859201e-10,0.133329684319684,0.00033332421079921003,0.24043761919663956
1976-02-29,1976,2,Triple Sort rolling TC-aware + stock-level TC,0.045731402995432574,4.658083502251387e-09,0.1892942084198722,0.0004732355210496805,0.045258167474382896
1976-03-31,1976,3,Triple Sort rolling TC-aware + stock-level TC,0.06855267816567978,4.388804819566161e-09,0.1375894751628689,0.0003439736879071723,0.06820870447777261
