date_dt,yy,mm,candidate,weight
1978-03-31,1978,3,port_V19,0.031250004502893065
1978-03-31,1978,3,port_V20,0.031250000848398254
1978-03-31,1978,3,port_V21,0.031250005386331936
1978-03-31,1978,3,port_V22,0.03125000680701959
1978-03-31,1978,3,port_V23,0.031250005431379464
1978-03-31,1978,3,port_V24,0.03125000202628497
1978-03-31,1978,3,port_V25,0.03125000531728285
1978-03-31,1978,3,port_V26,0.031250007939097574
1978-03-31,1978,3,port_V27,0.03125000709499622
1978-03-31,1978,3,port_V28,0.03125000295109802
1978-03-31,1978,3,port_V29,0.03125000530118704
1978-03-31,1978,3,port_V30,0.031250006709913625
1978-03-31,1978,3,port_V31,0.031250005406888035
1978-03-31,1978,3,port_V32,0.031250002479791025
1978-04-30,1978,4,port_V1,0.031249993622237557
1978-04-30,1978,4,port_V2,0.03124999622524071
1978-04-30,1978,4,port_V3,0.0312499957633113
1978-04-30,1978,4,port_V4,0.03124999104083205
1978-04-30,1978,4,port_V5,0.031249997023146743
1978-04-30,1978,4,port_V6,0.03124999861562226
1978-04-30,1978,4,port_V7,0.031249996170982373
1978-04-30,1978,4,port_V8,0.031249991832178376
1978-04-30,1978,4,port_V9,0.03124999676234049
1978-04-30,1978,4,port_V10,0.031250000114933334
1978-04-30,1978,4,port_V11,0.03124999611686765
1978-04-30,1978,4,port_V12,0.03124999060263959
1978-04-30,1978,4,port_V13,0.03124999469299676
1978-04-30,1978,4,port_V14,0.03124999637705824
1978-04-30,1978,4,port_V15,0.031249994540763333
1978-04-30,1978,4,port_V16,0.031249992038256142
1978-04-30,1978,4,port_V17,0.031250003372678185
1978-04-30,1978,4,port_V18,0.03125000526995874
1978-04-30,1978,4,port_V19,0.031250004607092846
1978-04-30,1978,4,port_V20,0.03125000089616633
1978-04-30,1978,4,port_V21,0.03125000551770981
1978-04-30,1978,4,port_V22,0.031250006965618485
1978-04-30,1978,4,port_V23,0.03125000555251908
1978-04-30,1978,4,port_V24,0.031250002073744
1978-04-30,1978,4,port_V25,0.031250005430677796
1978-04-30,1978,4,port_V26,0.03125000812045576
1978-04-30,1978,4,port_V27,0.03125000726394995
1978-04-30,1978,4,port_V28,0.031250003034451294
1978-04-30,1978,4,port_V29,0.03125000540322475
1978-04-30,1978,4,port_V30,0.03125000686645358
1978-04-30,1978,4,port_V31,0.031250005541115046
1978-04-30,1978,4,port_V32,0.03125000254477756
1978-05-31,1978,5,port_V1,0.031249993465606134
1978-05-31,1978,5,port_V2,0.03124999613626589
1978-05-31,1978,5,port_V3,0.031249995669199875
1978-05-31,1978,5,port_V4,0.031249990833564226
1978-05-31,1978,5,port_V5,0.031249996952913816
1978-05-31,1978,5,port_V6,0.031249998585032888
1978-05-31,1978,5,port_V7,0.031249996085267965
1978-05-31,1978,5,port_V8,0.031249991643733852
1978-05-31,1978,5,port_V9,0.03124999668170999
1978-05-31,1978,5,port_V10,0.03125000010950026
1978-05-31,1978,5,port_V11,0.031249996032202045
1978-05-31,1978,5,port_V12,0.031249990392711986
1978-05-31,1978,5,port_V13,0.031249994562379205
1978-05-31,1978,5,port_V14,0.031249996307002047
1978-05-31,1978,5,port_V15,0.031249994413529044
1978-05-31,1978,5,port_V16,0.031249991857333785
1978-05-31,1978,5,port_V17,0.031250003451367234
1978-05-31,1978,5,port_V18,0.03125000539500457
1978-05-31,1978,5,port_V19,0.03125000471015353
1978-05-31,1978,5,port_V20,0.03125000094406999
1978-05-31,1978,5,port_V21,0.03125000564766365
1978-05-31,1978,5,port_V22,0.03125000712260003
1978-05-31,1978,5,port_V23,0.031250005674248224
1978-05-31,1978,5,port_V24,0.0312500021213222
1978-05-31,1978,5,port_V25,0.03125000554241097
1978-05-31,1978,5,port_V26,0.03125000830036871
1978-05-31,1978,5,port_V27,0.031250007432980904
1978-05-31,1978,5,port_V28,0.03125000311845954
1978-05-31,1978,5,port_V29,0.03125000550283121
1978-05-31,1978,5,port_V30,0.031250007022116506
1978-05-31,1978,5,port_V31,0.03125000567578863
1978-05-31,1978,5,port_V32,0.031250002610661014
1978-06-30,1978,6,port_V1,0.031249993302143016
1978-06-30,1978,6,port_V2,0.0312499960434863
1978-06-30,1978,6,port_V3,0.031249995570411575
1978-06-30,1978,6,port_V4,0.031249990616855367
1978-06-30,1978,6,port_V5,0.031249996878361313
1978-06-30,1978,6,port_V6,0.03124999855294207
1978-06-30,1978,6,port_V7,0.031249995995654246
1978-06-30,1978,6,port_V8,0.03124999144728546
1978-06-30,1978,6,port_V9,0.031249996598100464
1978-06-30,1978,6,port_V10,0.031250000104045515
1978-06-30,1978,6,port_V11,0.031249995944977724
1978-06-30,1978,6,port_V12,0.031249990173937692
1978-06-30,1978,6,port_V13,0.031249994425394525
1978-06-30,1978,6,port_V14,0.031249996235848242
1978-06-30,1978,6,port_V15,0.031249994280785634
1978-06-30,1978,6,port_V16,0.03124999166814652
1978-06-30,1978,6,port_V17,0.03125000353318054
1978-06-30,1978,6,port_V18,0.03125000552381711
1978-06-30,1978,6,port_V19,0.03125000481839791
1978-06-30,1978,6,port_V20,0.03125000099307793
1978-06-30,1978,6,port_V21,0.03125000578226248
1978-06-30,1978,6,port_V22,0.03125000728744726
1978-06-30,1978,6,port_V23,0.0312500058004292
1978-06-30,1978,6,port_V24,0.03125000217099954
1978-06-30,1978,6,port_V25,0.03125000565910518
1978-06-30,1978,6,port_V26,0.03125000848852474
1978-06-30,1978,6,port_V27,0.03125000760933675
1978-06-30,1978,6,port_V28,0.03125000320649816
1978-06-30,1978,6,port_V29,0.03125000560632733
1978-06-30,1978,6,port_V30,0.03125000718458863
1978-06-30,1978,6,port_V31,0.03125000581667046
1978-06-30,1978,6,port_V32,0.031250002680961224
1978-07-31,1978,7,port_V1,0.031249993157250903
1978-07-31,1978,7,port_V2,0.031249995962957727
1978-07-31,1978,7,port_V3,0.03124999548272535
1978-07-31,1978,7,port_V4,0.031249990428195068
1978-07-31,1978,7,port_V5,0.031249996812019884
1978-07-31,1978,7,port_V6,0.0312499985261001
1978-07-31,1978,7,port_V7,0.031249995916204493
1978-07-31,1978,7,port_V8,0.03124999127643647
1978-07-31,1978,7,port_V9,0.031249996526208013
1978-07-31,1978,7,port_V10,0.0312500000955987
1978-07-31,1978,7,port_V11,0.031249995869628386
1978-07-31,1978,7,port_V12,0.03124998998638057
1978-07-31,1978,7,port_V13,0.03124999430455085
1978-07-31,1978,7,port_V14,0.031249996172384737
1978-07-31,1978,7,port_V15,0.031249994162038212
1978-07-31,1978,7,port_V16,0.031249991501015265
1978-07-31,1978,7,port_V17,0.03125000360676433
1978-07-31,1978,7,port_V18,0.03125000563542644
1978-07-31,1978,7,port_V19,0.031250004911592674
1978-07-31,1978,7,port_V20,0.03125000103686643
1978-07-31,1978,7,port_V21,0.03125000590079334
1978-07-31,1978,7,port_V22,0.031250007432988176
1978-07-31,1978,7,port_V23,0.031250005913553855
1978-07-31,1978,7,port_V24,0.031250002215917734
1978-07-31,1978,7,port_V25,0.03125000576009267
1978-07-31,1978,7,port_V26,0.03125000865250899
1978-07-31,1978,7,port_V27,0.03125000776505129
1978-07-31,1978,7,port_V28,0.0312500032843065
1978-07-31,1978,7,port_V29,0.03125000569667624
1978-07-31,1978,7,port_V30,0.03125000732866623
1978-07-31,1978,7,port_V31,0.03125000593893793
1978-07-31,1978,7,port_V32,0.031250002740162514
1978-08-31,1978,8,port_V1,0.03124999302773383
1978-08-31,1978,8,port_V2,0.03124999588972239
1978-08-31,1978,8,port_V3,0.031249995403058135
1978-08-31,1978,8,port_V4,0.031249990260598468
1978-08-31,1978,8,port_V5,0.031249996753191
1978-08-31,1978,8,port_V6,0.03124999850285433
1978-08-31,1978,8,port_V7,0.031249995846066338
1978-08-31,1978,8,port_V8,0.031249991122963495
1978-08-31,1978,8,port_V9,0.031249996465424944
1978-08-31,1978,8,port_V10,0.03125000008805033
1978-08-31,1978,8,port_V11,0.031249995801818323
1978-08-31,1978,8,port_V12,0.031249989816058997
1978-08-31,1978,8,port_V13,0.031249994196459113
1978-08-31,1978,8,port_V14,0.03124999611652197
1978-08-31,1978,8,port_V15,0.031249994057203783
1978-08-31,1978,8,port_V16,0.031249991351457316
1978-08-31,1978,8,port_V17,0.03125000367414564
1978-08-31,1978,8,port_V18,0.03125000573884459
1978-08-31,1978,8,port_V19,0.031250004994016034
1978-08-31,1978,8,port_V20,0.03125000107804472
1978-08-31,1978,8,port_V21,0.03125000600790097
1978-08-31,1978,8,port_V22,0.0312500075592779
1978-08-31,1978,8,port_V23,0.03125000601443999
1978-08-31,1978,8,port_V24,0.03125000225564847
1978-08-31,1978,8,port_V25,0.0312500058496352
1978-08-31,1978,8,port_V26,0.03125000879818432
1978-08-31,1978,8,port_V27,0.031250007907026534
1978-08-31,1978,8,port_V28,0.03125000335326906
1978-08-31,1978,8,port_V29,0.031250005777465735
1978-08-31,1978,8,port_V30,0.031250007455198514
1978-08-31,1978,8,port_V31,0.03125000604616846
1978-08-31,1978,8,port_V32,0.031250002791551185
1978-09-30,1978,9,port_V1,0.031249992898735493
1978-09-30,1978,9,port_V2,0.031249995816722085
1978-09-30,1978,9,port_V3,0.03124999532358997
1978-09-30,1978,9,port_V4,0.031249990093674726
1978-09-30,1978,9,port_V5,0.031249996694620984
1978-09-30,1978,9,port_V6,0.0312499984796457
1978-09-30,1978,9,port_V7,0.03124999577664583
1978-09-30,1978,9,port_V8,0.031249990970381263
1978-09-30,1978,9,port_V9,0.031249996404732232
1978-09-30,1978,9,port_V10,0.031250000080467154
1978-09-30,1978,9,port_V11,0.031249995734691897
1978-09-30,1978,9,port_V12,0.031249989646717193
1978-09-30,1978,9,port_V13,0.03124999408873871
1978-09-30,1978,9,port_V14,0.031249996060658643
1978-09-30,1978,9,port_V15,0.031249993953225027
1978-09-30,1978,9,port_V16,0.031249991202903237
1978-09-30,1978,9,port_V17,0.03125000374126413
1978-09-30,1978,9,port_V18,0.03125000584132894
1978-09-30,1978,9,port_V19,0.031250005075914036
1978-09-30,1978,9,port_V20,0.03125000111881483
1978-09-30,1978,9,port_V21,0.0312500061147028
1978-09-30,1978,9,port_V22,0.031250007684532226
1978-09-30,1978,9,port_V23,0.03125000611504204
1978-09-30,1978,9,port_V24,0.03125000229538666
1978-09-30,1978,9,port_V25,0.03125000593954186
1978-09-30,1978,9,port_V26,0.03125000894301004
1978-09-30,1978,9,port_V27,0.03125000804908324
1978-09-30,1978,9,port_V28,0.03125000342216856
1978-09-30,1978,9,port_V29,0.03125000585655314
1978-09-30,1978,9,port_V30,0.03125000758086072
1978-09-30,1978,9,port_V31,0.03125000615280747
1978-09-30,1978,9,port_V32,0.031250002842839235
1978-10-31,1978,10,port_V1,0.031249992778232705
1978-10-31,1978,10,port_V2,0.031249995749101665
1978-10-31,1978,10,port_V3,0.031249995248964487
1978-10-31,1978,10,port_V4,0.031249989938144863
1978-10-31,1978,10,port_V5,0.03124999663881184
1978-10-31,1978,10,port_V6,0.03124999845906044
1978-10-31,1978,10,port_V7,0.031249995711055696
1978-10-31,1978,10,port_V8,0.031249990827495126
1978-10-31,1978,10,port_V9,0.03124999634789668
1978-10-31,1978,10,port_V10,0.0312500000730137
1978-10-31,1978,10,port_V11,0.03124999567237572
1978-10-31,1978,10,port_V12,0.03124998948805802
1978-10-31,1978,10,port_V13,0.031249993986631242
1978-10-31,1978,10,port_V14,0.031249996007163532
1978-10-31,1978,10,port_V15,0.0312499938554204
1978-10-31,1978,10,port_V16,0.031249991063664724
1978-10-31,1978,10,port_V17,0.03125000380337051
1978-10-31,1978,10,port_V18,0.03125000593782416
1978-10-31,1978,10,port_V19,0.03125000515407165
1978-10-31,1978,10,port_V20,0.03125000115665691
1978-10-31,1978,10,port_V21,0.0312500062146566
1978-10-31,1978,10,port_V22,0.03125000780191262
1978-10-31,1978,10,port_V23,0.031250006209173044
1978-10-31,1978,10,port_V24,0.03125000233141124
1978-10-31,1978,10,port_V25,0.031250006024110356
1978-10-31,1978,10,port_V26,0.03125000907826563
1978-10-31,1978,10,port_V27,0.031250008182408126
1978-10-31,1978,10,port_V28,0.031250003486839824
1978-10-31,1978,10,port_V29,0.031250005929457474
1978-10-31,1978,10,port_V30,0.031250007699256115
1978-10-31,1978,10,port_V31,0.031250006254153806
1978-10-31,1978,10,port_V32,0.03125000289134118
1978-11-30,1978,11,port_V1,0.031249992655813363
1978-11-30,1978,11,port_V2,0.031249995681744382
1978-11-30,1978,11,port_V3,0.031249995174385856
1978-11-30,1978,11,port_V4,0.031249989780559317
1978-11-30,1978,11,port_V5,0.031249996582510035
1978-11-30,1978,11,port_V6,0.031249998438882244
1978-11-30,1978,11,port_V7,0.031249995645262516
1978-11-30,1978,11,port_V8,0.03124999068277045
1978-11-30,1978,11,port_V9,0.03124999629038672
1978-11-30,1978,11,port_V10,0.031250000064535474
1978-11-30,1978,11,port_V11,0.03124999560885007
1978-11-30,1978,11,port_V12,0.03124998932613671
1978-11-30,1978,11,port_V13,0.03124999388261482
1978-11-30,1978,11,port_V14,0.031249995954447038
1978-11-30,1978,11,port_V15,0.031249993755497973
1978-11-30,1978,11,port_V16,0.031249990922628895
1978-11-30,1978,11,port_V17,0.031250003866456016
1978-11-30,1978,11,port_V18,0.031250006035791124
1978-11-30,1978,11,port_V19,0.031250005232965415
1978-11-30,1978,11,port_V20,0.0312500011965121
1978-11-30,1978,11,port_V21,0.03125000631665986
1978-11-30,1978,11,port_V22,0.03125000792018599
1978-11-30,1978,11,port_V23,0.03125000630476338
1978-11-30,1978,11,port_V24,0.03125000236640246
1978-11-30,1978,11,port_V25,0.031250006110939074
1978-11-30,1978,11,port_V26,0.03125000921503875
1978-11-30,1978,11,port_V27,0.03125000831772451
1978-11-30,1978,11,port_V28,0.0312500035524342
1978-11-30,1978,11,port_V29,0.03125000600276709
1978-11-30,1978,11,port_V30,0.03125000781950216
1978-11-30,1978,11,port_V31,0.03125000635690526
1978-11-30,1978,11,port_V32,0.03125000293792682
1978-12-31,1978,12,port_V1,0.031249992521734715
1978-12-31,1978,12,port_V2,0.03124999560891633
1978-12-31,1978,12,port_V3,0.0312499950931446
1978-12-31,1978,12,port_V4,0.031249989608730006
1978-12-31,1978,12,port_V5,0.031249996521020642
1978-12-31,1978,12,port_V6,0.031249998416676788
1978-12-31,1978,12,port_V7,0.031249995573052643
1978-12-31,1978,12,port_V8,0.031249990524987274
1978-12-31,1978,12,port_V9,0.031249996227943257
1978-12-31,1978,12,port_V10,0.031250000054646045
1978-12-31,1978,12,port_V11,0.031249995539345425
1978-12-31,1978,12,port_V12,0.03124998914858591
1978-12-31,1978,12,port_V13,0.031249993769603367
1978-12-31,1978,12,port_V14,0.031249995895880144
1978-12-31,1978,12,port_V15,0.031249993645793468
1978-12-31,1978,12,port_V16,0.031249990768863492
1978-12-31,1978,12,port_V17,0.03125000393544415
1978-12-31,1978,12,port_V18,0.03125000614405754
1978-12-31,1978,12,port_V19,0.031250005318737346
1978-12-31,1978,12,port_V20,0.03125000123995536
1978-12-31,1978,12,port_V21,0.031250006425024277
1978-12-31,1978,12,port_V22,0.03125000804898741
1978-12-31,1978,12,port_V23,0.031250006409582566
1978-12-31,1978,12,port_V24,0.03125000240465497
1978-12-31,1978,12,port_V25,0.031250006205577184
1978-12-31,1978,12,port_V26,0.03125000936554924
1978-12-31,1978,12,port_V27,0.031250008466325536
1978-12-31,1978,12,port_V28,0.03125000362547954
1978-12-31,1978,12,port_V29,0.031250006081722854
1978-12-31,1978,12,port_V30,0.03125000795069763
1978-12-31,1978,12,port_V31,0.03125000646956504
1978-12-31,1978,12,port_V32,0.031250002989715316
1979-01-31,1979,1,port_V1,0.03124999240189435
1979-01-31,1979,1,port_V2,0.031249995543586942
1979-01-31,1979,1,port_V3,0.03124999502124744
1979-01-31,1979,1,port_V4,0.031249989456122285
1979-01-31,1979,1,port_V5,0.031249996465282547
1979-01-31,1979,1,port_V6,0.03124999839555653
1979-01-31,1979,1,port_V7,0.031249995507250636
1979-01-31,1979,1,port_V8,0.0312499903825381
1979-01-31,1979,1,port_V9,0.031249996171210277
1979-01-31,1979,1,port_V10,0.031250000047292156
1979-01-31,1979,1,port_V11,0.031249995475950337
1979-01-31,1979,1,port_V12,0.031249988989258775
1979-01-31,1979,1,port_V13,0.031249993669203696
1979-01-31,1979,1,port_V14,0.03124999584382272
1979-01-31,1979,1,port_V15,0.031249993545510765
1979-01-31,1979,1,port_V16,0.031249990630893253
1979-01-31,1979,1,port_V17,0.03125000399716691
1979-01-31,1979,1,port_V18,0.031250006241456185
1979-01-31,1979,1,port_V19,0.031250005396663214
1979-01-31,1979,1,port_V20,0.03125000127711684
1979-01-31,1979,1,port_V21,0.03125000652137456
1979-01-31,1979,1,port_V22,0.031250008164451615
1979-01-31,1979,1,port_V23,0.03125000650372685
1979-01-31,1979,1,port_V24,0.03125000243935321
1979-01-31,1979,1,port_V25,0.03125000629193873
1979-01-31,1979,1,port_V26,0.03125000950182726
1979-01-31,1979,1,port_V27,0.03125000859962274
1979-01-31,1979,1,port_V28,0.03125000369146919
1979-01-31,1979,1,port_V29,0.03125000614929471
1979-01-31,1979,1,port_V30,0.03125000807211586
1979-01-31,1979,1,port_V31,0.03125000657067273
1979-01-31,1979,1,port_V32,0.03125000303512864
1979-02-28,1979,2,port_V1,0.0312499922884257
1979-02-28,1979,2,port_V2,0.03124999548146385
1979-02-28,1979,2,port_V3,0.03124999495372397
1979-02-28,1979,2,port_V4,0.031249989311735397
1979-02-28,1979,2,port_V5,0.031249996412839175
1979-02-28,1979,2,port_V6,0.031249998375921233
1979-02-28,1979,2,port_V7,0.03124999544471955
1979-02-28,1979,2,port_V8,0.031249990246490555
1979-02-28,1979,2,port_V9,0.03124999611763807
1979-02-28,1979,2,port_V10,0.031250000040193404
1979-02-28,1979,2,port_V11,0.031249995415133413
1979-02-28,1979,2,port_V12,0.031249988837054283
1979-02-28,1979,2,port_V13,0.03124999357441992
1979-02-28,1979,2,port_V14,0.03124999579342913
1979-02-28,1979,2,port_V15,0.031249993450551086
1979-02-28,1979,2,port_V16,0.03124999049939428
1979-02-28,1979,2,port_V17,0.031250004056501746
1979-02-28,1979,2,port_V18,0.031250006334564956
1979-02-28,1979,2,port_V19,0.03125000547071109
1979-02-28,1979,2,port_V20,0.0312500013112701
1979-02-28,1979,2,port_V21,0.03125000661300791
1979-02-28,1979,2,port_V22,0.031250008274186364
1979-02-28,1979,2,port_V23,0.031250006593251375
1979-02-28,1979,2,port_V24,0.031250002471358576
1979-02-28,1979,2,port_V25,0.03125000637448716
1979-02-28,1979,2,port_V26,0.03125000963211468
1979-02-28,1979,2,port_V27,0.0312500087264778
1979-02-28,1979,2,port_V28,0.03125000375386245
1979-02-28,1979,2,port_V29,0.03125000621367147
1979-02-28,1979,2,port_V30,0.03125000818747304
1979-02-28,1979,2,port_V31,0.03125000666570121
1979-02-28,1979,2,port_V32,0.0312500030782271
1979-03-31,1979,3,port_V1,0.031249992178389457
1979-03-31,1979,3,port_V2,0.031249995421501586
1979-03-31,1979,3,port_V3,0.031249994888138323
1979-03-31,1979,3,port_V4,0.03124998917387274
1979-03-31,1979,3,port_V5,0.031249996361028855
1979-03-31,1979,3,port_V6,0.03124999835603578
1979-03-31,1979,3,port_V7,0.031249995384824633
1979-03-31,1979,3,port_V8,0.03124999011504028
1979-03-31,1979,3,port_V9,0.031249996064791962
1979-03-31,1979,3,port_V10,0.03125000003428203
1979-03-31,1979,3,port_V11,0.031249995355839725
1979-03-31,1979,3,port_V12,0.0312499886889507
1979-03-31,1979,3,port_V13,0.03124999348259697
1979-03-31,1979,3,port_V14,0.031249995745823062
1979-03-31,1979,3,port_V15,0.03124999335764211
1979-03-31,1979,3,port_V16,0.03124999037227746
1979-03-31,1979,3,port_V17,0.0312500041140814
1979-03-31,1979,3,port_V18,0.03125000642408764
1979-03-31,1979,3,port_V19,0.03125000554367812
1979-03-31,1979,3,port_V20,0.03125000134331148
1979-03-31,1979,3,port_V21,0.03125000669995242
1979-03-31,1979,3,port_V22,0.03125000838160988
1979-03-31,1979,3,port_V23,0.0312500066809225
1979-03-31,1979,3,port_V24,0.031250002502662036
1979-03-31,1979,3,port_V25,0.0312500064539353
1979-03-31,1979,3,port_V26,0.03125000975772918
1979-03-31,1979,3,port_V27,0.03125000884978232
1979-03-31,1979,3,port_V28,0.03125000381485487
1979-03-31,1979,3,port_V29,0.03125000627357936
1979-03-31,1979,3,port_V30,0.03125000830023724
1979-03-31,1979,3,port_V31,0.031250006757344274
1979-03-31,1979,3,port_V32,0.031250003121196364
1979-04-30,1979,4,port_V1,0.031249992055777318
1979-04-30,1979,4,port_V2,0.03124999535593202
1979-04-30,1979,4,port_V3,0.03124999481517903
1979-04-30,1979,4,port_V4,0.031249989022141184
1979-04-30,1979,4,port_V5,0.031249996304375388
1979-04-30,1979,4,port_V6,0.03124999833343338
1979-04-30,1979,4,port_V7,0.031249995317795706
1979-04-30,1979,4,port_V8,0.031249989969365996
1979-04-30,1979,4,port_V9,0.031249996005884517
1979-04-30,1979,4,port_V10,0.03125000002777707
1979-04-30,1979,4,port_V11,0.03124999528892139
1979-04-30,1979,4,port_V12,0.0312499885240832
1979-04-30,1979,4,port_V13,0.03124999338108612
1979-04-30,1979,4,port_V14,0.03124999569238254
1979-04-30,1979,4,port_V15,0.031249993254969938
1979-04-30,1979,4,port_V16,0.03124999023171802
1979-04-30,1979,4,port_V17,0.03125000417706056
1979-04-30,1979,4,port_V18,0.03125000652335368
1979-04-30,1979,4,port_V19,0.031250005624556994
1979-04-30,1979,4,port_V20,0.03125000137872294
1979-04-30,1979,4,port_V21,0.03125000679458904
1979-04-30,1979,4,port_V22,0.03125000850128474
1979-04-30,1979,4,port_V23,0.03125000677912566
1979-04-30,1979,4,port_V24,0.03125000253742556
1979-04-30,1979,4,port_V25,0.03125000654257596
1979-04-30,1979,4,port_V26,0.03125000989778228
1979-04-30,1979,4,port_V27,0.031250008986475106
1979-04-30,1979,4,port_V28,0.03125000388245444
1979-04-30,1979,4,port_V29,0.031250006338845865
1979-04-30,1979,4,port_V30,0.031250008423792434
1979-04-30,1979,4,port_V31,0.03125000686193204
1979-04-30,1979,4,port_V32,0.031250003169199944
1979-05-31,1979,5,port_V1,0.031249991965465476
1979-05-31,1979,5,port_V2,0.031249995308760437
1979-05-31,1979,5,port_V3,0.03124999476135149
1979-05-31,1979,5,port_V4,0.03124998890984125
1979-05-31,1979,5,port_V5,0.031249996258959467
1979-05-31,1979,5,port_V6,0.031249998315202268
1979-05-31,1979,5,port_V7,0.03124999527076373
1979-05-31,1979,5,port_V8,0.031249989862285183
1979-05-31,1979,5,port_V9,0.031249995962548117
1979-05-31,1979,5,port_V10,0.031250000019796054
1979-05-31,1979,5,port_V11,0.031249995237450232
1979-05-31,1979,5,port_V12,0.031249988399295527
1979-05-31,1979,5,port_V13,0.031249993305518396
1979-05-31,1979,5,port_V14,0.03124999565459437
1979-05-31,1979,5,port_V15,0.031249993178838815
1979-05-31,1979,5,port_V16,0.03124999012917312
1979-05-31,1979,5,port_V17,0.031250004222962695
1979-05-31,1979,5,port_V18,0.03125000659490729
1979-05-31,1979,5,port_V19,0.03125000568460151
1979-05-31,1979,5,port_V20,0.03125000140606472
1979-05-31,1979,5,port_V21,0.031250006863825515
1979-05-31,1979,5,port_V22,0.03125000858805218
1979-05-31,1979,5,port_V23,0.03125000685234807
1979-05-31,1979,5,port_V24,0.03125000256464589
1979-05-31,1979,5,port_V25,0.031250006605600046
1979-05-31,1979,5,port_V26,0.03125001000399879
1979-05-31,1979,5,port_V27,0.031250009089608434
1979-05-31,1979,5,port_V28,0.03125000393254303
1979-05-31,1979,5,port_V29,0.031250006387150156
1979-05-31,1979,5,port_V30,0.03125000851764294
1979-05-31,1979,5,port_V31,0.031250006940983587
1979-05-31,1979,5,port_V32,0.031250003205221276
1979-06-30,1979,6,port_V1,0.031249991879013825
1979-06-30,1979,6,port_V2,0.031249995263924597
1979-06-30,1979,6,port_V3,0.031249994708281964
1979-06-30,1979,6,port_V4,0.03124998880212362
1979-06-30,1979,6,port_V5,0.03124999621532678
1979-06-30,1979,6,port_V6,0.0312499982976752
1979-06-30,1979,6,port_V7,0.031249995225797605
1979-06-30,1979,6,port_V8,0.031249989758056776
1979-06-30,1979,6,port_V9,0.0312499959221665
1979-06-30,1979,6,port_V10,0.0312500000122252
1979-06-30,1979,6,port_V11,0.031249995188187735
1979-06-30,1979,6,port_V12,0.031249988278090408
1979-06-30,1979,6,port_V13,0.031249993231981216
1979-06-30,1979,6,port_V14,0.031249995619764857
1979-06-30,1979,6,port_V15,0.03124999310445633
1979-06-30,1979,6,port_V16,0.031249990030205458
1979-06-30,1979,6,port_V17,0.03125000426602758
1979-06-30,1979,6,port_V18,0.03125000666421414
1979-06-30,1979,6,port_V19,0.03125000574273532
1979-06-30,1979,6,port_V20,0.03125000143280401
1979-06-30,1979,6,port_V21,0.03125000692986221
1979-06-30,1979,6,port_V22,0.031250008673360544
1979-06-30,1979,6,port_V23,0.03125000692312602
1979-06-30,1979,6,port_V24,0.03125000259084323
1979-06-30,1979,6,port_V25,0.03125000666602209
1979-06-30,1979,6,port_V26,0.03125001010660649
1979-06-30,1979,6,port_V27,0.031250009189272315
1979-06-30,1979,6,port_V28,0.03125000398092031
1979-06-30,1979,6,port_V29,0.03125000643169097
1979-06-30,1979,6,port_V30,0.031250008607076614
1979-06-30,1979,6,port_V31,0.03125000701787884
1979-06-30,1979,6,port_V32,0.03125000324028133
1979-07-31,1979,7,port_V1,0.03124999179242689
1979-07-31,1979,7,port_V2,0.03124999521914104
1979-07-31,1979,7,port_V3,0.031249994655296643
1979-07-31,1979,7,port_V4,0.031249988694492373
1979-07-31,1979,7,port_V5,0.031249996171817458
1979-07-31,1979,7,port_V6,0.031249998279949617
1979-07-31,1979,7,port_V7,0.031249995180591898
1979-07-31,1979,7,port_V8,0.031249989653731082
1979-07-31,1979,7,port_V9,0.031249995881739795
1979-07-31,1979,7,port_V10,0.03125000000475834
1979-07-31,1979,7,port_V11,0.03124999513907252
1979-07-31,1979,7,port_V12,0.031249988156951094
1979-07-31,1979,7,port_V13,0.031249993158568305
1979-07-31,1979,7,port_V14,0.031249995584822447
1979-07-31,1979,7,port_V15,0.031249993029659334
1979-07-31,1979,7,port_V16,0.03124998993153006
1979-07-31,1979,7,port_V17,0.03125000430910413
1979-07-31,1979,7,port_V18,0.03125000673342757
1979-07-31,1979,7,port_V19,0.03125000580082981
1979-07-31,1979,7,port_V20,0.03125000146006681
1979-07-31,1979,7,port_V21,0.031250006995914875
1979-07-31,1979,7,port_V22,0.031250008758905067
1979-07-31,1979,7,port_V23,0.03125000699388245
1979-07-31,1979,7,port_V24,0.03125000261694794
1979-07-31,1979,7,port_V25,0.03125000672683813
1979-07-31,1979,7,port_V26,0.03125001020922395
1979-07-31,1979,7,port_V27,0.03125000928894864
1979-07-31,1979,7,port_V28,0.03125000402910102
1979-07-31,1979,7,port_V29,0.03125000647608659
1979-07-31,1979,7,port_V30,0.031250008696308035
1979-07-31,1979,7,port_V31,0.031250007094605625
1979-07-31,1979,7,port_V32,0.03125000327526053
1979-08-31,1979,8,port_V1,0.031249991705179236
1979-08-31,1979,8,port_V2,0.031249995174176922
1979-08-31,1979,8,port_V3,0.03124999460169523
1979-08-31,1979,8,port_V4,0.03124998858694223
1979-08-31,1979,8,port_V5,0.031249996128897797
1979-08-31,1979,8,port_V6,0.03124999826329983
1979-08-31,1979,8,port_V7,0.031249995134688166
1979-08-31,1979,8,port_V8,0.031249989549114128
1979-08-31,1979,8,port_V9,0.031249995842253114
1979-08-31,1979,8,port_V10,0.031249999998074113
1979-08-31,1979,8,port_V11,0.03124999509025272
