date,date_dt,yy,mm,candidate,weight_trade
19741231,1974-12-31,1974,12,port_V5,0.031246672387305094
19741231,1974-12-31,1974,12,port_V6,0.03125615042453622
19741231,1974-12-31,1974,12,port_V7,0.031249304431683944
19741231,1974-12-31,1974,12,port_V9,0.44340492266860215
19741231,1974-12-31,1974,12,port_V10,0.03124851675581724
19741231,1974-12-31,1974,12,port_V12,0.031250878739081694
19741231,1974-12-31,1974,12,port_V13,0.03128541025709606
19741231,1974-12-31,1974,12,port_V14,0.03126142469363905
19741231,1974-12-31,1974,12,port_V15,0.03125017446794557
19741231,1974-12-31,1974,12,port_V17,0.031248404931813807
19741231,1974-12-31,1974,12,port_V18,0.03125119622251218
19741231,1974-12-31,1974,12,port_V19,0.025325309616888836
19741231,1974-12-31,1974,12,port_V23,0.03123866858641867
19741231,1974-12-31,1974,12,port_V30,0.03124328112597399
19741231,1974-12-31,1974,12,port_V31,0.031246227057904807
19741231,1974-12-31,1974,12,port_V32,0.031246837342693557
19750131,1975-01-31,1975,1,port_V1,0.03125215581858758
19750131,1975-01-31,1975,1,port_V2,0.031245671900372536
19750131,1975-01-31,1975,1,port_V4,0.03124863641647322
19750131,1975-01-31,1975,1,port_V5,0.03124669394309693
19750131,1975-01-31,1975,1,port_V6,0.031256211533766474
19750131,1975-01-31,1975,1,port_V7,0.031249338029152047
19750131,1975-01-31,1975,1,port_V9,0.44340498565329756
19750131,1975-01-31,1975,1,port_V10,0.03124854342913513
19750131,1975-01-31,1975,1,port_V12,0.03125083156874583
19750131,1975-01-31,1975,1,port_V13,0.03128544224539352
19750131,1975-01-31,1975,1,port_V14,0.03126146957752681
19750131,1975-01-31,1975,1,port_V15,0.03125009483328142
19750131,1975-01-31,1975,1,port_V17,0.03124847138059948
19750131,1975-01-31,1975,1,port_V18,0.031251229370603435
19750131,1975-01-31,1975,1,port_V19,0.02532529392216916
19750131,1975-01-31,1975,1,port_V23,0.031238671883797368
19750131,1975-01-31,1975,1,port_V30,0.031243253245620134
19750131,1975-01-31,1975,1,port_V31,0.03124619814693562
19750131,1975-01-31,1975,1,port_V32,0.0312468071014458
19750228,1975-02-28,1975,2,port_V1,0.031252171502391034
19750228,1975-02-28,1975,2,port_V2,0.031245641223030113
19750228,1975-02-28,1975,2,port_V4,0.03124856082075209
19750228,1975-02-28,1975,2,port_V5,0.031246742533001554
19750228,1975-02-28,1975,2,port_V6,0.031256286565456703
19750228,1975-02-28,1975,2,port_V7,0.031249395993888245
19750228,1975-02-28,1975,2,port_V9,0.4434050614385392
19750228,1975-02-28,1975,2,port_V10,0.031248598268397054
19750228,1975-02-28,1975,2,port_V12,0.03125080129549062
19750228,1975-02-28,1975,2,port_V13,0.031285493863608904
19750228,1975-02-28,1975,2,port_V14,0.03126153497096602
19750228,1975-02-28,1975,2,port_V15,0.03125001078887505
19750228,1975-02-28,1975,2,port_V17,0.031248521901465712
19750228,1975-02-28,1975,2,port_V18,0.03125124915237999
19750228,1975-02-28,1975,2,port_V19,0.025325236512054983
19750228,1975-02-28,1975,2,port_V23,0.031238641382691727
19750228,1975-02-28,1975,2,port_V30,0.031243177998812766
19750228,1975-02-28,1975,2,port_V31,0.0312461331798304
19750228,1975-02-28,1975,2,port_V32,0.031246740608367896
19750331,1975-03-31,1975,3,port_V1,0.03125214622240254
19750331,1975-03-31,1975,3,port_V2,0.0312456094201915
19750331,1975-03-31,1975,3,port_V4,0.031248395196963343
19750331,1975-03-31,1975,3,port_V5,0.03124683969016523
19750331,1975-03-31,1975,3,port_V6,0.0312564777946696
19750331,1975-03-31,1975,3,port_V7,0.03124954218266295
19750331,1975-03-31,1975,3,port_V9,0.4434051984914705
19750331,1975-03-31,1975,3,port_V10,0.031248723713572957
19750331,1975-03-31,1975,3,port_V12,0.03125075959979911
19750331,1975-03-31,1975,3,port_V13,0.03128560403578823
19750331,1975-03-31,1975,3,port_V14,0.03126169894199205
19750331,1975-03-31,1975,3,port_V15,0.03124971929806184
19750331,1975-03-31,1975,3,port_V17,0.031248683061078444
19750331,1975-03-31,1975,3,port_V18,0.031251243827163946
19750331,1975-03-31,1975,3,port_V19,0.025325158941527526
19750331,1975-03-31,1975,3,port_V23,0.0312386563605177
19750331,1975-03-31,1975,3,port_V30,0.03124299860761291
19750331,1975-03-31,1975,3,port_V31,0.031245970172084796
19750331,1975-03-31,1975,3,port_V32,0.03124657444227492
19750430,1975-04-30,1975,4,port_V1,0.03125215607376383
19750430,1975-04-30,1975,4,port_V2,0.031245569386404
19750430,1975-04-30,1975,4,port_V4,0.031248106057598264
