date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret,wealth_gross,wealth_net,drawdown_net
19980930,1998-09-30,1998,9,Triple Sort static + stock-level TC,0.057150329542500114,0.07825760844926555,0.07825760844926555,0.00019564402112316387,0.05695468552137695,2.0174201902618782,1.975243127299299,0.0
19981031,1998-10-31,1998,10,Triple Sort static + stock-level TC,-0.040415809278409175,0.08419055724115519,0.08419055724115519,0.000210476393102888,-0.04062628567151206,1.9358845206178423,1.8949963357389468,-0.04062628567151205
19981130,1998-11-30,1998,11,Triple Sort static + stock-level TC,0.026235613154551047,0.09488740512966203,0.09488740512966203,0.00023721851282415508,0.02599839464172689,1.9866736380126557,1.9442631983201142,-0.015684109237500743
19981231,1998-12-31,1998,12,Triple Sort static + stock-level TC,0.008270439264692737,0.07002370908984029,0.07002370908984029,0.00017505927272460072,0.008095379991968136,2.0031043016746057,1.9600027477149147,-0.007715698069645782
19990131,1999-01-31,1999,1,Triple Sort static + stock-level TC,-0.012489506901271933,0.09328849387203728,0.09328849387203728,0.00023322123468009318,-0.012722728135952027,1.9780865166748733,1.935066165610019,-0.020340261476678556
19990228,1999-02-28,1999,2,Triple Sort static + stock-level TC,0.062319715721987586,0.07163577202349998,0.07163577202349998,0.00017908943005874996,0.06214062629192883,2.1013603060675483,2.055312389057347,0.0
19990331,1999-03-31,1999,3,Triple Sort static + stock-level TC,0.044797076536411885,0.06790487240341488,0.06790487240341488,0.00016976218100853718,0.04462731435540335,2.195495104529034,2.147035461142364,0.0
19990430,1999-04-30,1999,4,Triple Sort static + stock-level TC,0.009649971570628002,0.06754741690145052,0.06754741690145052,0.0001688685422536263,0.009481103028374375,2.216681569871192,2.167391725555028,0.0
19990531,1999-05-31,1999,5,Triple Sort static + stock-level TC,-0.02833156800416207,0.0678621947687754,0.0678621947687754,0.0001696554869219385,-0.02850122349108401,2.1538795052308135,2.105618409592258,-0.02850122349108386
19990630,1999-06-30,1999,6,Triple Sort static + stock-level TC,0.009115292493026315,0.07296132675642399,0.07296132675642399,0.00018240331689105998,0.008932889176135255,2.173512746915727,2.124427665492376,-0.019822932585778608
19990731,1999-07-31,1999,7,Triple Sort static + stock-level TC,-0.03167852634252263,0.9253313833828741,0.9253313833828741,0.0023133284584571853,-0.03399185480097981,2.1046590661067484,2.0522144287517747,-0.05314096914057309
19990831,1999-08-31,1999,8,Triple Sort static + stock-level TC,-0.1546005693407048,0.08975563483136911,0.08975563483136911,0.00022438908707842278,-0.1548249584277832,1.779277576218569,1.7344804151353843,-0.19973837923035498
19990930,1999-09-30,1999,9,Triple Sort static + stock-level TC,0.05606962113150804,0.12570483282511763,0.12570483282511763,0.00031426208206279405,0.055755359049445244,1.879040995804932,1.8311869934454885,-0.15511950523085238
19991031,1999-10-31,1999,10,Triple Sort static + stock-level TC,0.07779806147969605,0.13970283464053185,0.13970283464053185,0.00034925708660132963,0.07744880439309472,2.025226742719433,1.9730102367080276,-0.0896845210559355
19991130,1999-11-30,1999,11,Triple Sort static + stock-level TC,0.05640424150477652,0.1191566898700875,0.1191566898700875,0.00029789172467521876,0.0561063497801013,2.1394581210177117,2.0837086391684885,-0.03861004238405952
19991231,1999-12-31,1999,12,Triple Sort static + stock-level TC,0.062039033590272075,0.11000404689348134,0.11000404689348134,0.00027501011723370333,0.061764023473038374,2.27218803525251,2.212406868469064,0.0
20000131,2000-01-31,2000,1,Triple Sort static + stock-level TC,0.01027395101700917,0.14682815981927166,0.14682815981927166,0.00036707039954817915,0.00990688061746099,2.2955323838281285,2.2343249191922374,0.0
20000229,2000-02-29,2000,2,Triple Sort static + stock-level TC,-0.02493001468092049,0.1400691471279738,0.1400691471279738,0.0003501728678199345,-0.025280187548740424,2.2383047277987647,2.1778407661902333,-0.025280187548740507
20000331,2000-03-31,2000,3,Triple Sort static + stock-level TC,0.034981365013185585,0.08221152774181856,0.08221152774181856,0.0002055288193545464,0.03477583619383104,2.3166036824926324,2.2535769999315125,0.0
20000430,2000-04-30,2000,4,Triple Sort static + stock-level TC,0.046138621350678984,0.12319792652103209,0.12319792652103209,0.00030799481630258024,0.045830626534376404,2.423488582618748,2.356859845781834,0.0
20000531,2000-05-31,2000,5,Triple Sort static + stock-level TC,-0.0013102080942060503,0.12905928773095518,0.12905928773095518,0.00032264821932738793,-0.0016328563135334382,2.4203133082615853,2.3530114323025355,-0.0016328563135334928
20000630,2000-06-30,2000,6,Triple Sort static + stock-level TC,0.03856718177777209,0.11850211125383017,0.11850211125383017,0.0002962552781345754,0.038270926499637516,2.513657971580471,2.4430633598809925,0.0
20000731,2000-07-31,2000,7,Triple Sort static + stock-level TC,-0.01920967424849818,1.0408284445313951,1.0408284445313951,0.0026020711113284877,-0.02181174535982667,2.4653714207742694,2.3897758839773457,-0.021811745359826662
20000831,2000-08-31,2000,8,Triple Sort static + stock-level TC,-0.020944948468258,0.0789410502354524,0.0789410502354524,0.00019735262558863103,-0.02114230109384663,2.4137343434110363,2.3392505226914833,-0.04249289596589356
20000930,2000-09-30,2000,9,Triple Sort static + stock-level TC,-0.040908374712238744,0.08996699970060196,0.08996699970060196,0.0002249174992515049,-0.04113329221149025,2.314992394434978,2.2430294473857333,-0.08187831547070612
20001031,2000-10-31,2000,10,Triple Sort static + stock-level TC,0.03617690399125641,0.09228135576928352,0.09228135576928352,0.0002307033894232088,0.0359462006018332,2.3987416520289413,2.32365783385728,-0.04887532922172311
20001130,2000-11-30,2000,11,Triple Sort static + stock-level TC,0.03946821725661802,0.12338264660866152,0.12338264660866152,0.0003084566165216538,0.03915976064009637,2.4934157086937185,2.414651718440616,-0.01162951477515528
20001231,2000-12-31,2000,12,Triple Sort static + stock-level TC,0.05751372376218954,0.1153401483409805,0.1153401483409805,0.0002883503708524513,0.05722537339133709,2.636821330987833,2.552831064638414,0.0
20010131,2001-01-31,2001,1,Triple Sort static + stock-level TC,-0.028757774715033796,0.1362227978785463,0.1362227978785463,0.00034055699469636574,-0.02909833170973016,2.5609922171874895,2.4785479395206615,-0.029098331709730307
20010228,2001-02-28,2001,2,Triple Sort static + stock-level TC,0.03872399911339458,0.11729771081445878,0.11729771081445878,0.00029324427703614697,0.03843075483635843,2.660164077535268,2.5738004077345416,0.0
20010331,2001-03-31,2001,3,Triple Sort static + stock-level TC,0.05185634221449942,0.17742936495371325,0.17742936495371325,0.00044357341238428314,0.051412768802115136,2.7981104562866546,2.7061266130401873,0.0
20010430,2001-04-30,2001,4,Triple Sort static + stock-level TC,-0.026835755061719774,0.14659678559872957,0.14659678559872957,0.0003664919639968239,-0.027202247025716598,2.723021049446109,2.6325138884294024,-0.027202247025716608
20010531,2001-05-31,2001,5,Triple Sort static + stock-level TC,-0.029571278256877612,0.12672092738151564,0.12672092738151564,0.0003168023184537891,-0.0298880805753314,2.6424978362936034,2.5538331012163455,-0.05627730465011327
20010630,2001-06-30,2001,6,Triple Sort static + stock-level TC,0.019835749126982195,0.14417469240163652,0.14417469240163652,0.0003604367310040913,0.019475312395978103,2.6949137604429168,2.6035697986697235,-0.037898010342999666
20010731,2001-07-31,2001,7,Triple Sort static + stock-level TC,-0.0034918814436099496,1.17585417490535,1.17585417490535,0.0029396354372633747,-0.006431516880873324,2.685503441090697,2.5868248955590474,-0.044085785530600496
20010831,2001-08-31,2001,8,Triple Sort static + stock-level TC,0.06055299596586499,0.10306126553411665,0.10306126553411665,0.00025765316383529163,0.0602953428020297,2.848118720125379,2.7427983894056047,0.0
20010930,2001-09-30,2001,9,Triple Sort static + stock-level TC,-0.03791395832978095,0.09687682524501726,0.09687682524501726,0.00024219206311254315,-0.038156150392893495,2.740135265652276,2.638143761562058,-0.03815615039289355
20011031,2001-10-31,2001,10,Triple Sort static + stock-level TC,-0.024321937306153313,0.1280843550208654,0.1280843550208654,0.0003202108875521635,-0.024642148193705478,2.673489867510702,2.5731342320333463,-0.06185804907411607
