date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret
1999-12-31,1999,12,Triple Sort static + stock-level TC,0.062069512141671446,0.10992189389342881,0.10992189389342881,0.000274804734733572,0.06179470740693788
2000-01-31,2000,1,Triple Sort static + stock-level TC,0.010263360120067865,0.14671028029239172,0.14671028029239172,0.00036677570073097933,0.009896584419336885
2000-02-29,2000,2,Triple Sort static + stock-level TC,-0.02491802552879511,0.13996802969585231,0.13996802969585231,0.0003499200742396308,-0.02526794560303474
2000-03-31,2000,3,Triple Sort static + stock-level TC,0.03502333034160434,0.08215440747373165,0.08215440747373165,0.00020538601868432912,0.034817944322920014
2000-04-30,2000,4,Triple Sort static + stock-level TC,0.046144364207957346,0.12315437859998557,0.12315437859998557,0.00030788594649996395,0.04583647826145738
2000-05-31,2000,5,Triple Sort static + stock-level TC,-0.0013424868008737074,0.12899860811499447,0.12899860811499447,0.0003224965202874862,-0.0016649833211611936
2000-06-30,2000,6,Triple Sort static + stock-level TC,0.03857435838724483,0.11837814681445534,0.11837814681445534,0.00029594536703613834,0.03827841302020869
2000-07-31,2000,7,Triple Sort static + stock-level TC,-0.0192405760980157,1.0398974262890022,1.0398974262890022,0.0025997435657225056,-0.021840319663738204
2000-08-31,2000,8,Triple Sort static + stock-level TC,-0.0209438269023839,0.07884205805257172,0.07884205805257172,0.0001971051451314293,-0.02114093204751533
2000-09-30,2000,9,Triple Sort static + stock-level TC,-0.04091250664394982,0.08987779412691616,0.08987779412691616,0.0002246944853172904,-0.04113720112926711
2000-10-31,2000,10,Triple Sort static + stock-level TC,0.036214532164145226,0.09221487729728475,0.09221487729728475,0.00023053719324321188,0.03598399497090202
2000-11-30,2000,11,Triple Sort static + stock-level TC,0.03942451225280333,0.12331294823788469,0.12331294823788469,0.0003082823705947117,0.039116229882208614
2000-12-31,2000,12,Triple Sort static + stock-level TC,0.05751728130377423,0.11525344136999849,0.11525344136999849,0.0002881336034249962,0.05722914770034924
2001-01-31,2001,1,Triple Sort static + stock-level TC,-0.028796929485388242,0.13616011072427908,0.13616011072427908,0.0003404002768106977,-0.02913732976219894
2001-02-28,2001,2,Triple Sort static + stock-level TC,0.03866559375372882,0.11720832565583295,0.11720832565583295,0.00029302081413958237,0.03837257293958924
2001-03-31,2001,3,Triple Sort static + stock-level TC,0.0518977609991341,0.17733919316709268,0.17733919316709268,0.0004433479829177317,0.05145441301621637
2001-04-30,2001,4,Triple Sort static + stock-level TC,-0.02681035590012513,0.14650724626834893,0.14650724626834893,0.00036626811567087235,-0.027176624015796003
2001-05-31,2001,5,Triple Sort static + stock-level TC,-0.029528945581917147,0.1266544513652679,0.1266544513652679,0.00031663612841316977,-0.02984558171033032
2001-06-30,2001,6,Triple Sort static + stock-level TC,0.019828030609294844,0.14411701199892818,0.14411701199892818,0.00036029252999732046,0.01946773807929752
2001-07-31,2001,7,Triple Sort static + stock-level TC,-0.0034797813321848546,1.1751748802628414,1.1751748802628414,0.0029379372006571036,-0.006417718532841958
2001-08-31,2001,8,Triple Sort static + stock-level TC,0.06057124509095841,0.10300245179307806,0.10300245179307806,0.00025750612948269514,0.06031373896147572
2001-09-30,2001,9,Triple Sort static + stock-level TC,-0.03789963811740991,0.09680576254061862,0.09680576254061862,0.00024201440635154657,-0.038141652523761456
2001-10-31,2001,10,Triple Sort static + stock-level TC,-0.02428390369348451,0.12801549852115884,0.12801549852115884,0.0003200387463028971,-0.024603942439787405
2001-11-30,2001,11,Triple Sort static + stock-level TC,-0.0570197557739295,0.10623448838843791,0.10623448838843791,0.0002655862209710948,-0.057285341994900596
2001-12-31,2001,12,Triple Sort static + stock-level TC,0.053203024266479645,0.14021285104662312,0.14021285104662312,0.0003505321276165578,0.05285249213886309
2002-01-31,2002,1,Triple Sort static + stock-level TC,0.036963065767025426,0.12507100429718726,0.12507100429718726,0.0003126775107429682,0.03665038825628246
2002-02-28,2002,2,Triple Sort static + stock-level TC,-0.04754165165925675,0.15165482180037443,0.15165482180037443,0.0003791370545009361,-0.047920788713757684
2002-03-31,2002,3,Triple Sort static + stock-level TC,-0.033634002913778535,0.1229139881380386,0.1229139881380386,0.0003072849703450965,-0.03394128788412363
2002-04-30,2002,4,Triple Sort static + stock-level TC,0.06248427631153065,0.08630513704903095,0.08630513704903095,0.00021576284262257738,0.06226851346890807
2002-05-31,2002,5,Triple Sort static + stock-level TC,0.017594849849377113,0.1308700278945848,0.1308700278945848,0.000327175069736462,0.01726767477964065
2002-06-30,2002,6,Triple Sort static + stock-level TC,-0.042297402394699896,0.08699023613932327,0.08699023613932327,0.00021747559034830818,-0.0425148779850482
2002-07-31,2002,7,Triple Sort static + stock-level TC,-0.019144370290068408,1.1228914297357333,1.1228914297357333,0.002807228574339333,-0.021951598864407743
2002-08-31,2002,8,Triple Sort static + stock-level TC,-0.03758021173266729,0.12555100495662289,0.12555100495662289,0.00031387751239155725,-0.03789408924505885
2002-09-30,2002,9,Triple Sort static + stock-level TC,-0.08760975522259443,0.0734686349983671,0.0734686349983671,0.00018367158749591777,-0.08779342681009035
2002-10-31,2002,10,Triple Sort static + stock-level TC,0.01480649511755754,0.152350255285667,0.152350255285667,0.0003808756382141675,0.014425619479343371
2002-11-30,2002,11,Triple Sort static + stock-level TC,0.0720370004798553,0.11949743664703169,0.11949743664703169,0.0002987435916175792,0.07173825688823772
2002-12-31,2002,12,Triple Sort static + stock-level TC,0.02979735237973422,0.07855285013116625,0.07855285013116625,0.00019638212532791563,0.029600970254406302
2003-01-31,2003,1,Triple Sort static + stock-level TC,0.005485523340302846,0.07311291116147889,0.07311291116147889,0.00018278227790369722,0.005302741062399149
2003-02-28,2003,2,Triple Sort static + stock-level TC,0.00021605604091830358,0.09543287681433704,0.09543287681433704,0.00023858219203584262,-2.2526151117539036e-05
2003-03-31,2003,3,Triple Sort static + stock-level TC,0.051244273167763935,0.11805880979257811,0.11805880979257811,0.0002951470244814453,0.05094912614328249
2003-04-30,2003,4,Triple Sort static + stock-level TC,-0.013995222159991964,0.0735158528987527,0.0735158528987527,0.00018378963224688176,-0.014179011792238846
2003-05-31,2003,5,Triple Sort static + stock-level TC,-0.003451309643465304,0.08616511359549271,0.08616511359549271,0.0002154127839887318,-0.003666722427454036
2003-06-30,2003,6,Triple Sort static + stock-level TC,-0.05964734510845723,0.06930974704662923,0.06930974704662923,0.0001732743676165731,-0.0598206194760738
2003-07-31,2003,7,Triple Sort static + stock-level TC,-0.08957125788007977,1.1514193840274267,1.1514193840274267,0.002878548460068567,-0.09244980634014834
2003-08-31,2003,8,Triple Sort static + stock-level TC,0.0028239087296412523,0.10261834340858729,0.10261834340858729,0.0002565458585214682,0.002567362871119784
2003-09-30,2003,9,Triple Sort static + stock-level TC,-0.11221507384679541,0.09604515304198426,0.09604515304198426,0.00024011288260496064,-0.11245518672940037
2003-10-31,2003,10,Triple Sort static + stock-level TC,0.07840013954337645,0.10660208800911657,0.10660208800911657,0.00026650522002279143,0.07813363432335366
2003-11-30,2003,11,Triple Sort static + stock-level TC,0.1001907069863568,0.10928556439761007,0.10928556439761007,0.0002732139109940252,0.09991749307536278
2003-12-31,2003,12,Triple Sort static + stock-level TC,-0.07049540613966404,0.19354761971877235,0.19354761971877235,0.0004838690492969309,-0.07097927518896097
2004-01-31,2004,1,Triple Sort static + stock-level TC,-0.019579452695550875,0.09048442828603442,0.09048442828603442,0.00022621107071508606,-0.01980566376626596
2004-02-29,2004,2,Triple Sort static + stock-level TC,-0.006676355518259087,0.0756818315650655,0.0756818315650655,0.00018920457891266376,-0.00686556009717175
2004-03-31,2004,3,Triple Sort static + stock-level TC,-0.015513781145962463,0.07211011362017003,0.07211011362017003,0.00018027528405042509,-0.015694056430012888
2004-04-30,2004,4,Triple Sort static + stock-level TC,0.0914593772575225,0.08428950081875544,0.08428950081875544,0.0002107237520468886,0.0912486535054756
2004-05-31,2004,5,Triple Sort static + stock-level TC,0.082395159269422,0.07593568949175694,0.07593568949175694,0.00018983922372939235,0.0822053200456926
2004-06-30,2004,6,Triple Sort static + stock-level TC,0.014979877156154123,0.07425952488316664,0.07425952488316664,0.00018564881220791663,0.014794228343946206
2004-07-31,2004,7,Triple Sort static + stock-level TC,0.039496550025345495,1.066178942411976,1.066178942411976,0.0026654473560299404,0.03683110266931555
2004-08-31,2004,8,Triple Sort static + stock-level TC,0.057817454994775516,0.08048911984131059,0.08048911984131059,0.00020122279960327647,0.05761623219517224
2004-09-30,2004,9,Triple Sort static + stock-level TC,-0.02076528867320562,0.06897739112532364,0.06897739112532364,0.0001724434778133091,-0.020937732151018927
2004-10-31,2004,10,Triple Sort static + stock-level TC,0.07919501637002076,0.0617142164737554,0.0617142164737554,0.0001542855411843885,0.07904073082883636
2004-11-30,2004,11,Triple Sort static + stock-level TC,0.029266055830439036,0.09379616450993483,0.09379616450993483,0.0002344904112748371,0.0290315654191642
2004-12-31,2004,12,Triple Sort static + stock-level TC,0.044684576897595356,0.08146270763209867,0.08146270763209867,0.0002036567690802467,0.04448092012851511
2005-01-31,2005,1,Triple Sort static + stock-level TC,0.021808651898005696,0.06345095741043764,0.06345095741043764,0.00015862739352609411,0.0216500245044796
2005-02-28,2005,2,Triple Sort static + stock-level TC,0.007012500736532851,0.06920070079555239,0.06920070079555239,0.000173001751988881,0.00683949898454397
2005-03-31,2005,3,Triple Sort static + stock-level TC,-0.01044309801928237,0.0623887547931809,0.0623887547931809,0.00015597188698295226,-0.010599069906265322
2005-04-30,2005,4,Triple Sort static + stock-level TC,-0.043858215634975446,0.0835456101814105,0.0835456101814105,0.00020886402545352626,-0.04406707966042897
2005-05-31,2005,5,Triple Sort static + stock-level TC,0.023422300409756677,0.07737926100346398,0.07737926100346398,0.00019344815250865995,0.023228852257248016
2005-06-30,2005,6,Triple Sort static + stock-level TC,0.012457337181147271,0.059880663277163244,0.059880663277163244,0.0001497016581929081,0.012307635522954363
2005-07-31,2005,7,Triple Sort static + stock-level TC,-0.033456013650741065,0.9889229965409986,0.9889229965409986,0.0024723074913524964,-0.03592832114209356
2005-08-31,2005,8,Triple Sort static + stock-level TC,-0.00419610303073394,0.07929568481870623,0.07929568481870623,0.00019823921204676557,-0.004394342242780706
2005-09-30,2005,9,Triple Sort static + stock-level TC,0.015448105446315067,0.06652892056038537,0.06652892056038537,0.00016632230140096343,0.015281783144914103
2005-10-31,2005,10,Triple Sort static + stock-level TC,0.022253733358728024,0.08138391435249637,0.08138391435249637,0.00020345978588124093,0.022050273572846783
2005-11-30,2005,11,Triple Sort static + stock-level TC,0.042514365310164934,0.06889319007072323,0.06889319007072323,0.00017223297517680807,0.042342132334988125
2005-12-31,2005,12,Triple Sort static + stock-level TC,0.034892982413549316,0.11730010983174725,0.11730010983174725,0.00029325027457936814,0.03459973213896995
2006-01-31,2006,1,Triple Sort static + stock-level TC,-0.035578943141303894,0.05734395598337694,0.05734395598337694,0.00014335988995844236,-0.03572230303126234
2006-02-28,2006,2,Triple Sort static + stock-level TC,0.02526219699267463,0.06470475940941554,0.06470475940941554,0.00016176189852353887,0.02510043509415109
2006-03-31,2006,3,Triple Sort static + stock-level TC,-0.016372232959370438,0.059757519042724354,0.059757519042724354,0.0001493937976068109,-0.01652162675697725
2006-04-30,2006,4,Triple Sort static + stock-level TC,-0.033798219243235214,0.058207072298467596,0.058207072298467596,0.000145517680746169,-0.03394373692398138
2006-05-31,2006,5,Triple Sort static + stock-level TC,0.034883079625809485,0.05638299997167256,0.05638299997167256,0.0001409574999291814,0.034742122125880306
2006-06-30,2006,6,Triple Sort static + stock-level TC,0.005592408711538058,0.05869041070794364,0.05869041070794364,0.0001467260267698591,0.005445682684768199
2006-07-31,2006,7,Triple Sort static + stock-level TC,0.03740695216493781,0.940612507959872,0.940612507959872,0.00235153126989968,0.035055420895038124
2006-08-31,2006,8,Triple Sort static + stock-level TC,-0.002675599377001108,0.0640127258551967,0.0640127258551967,0.00016003181463799173,-0.0028356311916391
2006-09-30,2006,9,Triple Sort static + stock-level TC,-0.005760161124665864,0.06012937498694077,0.06012937498694077,0.00015032343746735193,-0.005910484562133216
2006-10-31,2006,10,Triple Sort static + stock-level TC,-0.018391347940692276,0.06562293029900874,0.06562293029900874,0.00016405732574752187,-0.018555405266439798
2006-11-30,2006,11,Triple Sort static + stock-level TC,0.03281890045141327,0.07118308753894392,0.07118308753894392,0.0001779577188473598,0.03264094273256591
2006-12-31,2006,12,Triple Sort static + stock-level TC,-0.004972289649651493,0.07751999795945172,0.07751999795945172,0.0001937999948986293,-0.005166089644550122
2007-01-31,2007,1,Triple Sort static + stock-level TC,0.04164358507834538,0.07072148974789684,0.07072148974789684,0.0001768037243697421,0.04146678135397564
2007-02-28,2007,2,Triple Sort static + stock-level TC,-0.00553172690916194,0.08713843653188846,0.08713843653188846,0.00021784609132972116,-0.005749573000491661
2007-03-31,2007,3,Triple Sort static + stock-level TC,0.011854252894666278,0.05635260617273636,0.05635260617273636,0.0001408815154318409,0.011713371379234437
2007-04-30,2007,4,Triple Sort static + stock-level TC,0.012189972500341845,0.062323103524245985,0.062323103524245985,0.00015580775881061498,0.01203416474153123
2007-05-31,2007,5,Triple Sort static + stock-level TC,-0.03265789577515686,0.08899685740040883,0.08899685740040883,0.00022249214350102207,-0.03288038791865788
2007-06-30,2007,6,Triple Sort static + stock-level TC,-0.00694094821775332,0.0785366326280035,0.0785366326280035,0.00019634158157000878,-0.0071372897993233295
2007-07-31,2007,7,Triple Sort static + stock-level TC,-0.0034462253190845346,0.90655559732395,0.90655559732395,0.002266388993309875,-0.00571261431239441
2007-08-31,2007,8,Triple Sort static + stock-level TC,0.021314931075307502,0.07501479567959313,0.07501479567959313,0.00018753698919898282,0.02112739408610852
2007-09-30,2007,9,Triple Sort static + stock-level TC,0.015322102674112343,0.054752554360611425,0.054752554360611425,0.00013688138590152855,0.015185221288210815
2007-10-31,2007,10,Triple Sort static + stock-level TC,0.030971256764082626,0.052736275103628404,0.052736275103628404,0.000131840687759071,0.030839416076323557
2007-11-30,2007,11,Triple Sort static + stock-level TC,0.011352693123435042,0.060537629672128085,0.060537629672128085,0.0001513440741803202,0.011201349049254721
2007-12-31,2007,12,Triple Sort static + stock-level TC,0.016266708085451775,0.050772117767315786,0.050772117767315786,0.00012693029441828948,0.016139777791033486
2008-01-31,2008,1,Triple Sort static + stock-level TC,0.015915730395771065,0.06773294060877907,0.06773294060877907,0.00016933235152194768,0.015746398044249117
2008-02-29,2008,2,Triple Sort static + stock-level TC,-0.007901594368310696,0.07899059723376878,0.07899059723376878,0.00019747649308442196,-0.008099070861395118
2008-03-31,2008,3,Triple Sort static + stock-level TC,0.008753207586997118,0.051684352889252674,0.051684352889252674,0.0001292108822231317,0.008623996704773986
2008-04-30,2008,4,Triple Sort static + stock-level TC,0.033469981609385864,0.054059447234906285,0.054059447234906285,0.00013514861808726572,0.0333348329912986
2008-05-31,2008,5,Triple Sort static + stock-level TC,0.03493324190523673,0.07595387708072796,0.07595387708072796,0.0001898846927018199,0.03474335721253491
2008-06-30,2008,6,Triple Sort static + stock-level TC,-0.01551690818894167,0.08066434460050896,0.08066434460050896,0.0002016608615012724,-0.015718569050442943
2008-07-31,2008,7,Triple Sort static + stock-level TC,-0.037026625205577104,0.9154761051850763,0.9154761051850763,0.0022886902629626906,-0.039315315468539794
2008-08-31,2008,8,Triple Sort static + stock-level TC,0.013561517178213236,0.07809830006448729,0.07809830006448729,0.00019524575016121822,0.013366271428052018
2008-09-30,2008,9,Triple Sort static + stock-level TC,0.02948194601509421,0.06912584798162279,0.06912584798162279,0.00017281461995405698,0.029309131395140152
2008-10-31,2008,10,Triple Sort static + stock-level TC,0.013883797138075388,0.06495054364161357,0.06495054364161357,0.0001623763591040339,0.013721420778971354
2008-11-30,2008,11,Triple Sort static + stock-level TC,-0.044176971177288686,0.08091627394908299,0.08091627394908299,0.00020229068487270747,-0.044379261862161394
2008-12-31,2008,12,Triple Sort static + stock-level TC,-0.01707533687289041,0.06985201352984963,0.06985201352984963,0.00017463003382462406,-0.017249966906715035
2009-01-31,2009,1,Triple Sort static + stock-level TC,-0.05554091578404502,0.10651516429424882,0.10651516429424882,0.00026628791073562204,-0.05580720369478064
2009-02-28,2009,2,Triple Sort static + stock-level TC,-0.021035545536807584,0.13528368216438025,0.13528368216438025,0.00033820920541095063,-0.021373754742218535
2009-03-31,2009,3,Triple Sort static + stock-level TC,-0.009073764762169461,0.09522276990416312,0.09522276990416312,0.0002380569247604078,-0.009311821686929869
2009-04-30,2009,4,Triple Sort static + stock-level TC,0.043812830921415226,0.07304891290755532,0.07304891290755532,0.0001826222822688883,0.04363020863914634
2009-05-31,2009,5,Triple Sort static + stock-level TC,0.02703117598809557,0.07284173272188829,0.07284173272188829,0.00018210433180472073,0.02684907165629085
2009-06-30,2009,6,Triple Sort static + stock-level TC,-0.08809425547315887,0.07093975209131433,0.07093975209131433,0.00017734938022828583,-0.08827160485338716
2009-07-31,2009,7,Triple Sort static + stock-level TC,0.009014460066125258,0.9910956040031225,0.9910956040031225,0.0024777390100078063,0.0065367210561174515
