date,date_dt,yy,mm,method,gross_ret,turnover_raw,turnover,cost,net_ret
19930129,1994-01-31,1994,1,"AP-Trees baseline (static, no TC)",0.01997132379092751,0.05,0.05,0.0,0.01997132379092751
19930226,1994-02-28,1994,2,"AP-Trees baseline (static, no TC)",0.04536219285450922,0.05,0.05,0.0,0.04536219285450922
19930331,1994-03-31,1994,3,"AP-Trees baseline (static, no TC)",0.029807927416652308,0.05,0.05,0.0,0.029807927416652308
19930430,1994-04-30,1994,4,"AP-Trees baseline (static, no TC)",-0.018234520886595423,0.05,0.05,0.0,-0.018234520886595423
19930528,1994-05-31,1994,5,"AP-Trees baseline (static, no TC)",0.01858721602987316,0.05,0.05,0.0,0.01858721602987316
19930630,1994-06-30,1994,6,"AP-Trees baseline (static, no TC)",0.016110245260905143,0.05,0.05,0.0,0.016110245260905143
19930730,1994-07-31,1994,7,"AP-Trees baseline (static, no TC)",0.013914096649887735,0.05,0.05,0.0,0.013914096649887735
19930831,1994-08-31,1994,8,"AP-Trees baseline (static, no TC)",0.04480526763890087,0.05,0.05,0.0,0.04480526763890087
19930930,1994-09-30,1994,9,"AP-Trees baseline (static, no TC)",-0.005720828816994545,0.05,0.05,0.0,-0.005720828816994545
19931029,1994-10-31,1994,10,"AP-Trees baseline (static, no TC)",0.0055249946103774344,0.05,0.05,0.0,0.0055249946103774344
19931130,1994-11-30,1994,11,"AP-Trees baseline (static, no TC)",-0.027834351816096913,0.05,0.05,0.0,-0.027834351816096913
19931231,1994-12-31,1994,12,"AP-Trees baseline (static, no TC)",0.014180949888754268,0.05,0.05,0.0,0.014180949888754268
19940131,1995-01-31,1995,1,"AP-Trees baseline (static, no TC)",0.030227077984040333,0.05,0.05,0.0,0.030227077984040333
19940228,1995-02-28,1995,2,"AP-Trees baseline (static, no TC)",-0.0304062393373757,0.05,0.05,0.0,-0.0304062393373757
19940331,1995-03-31,1995,3,"AP-Trees baseline (static, no TC)",-0.046422828279731064,0.05,0.05,0.0,-0.046422828279731064
19940429,1995-04-30,1995,4,"AP-Trees baseline (static, no TC)",0.02555115675957829,0.05,0.05,0.0,0.02555115675957829
